,2020-05-25
0,猪七戒Vi：老胡说的对
1,共25条回复
2,大国变换：严重涉嫌侵犯公民基本隐私权利！坚决反对过度收集隐私数据！👎
3,共27条回复
4,老贾JSP：还是老胡考虑周到长远
5,共6条回复
6,银河碎片_402：老胡棒棒
7,共1条回复
8,田田叶何莲：同意，凡事不能过度，请学会尊重个人隐私
9,共7条回复
10,路人丙ye：应该出台公民个人信息保护法！
11,久银真金：支持胡总编
12,高尼酱：现在农村全弄健康，老人小孩基本不流动的也弄真没必要，而且还要短时间内全覆盖，费时费力还很多错误。
13,菜园子199206：说的太对了
14,超级成家：林子大了什么鸟都有，践踏法律的人还是有的
15,替补小粉红：就怕搞一刀切
16,失恋先生：永远支持你
17,7号道：支持老胡
18,二号侦察员：大实话最易引起大家的共鸣
19,称红年代：支持
20,54天地孤影任我行：我是反对的
21,fly_beyond：中国人民面对疫情团结相信政府并取得成功，所积累的对政府的认同、满意、宽容并不是某些人可以肆无忌惮贪污腐败、安逸享乐、侵犯人民隐私、剥夺人民自由的理由。
22,wuchi-xinlang：现在小区开始推广刷脸进出系统了
23,司刚峰：支持老胡
24,在下雨有荣焉：公民个人信息神圣不可侵犯
25,一个喜欢围棋的人：老胡说的有理
26,绿叶披光：如何控制？
27,XULH88：说的非常好
28,kjfmyz1：同意
29,kjfmyz1：正确
30,吃瓜不吐籽喝奶不舔盖：这个支持老胡
31,木子han宁：老胡好人
32,landmark91996：
33,石美丽的美丽石：永远支持你
34,大叔游天下：支持！保护个人信息
35,Lalalalalal1023：廉政码考虑一下
36,共11条回复
37,iChouKon：你的输入法都会记忆你的打字隐私，那个不必这个严重？
38,共5条回复
39,淡泊树树：公务员上班码也应该推行，多少人拿钱不上班？
40,共7条回复
41,我最早的名字叫村长：有人负责打一巴掌，老胡负责揉一揉
42,共6条回复
43,埃克司基：这东西根本没用，从我自身的角度看，自欺欺人的东西，我心脏出了点问题，去医院看病，入口要求扫健康码，扫了出来个界面，填了名字身份证号，体温自己填，剩下都几项全选否，就可以进医院了，每天去看病都要扫一次，那么我就有疑惑了，我没看出来这么做的意义在哪里。
44,共8条回复
45,好听不易懂：就是杭州要搞什么渐变色健康码！说白了就是不知廉耻的侵犯公民隐私！只要不是传染病个人健康信息都属于公民隐私，这个市政府真是什么都想看！我今天穿什么裤衩你看不看？
46,共1条回复
47,蒙沪往：杭州，阿里巴 巴；在资本的控制下，开始在个人隐私权上下黑手了。
48,永远的齐鲁泰山：现在个人信息动不动就让人卖了，真不放心
49,无语问苍天1989：为啥金一南，房兵，张维为都删除了微博?
50,共8条回复
51,爱读书的荒野男人：说实话，健康码就安全吗？
52,共1条回复
53,小七Camille：老胡中肯
54,乂曼森乂：在天朝还有隐私么？
55,幸运双子8899：典型的形式主义，而且给老年人带来极大不便，而且这种健康码就跟安了追踪器一样，完全侵犯个人隐私。疫情前大家还在谈公民的隐私权，疫情开始大家对各地健康码完全忽视了，当然那是非常时期也可以理解，但现在一些地方过度滥用，就绝不能接受。本来现在个人信息就到处泄露，大家要坚决反对滥用。
56,九品布衣：现实却是个悲剧
57,sy共倚斜阳：心脑血管疾病，哮喘癫痫，阿尔茨海默症患者可以酌情考虑将信息收录进健康码，个人愚见，不喜勿喷！
58,离别时殇感：说好的是政府越权，政企不分。说严重就是践踏人权
59,斯托克顿好人：老胡肿啃
60,幸运双子8899：健康码，就是跟踪码
61,先天下之忧而忧困而知学：健康码和行程卡让中国领先于世界，美英法德意西日等国尚无技术实力开发，健康码是继华为5G之后中国又一个领先于全世界的核心技术！
62,共1条回复
63,爱瑞卡ARCA：必须立法并严格执行，现在这种信息裸奔状态，早晚会出大事
64,时戳科技_BQ量化投研：这就得上区块链了
65,雪落飞花时：全国统一健康码，为啥这么难呢
66,绝佳领奏：千言万语汇成一句话，厉害了我们的国
67,血液科周医生：为了保护公民的隐私，老胡操碎了心。谢谢！
68,救援队-雪豹：原则还是要讲
69,爱看历史的時習：老胡怎么看至道学宫的事情？
70,共1条回复
71,青花瓷酒具：抗疫过程中，事实上国民个人信息已被大量采集，这也是一个宝贵的资源。国家可以考虑制定个人信息保护和合理有效使用的法律，既保护个人隐私又惠及百姓。
72,幸运双子8899：这才是重点：对公民个人隐私的保护，要防止健康码的常态化冲击个人隐私，坚决避免形成侵权。。评：之前说过，各地的健康码在非常时期管控是有帮助的，也无可厚非！但把这作为常态完全就是过度的形式主义！除了严重侵犯公民个人隐私，还对很多没手机和用老年机的老人也带来极大不便。国家要禁止滥用。
73,影子武士2019：胡主编要动资本的奶酪了。
74,skylook：支持，隐私不能被滥用。
75,开始总是容易的：贡献了个人隐私，什么隐私？有时间读一读斯诺登的自传，看看美国是怎么保护个人隐私的。网络时代，没有隐私了。
76,陕西达人1号：在谈隐私不可笑吗？除了银行卡密码，身份证手机号，姓名家庭住址什么都可以公开于众。
77,雷母果洁20863：支持老胡
78,phylix传奇：老胡啊！疫情对于隐私的谈不上过度啦！真正过度的是那些APP，对于这类APP该如何处理这才是问题的关键所在，现在是处理太轻了。
79,正宗好凉茶jdb：大学学校经常收集非常详细的信息，然后把全校的学生信息公布在群里。大家核实信息
80,小门小户777：健康码作用大吗？我看作用没多大，多此一举。
81,路鑫0109：胡总客观公正，是非明确，正直正义，现代文人楷模标杆
82,鸭掌水中游：老胡说的太对了，现在有些地方还打算把健康码和社保，挂号，等联系起来。越来越不像话了！隐私全没了要！
83,做一只憨批哈士奇：杭州现在的二维码过分了
84,那年餈饭五毛钱3：这个支持老胡
85,要瘦到两位数啊：杭州说的就是你
86,橙汁超甜12：我可不信后方平台数据库管理，不会被黑~！
87,烤冷面终极爱好者：老胡中肯！
88,江工胖哥：每个小区手工统计身份证号码，有人关注过吗？
89,木子han宁：无内鬼 美国地狱嗨环节
90,比特观点123：中肯
91,往来是个谜：法律是这样，问题是执行的现实，现实是中国人的隐私保护应该是倒数的。
92,野海潮心理：绝大多数外国人认为：中国应该且有能力在早期扼杀病毒的传播。而武汉政府早期处理不利，才导致大流行。所谓中国负有毒害世界的责任。 关键点在于，无症状传播的未知病毒可能被阻断在中国吗？ 这是一种马后炮地能力高估。 流行病学家应该发声：历史上有过一种流感被彻底成功地局限在一个国家的先例吗？
93,淡黄月亮：反对健康码这种鬼东西 这不就是电子脚铐吗！  你今天可以收集我的行踪 决定我能不能逛公园 明天你是不是可以收集我所有的大数据信息判断我是不是“良民”，从而决定我能不能买米？ 一旦被邪恶利用将非常可怕
94,任在旅途：胡说人话🙏
95,维度行者A：配合防疫可以使用健康码，但是如果过度收集公民隐私信息且无法保证信息绝对安全，健康码滥用就会变成一种灾难！
96,_AuyeungTing：健康码上链，应该用区块链技术
97,毛别的江湖：什么叫叼盘？养狗的都知道，你把盘扔出去，狗就帮你叼回来
98,EverydayXiaohaha：支持老胡！
99,上善若土汶：在吾国，领导一句话，就可以超越法律界限，懂不？！
100,同年同月同日生的姐妹：说的好，支持
101,夏日之裙：个人信息泄漏很严重了，盗用也是
102,望江腾：有道理！
103,new_james：老胡说的没毛病！
104,youlike-优莱柯：国人都在裸奔了！还有隐私吗？
105,摩托胖小鱼：有一说一，国内有隐私吗？普通人接的广告电话还少吗？
106,叶小猫-欺诈与恶作剧之神：同意！
107,易小乾：加油
108,庄青zhuangqing：这个事老胡言之有理。自从注册了健康码，我收到的各类广告电话明显多了起来
