,2020-03-06
0,地球正球长：辅警应该说：能转正吗？
1,共8条回复
2,幻觉欢笑声：让一让，大家自觉排队
3,小象大象家园：先不要想那么多，防疫抗疫任重道远！疫情彻底结束后，再想不迟。
4,共3条回复
5,颜值发型：快跑啊，严🐶放出来了
6,共1条回复
7,庵云作顶峭无邻衣月为衿静称身：记者真够狠的，也就能骗骗小姑娘。遇到张文宏，一头鸡汤给你兜头。
8,其乐融融爱在其中：哈哈 最实际的姑娘
9,我就偷听一下：哈哈哈啊哈哈好看！
10,hongsefengxinzi：这姑娘太爽快了，可爱
11,毛小西Xi：我可以。。。
12,shashou3163：照片可以啊，单身的上，萧山人有钱
13,LLZ刘七岁：我没去一线，可是脸皮厚，政府给发一个🙈🙈🙈
14,伟伟爱吃素：我想去吃烤肉，再把爱车洗一下
15,我就是mmjbz啷个办：终于看到女辅警了//@地球正球长: 辅警应该说：能转正吗？
16,共2条回复
17,森女明月心：保佑小婴儿健康长大
18,今天和世界很熟：不知道会不会留下不可逆的损伤
19,Q·Yuuuuk·i：这么小肺部大片感染的。。。。。肺部是损伤是不可逆的，而且肺叶细胞也不能再生。。。。。
20,王丽和秋丽：化名就当做学名吧，好听也有意义
21,神二儿：
22,yu玉玉宝：刚来到这个世界就被病毒感染，还好治愈了愿以后会越来越好🙏🙏
23,沁影長情：
24,急躁又温柔的大脸猪：祝这个宝宝长命百岁，无病无灾啊🙏🙏🙏
25,冰山雪莲_5871：祝宝宝健康成长！
26,虞宏辉1992f7：点赞
27,國老1947五窗口：沐恩仅出生5天被确诊，入院时肺部大片感染，为重症患儿。
28,-叶玮-：转发微博
29,Corinotbc：希望他健康成长吧！
30,提高提高卐：台上优伶狂歌舞，一城病残半死生。  飞雪难鷰惶民泪，只添白医侠骨魂。      ~
31,今日宝藏：为了更好的自由，才不戴口罩，见了上帝就彻底自由了！
32,共74条回复
33,十一月的天秤：意政府：常洗手，无症状的人不用戴口罩      美政府：80%的人可自愈     病毒：你可以试试看
34,共6条回复
35,Carzy丶沙：外国人在控制人口方面拿捏的死死的
36,大阿酷：会不会跟美国一样，是买不到口罩的人特别多，想带也没得带
37,共15条回复
38,五芒星星阵：意大利🐎上就反超韩国了
39,呦这不是yaya嘛：户外少有人，干嘛要强迫人家戴口罩
40,耳只三：这次欧美对疫情的反应总让我有种错觉，难道我们面对的不是同一种病毒？ 我们停工停学闷在家一个多月了，难道是我们过度反应了嘛？
41,共7条回复
42,凌晨四点喂：不太行，好像他才是老师的状态
43,presten：预测模型就没准过
44,共3条回复
45,马正_lucien：搞不懂戴口罩跟人权、自由有什么关系 戴口罩说大点是对自己和他人负责 说小了就是保命 这些人都不怕死的吗。。
46,不可爱了的渣渣：哎，这疫情啥时候才能结束，工作都没法找
47,一泡尿浇灭：说人家不戴口罩的看看背景，我在家也不戴口罩
48,千千万万2019：对方应该是一个人在安全区，我们专家是在会议室有多人
49,共56条回复
50,帝青宝之光：医学交流上面能帮还是得帮
51,帝青宝之光：我这层是个什么情况
52,沈小糖0416：感谢互联网
53,共47条回复
54,毛发医生徐鲁：人类命运共同体，希望中国的经验能帮助其他国家积极抗疫
55,第十四章真实自有万均之力：没错，疫情防控不仅仅是哪一个国家的事，是全人类的事，
56,共13条回复
57,毛毛大师：头些日子意大利不还吐槽中国环境差，医疗条件差吗？
58,蓝莓瑞瑞：估计现在也瞧不起我们，只是觉得只有我们有经验罢了
59,Jug那没事了：瞎说啥呢，中国人心胸宽广不记仇，只要你有难我就帮，来中国我们就是兄弟不管你是黑人白人
60,共36条回复
61,Ti-Joyce：我们要用中药，你们用不用？
62,VictoriaJustice酷猪国际后援会：他们没有中药，但好像也有草药。希望能帮到意大利人民吧
63,共20条回复
64,UI噚噚覓覓：意大利不是歧视中国人吗！！！不要脸
65,GutenAppetitTesoro：去过意大利旅游了半个月，然后也认识挺多意大利同学，至少我接触过的人都很友善，喜欢中国文化，理解中国制度。怎么说我觉得傻子哪个国家都有，还有很多偏见和西方媒体的歪曲报道也有关系。
66,共28条回复
67,Steve苏杭：没必要，这真没必要，人家可是发达国家，和我们这种卫生条件差，公民意识弱，医疗体系落后的发展中国家不一样，人家可是连口罩都不用带也不会大流行的发达国家诶
68,桃子小姐GOGOGO：表情到位
69,I77MM：哈哈😄
70,共3条回复
71,玺晗IY：知道现在中国来了不起了吧，中国牛逼，抗疫医生牛逼
72,共1条回复
73,给我一朵小红花Mi：有一种给意大利上网课的感觉
74,红豆小猪666：自由也需要戴口罩。
75,潇潇qwqwq：背景看着在家里
76,冰火长隽K：吐槽人家不戴口罩的………不要忘了时差！时差！时差！人家是晚上在家里，中国是白天在工作岗位上
77,我喜欢好多好多宝藏男孩：中国医院现在晚上也上班不过时差是真的
78,味道好极了cc：白天在外也不带
79,浅白色的蒲公英：火锅大王六六六
80,大大大大大大大噶桑：听说这里有蛙蛙，我来看下
81,共55条回复
82,李淳风·：病毒源不是中国，中国也是受害国
83,共35条回复
84,春临华夏：美国记者说中国防控措施是专制，现在美国的情况很符合无制
85,共2条回复
86,绵雨飞：火锅大王真的很用心，疫情之后很多视频背景都是室外，展现国内真实的街道面貌，而不是只是在家里夸夸其谈
87,共1条回复
88,sheng您别吃酒：“新冠病毒“其实就是美国流感……
89,共2条回复
90,谁说我不会我就是不会：注意了，评论里有杰西沃特斯现身说法了
91,香盈袖2015：杰西看起来很迟钝，和我的看法一样
92,共1条回复
93,嚯嚯嚯猫：吃不饱？我都胖了多少斤了这几天？！
94,共1条回复
95,扬州琪大爷：我希望我们国家的宣传机构，还是客观的宣传帝国主义亡我之心不死，有机会就要害我们，没有机会创造机会也要害我们，不要再宣传外国对我们很友好的词语了
96,共1条回复
97,玖月霜序：难得的明白人啊
