,2020-02-03
0,SeLeSTJA：自己都过不下去了，还管你
1,麓山游子：泰国都损失百亿，中国呢？今天A股不知道蒸发了多少万亿
2,曾经年少未曾远方：抛开股市不说，真金白银损失我估计得有十万亿以上
3,麓山游子：回复@曾经年少未曾远方:没办法，为了营造和谐，为了避免所谓的恐慌，前期什么疫情都可防可控，不用担心，他们做梦也没想到是这后果了
4,宋萝萝睡着了：
5,西厢淑熙：先保命不好吗
6,李昕烨：看来中国养活了几个国家
7,扎耳根叶叶：岂止
8,KkkeyTL：经济以外，更多的应该是人文关怀
9,玺哥的人er_：我看到了损失一百多亿，那我们的大中国嘞一切平安 万事顺意
10,庚爱招财猫：中国疫情，泰国旅游业受影响，中国应该损失更多吧
11,那些零碎的零：中国的经济影响更大好么，一夜回到解放前
12,嘉文春天：好了，我们还来哈
13,胡嘉宇哲：建议开口罩厂
14,妍sunyann：
15,森林木焱炎火8：对不住了！
16,c想和影子交换的人c：对不住了？
17,天官赐福音：唉
18,書未-：
19,两宠一家：对于不尊重游客生命安全的国家，还去来干嘛呢？
20,Adisire：这些知道中国的重要了吧，平时还不屑我们
21,白菜总是庸人自扰之：泰国：你别来！你快来！
22,张庄确老黑：我劝你们多开点儿口罩厂  再就业
23,我女儿是朵老板：@淮南旭龙建筑机械设备租赁
24,承鄞的阿鄞：中国人民现在在水深火热里面，都不敢出门了
25,Zeed6372210087：泰国也有疫情啊，大家都不出来，不是因为中国。。。
26,雪雪子要减肥：疫情好了我们会去武汉看樱花   
27,小丫小丫小苏甘：感觉我的国家那里想赚钱想疯了在FB和 Twitter上现在一直再说这个情况
28,雷_小丹：你是哪里的呀
29,共3条回复
30,调令律：巨款
31,·循跡星·：杭州疯狂上分
32,腾腾妈86：杭州这样了，湖州不知道会不会也这样
33,共7条回复
34,有执念有趣：在家根本什么都看不进去啊啊啊啊啊啊
35,屋企有个大肥猫：小学没事吧，疫情没结束去学校那么多人太危险了啊
36,共3条回复
37,奥特曼必奥力给：高三就真的很可怜了，艺术生更可怜
38,仰望星空悦烨：真的超可怜
39,共4条回复
40,男的糊迌__：非典的时候就有了啊...当时小学根本不让开学 一直放了得有小半年，在家看电视上课。
41,12345捉老虎：非典我在上小学，读书一天都没耽误啊
42,小jio冰冰：非典时我读初中，住校，不仅没放一天假，还不让出校园，活活的在校学了很多个周末……
43,共17条回复
44,九只奶黄包：大学生咋整
45,九只奶黄包：回复@暗绿绣眼小窝:但就一直没确切的通知 没法买机票
46,共3条回复
47,话唠成精了：都开启了网课之旅
48,奈籽息：好的，准备复读
49,我不管反正我不胖：这届不能复读了
50,改名字成欧洲贵族：浙江复读从高二开始
51,共5条回复
52,月亮失眠咯：点赞一下
53,有花漂过：初三的孩子不知道咋办啊
54,爱摄影的野生梦想家：非常好
55,孤鸿广居：杭州厉害啊，启动应急响应快、红十字公开透明，现在又实行网络授课。是个宜居的好城市。
56,Jojo45172：我刚要回杭州，丫的闹瘟疫了
57,Kylin路人甲：作为广州的初中老师真的很担心。。广州的疫情也是很严峻的，再过几天开学，口罩也快用完了，都不知道该怎么办
58,西楼茶坊：虽然好但也要有人看护孩子啊。大人要上班
59,镇长论股：浙江、大山东都是好样的
60,忌得瑟：江苏省教育局已经发文要求外地老师提前返校，自行隔离，确保17号开学了…我想问为什么不能自行在家隔离每日汇报？
61,84HNS-陈独秀：反路途中怕感染到，所以到学校在隔离半个月就排除感染了，然后在学校加强防御，不出去就行了
62,淡紫星辰灬：途中有风险
63,eelliioo：高三党的我都不知道该兴奋还是高兴
64,改名字成欧洲贵族：我也是，本来成绩就不咋滴，在家学不好，分数线又年年上去。
65,yizhi1234：👍，生命比知识重要
66,井小枫：负责
67,那片天空那片云2019：给力
68,广羽人0弯毛：大胆的想法
69,我是勋衣草：应该这样
70,我八零年的：高三艺术生有点惨，我们老师说明年会有很多复读生
71,lightstellar：特殊时期特殊操作，很好
