,2020-04-26
0,每日甜份：赶紧开会呀，每日快乐源泉没了
1,共2条回复
2,伊婉青：特朗普：知名幽默搞笑博主
3,共2条回复
4,倒放：赶紧开会呀，每日快乐源泉没了
5,共2条回复
6,中国儿科医生：你们取笑他让别人“打消毒剂”无知，他就是干脆不开简报会，不见记者，这操作也是醉了…
7,王黑七：怕说错话
8,会说话的小贝壳：什么值得你花时间？忙着甩锅，对吧，大猪蹄子！！！
9,共3条回复
10,蚂蚁也值得关注：苏宁易购，上市公司，世界500强，伪造劳动案子证据，欺骗法院，曝光这家无耻企业，明细看我置顶微博视频，退伍军人坚持维权，请给个赞
11,乐善好施的善：如果特朗普连任，国内媒体的脸会被打的稀烂，整天有事没事特朗普，外国总统用的着你们操心吗？
12,elizardb：是不敢再大嘴巴乱哔哔了吧，唉，让我们这些吃瓜的少了快乐源泉
13,羚羊管理员：我知道有个地方发布会勤，听完也不知道有啥价值
14,没什么可说的2019：不检测就没有感染，不说话别人就不能发现他的无知
15,阳古暮尚：图片评论 ¡评论配图
16,梨延明济：哼哼哈嘿，快注射消毒水，哼哼哈嘿，快注射消毒水。
17,谷丽哪吒：自由美利坚，网红每一天！
18,倒放：真应该把方方扔到这里。。。日记素材多的是
19,娱乐宅：特朗普:“你用消毒液了吗？”
20,灵丹娘娘：假新闻满天飞，美国不好，人家也不会接收你，反倒是那些高官权贵削尖脑袋往美国跑！
21,易者行易：快找ff看看怎么写？
22,张小丽ab：让哪些崇洋媚外的同胞们，看看吧！自己的国家好还是洋国好！
23,整形我来答：晚上好
24,过客nina-lopez的世界很快乐：在这工作了31年
25,能说的时候不沉默：这是美帝给我们递的刀，来人接住啊
26,跑友二零二一：医院人满为患，无法接收。也没办法。
27,过期烟鬼：也许这就是人生吧！
28,幸福每一天linda：
29,武汉海军：知道了，美国人民生活在水深火热中。
30,旅行者六号：自由美利坚
31,圆圆12110614：这也太惨了吧😢
32,Vincy张vincy：我怎么觉得和她肥胖也有关系
33,美分的父：重点是新冠，美国早就有了，这下甩不了锅了
34,希望_007：流感死的人也应该检测看看有没有新冠病毒的
35,与天C：....流感能传遍全身啊
36,Lrc李瑞超：这应该不止是轻度肥胖吧！我身高170，体重57都感觉不瘦了！
37,努力小屋i：美国病毒无疑
38,土豆硌你牙：2月6号之前美国就有新冠了，这回实锤了吧，
39,自然的张侃：
40,10Green：这不是首例新冠，强烈要求把19年的所谓流行性感冒，检查一下！你们会大吃一惊的！哇哦！哦买嘎！哦买嘎！原来19年的流行性感冒也是新冠！
41,过客nina-lopez的世界很快乐：
42,给你一记烟灰缸：人类淘汰计划
43,栗Zi姜姜：这检测有何意义？新冠死亡得身上不带新冠病毒应该带什么？？？你不是应该检测流感死亡的带不带新冠病毒吗？？？回避事实嘛？？
44,猪眼里的世界：电子烟肺炎死亡患者解剖一个
45,微微的梨果：电子烟肺病呢！查没？金毛！
46,爱聊的先生：不能再查了，这个就是首例。
47,二宝爹妈的大宝：好可怕的病毒啊！
48,抑制住体内的帅气：锻炼节奏感，还能让全班都参与其中！因为有些孩子觉得唱歌很尴尬，很棒！
49,一直在纠结之中：有想法，敢创新，棒！
50,D馨怡儿：现在的老师更有创意
51,幸福的鱼儿：很不错的教法培养了节奏感，其实也培养了学生对音乐的兴趣。有想法的好老师
52,俺娘说了要矜持：这样的老师真好，很用心教孩子
53,还有一天能努力：戴口罩上音乐课是要闷气的节奏
54,过期之罐头：好棒 好有巧思 好用心 谢谢老师
55,整形我来答：晚上好
56,check的窝：看着每个孩子都很用心，老师
57,阿修罗yo：好有创意
58,番茄小姐_lings：同样九年义务教育，你怎么那么优秀
59,Mr_TP：厦门六中玩得最6
60,卤鹅大王：好有创意！！
61,喂喂喂魏什么呢：武汉的蔡莉呢，追责了吗？难道她不是体制里的人？
62,共1条回复
63,WLP中华神盾170：出事让副的担责合适吗？正职责任更大吧？政绩是正职责任是副的？别说什么分管领导负责制在分管整个出了问题就应该班长担责，
64,共15条回复
65,D哥小叶：怎么都是副的？正的防控的好？
66,共14条回复
67,v淙淙小溪v：之前替黑龙江洗白的怎么不出来说话了？副职担责好像成了一种常态。
68,共1条回复
69,脸上有肉620：真正该管的人没人管 全是推到台面挡枪的
70,种地人农夫：才传染几个人，这也要处理？看看美国都百万了，各个官员都没有事。
71,H花神之域H：难怪需要那么多副职，再大的锅都可以有的顶
72,黄岩gg：位高权重，责任也要跟上。
73,美多多Mia：管理制度不改革，永远工作干不好，人民也受其害！黑龙江资源丰富土肥沃，可是经济发展越来越变！全国都倒数！！营商环境要改，关键在于政务人员改善
74,陇东老袁：女人当家，房倒屋塌
