,2020-02-18
0,我要操死我自己：在这里只卖海鲜正正经经做生意的 也是真的倒霉
1,每天8小时睡眠：如果当初…
2,黑凤梨0923：加油💪 我们一定能渡过难关
3,一句话入你心：🙏
4,楠方有橘：#朱一龙益路前行# 辛苦了！
5,我的ID叫泡泡龙：辛苦了期盼春暖花开，加油💪
6,居居小喵： #朱一龙益路前行# 感谢大家！大家辛苦了！！
7,Ashmlly：没有一个冬天不可逾越，期盼春暖花开！武汉加油💪中国加油！
8,甜甜甜甜的小橘：辛苦了
9,叒叒_叕叕：辛苦了！加油武汉！中国加油！风雨压不垮，苦难中开花！一定一定保护好自己！
10,朱亦呈：辛苦了，注意安全
11,这还难呀呀呀呀呀：众志成城
12,乔姐姐yan：#武汉人朱一龙为同胞加油# 师傅们辛苦了，一起为武汉加油，为中国加油！我们一定很快就能迎来春暖花开，谢谢你们！
13,居居家的七姑娘：#朱一龙益路前行#
14,落·涟漪Lone：#武汉人朱一龙为同胞加油# 大家太棒了但行好事，莫问前程。居沙成塔(ง •̀_•́)ง中国加油，和朱一龙先生一起期待春暖花开@朱一龙
15,哼哼搞事业：武汉加油！中国加油！坚定信心，向光而行，期盼春暖花开！@朱一龙
16,老阿姨的少女心ZYL180713：#武汉人朱一龙为同胞加油# ❤️#朱一龙益路前行# 真的辛苦了加油❤️❤️❤️『朱一龙@朱一龙 』
17,二普·在减肥·浪里个浪里个浪：辛苦了，静待春暖花开，加油加油
18,竹间雪团团：#朱一龙益路前行# 辛苦了
19,·小恋梦游记·：一路走好
20,胡·蕊蕊HR：致敬，一路走好
21,沧州市新华区信鸽协会：一路走好
22,数据虫DataGeek：致敬院长，祝家人平安
23,宠困小猫猫：一路走好
24,安雅轩76977：英雄，一路走好！
25,marry_kiy：一路走好
26,共你悲欢_02：英雄一路走好
27,xj-666999：一路走好，向您致敬！
28,慕青918：一路走好
29,嘉爱伦Like肉骨茶：一路走好，英雄
30,jcscherishe：致敬，刘院长一路走好！
31,蔚蓝晴朗的天：一路走好
32,医美小卖部-：这人也太坏了
33,城府KG：全国每天生产2千多万个口罩，不够供给，还好之前抢到两箱霍尼韦尔，前两天又抢到一些振德。上架十几秒就没了。这博主 @KD烟雨  经常更新口 罩信息，前天振德半夜偷偷补货，当时只抢到两三包
34,貞利亨元_：还能比卖假口罩的坏吗
35,共7条回复
36,放荡不羁搞事情：偷口罩那人我祝你全家原地720度爆炸
37,财神姐：这口罩卖的有点便宜呀
38,ToystoryKath：价值而已…现在都炒到60以上一个了
39,共12条回复
40,一句话入你心：坏人必将严惩😡
41,与孙先生异地恋的倒数呀：抓住给我判重刑！！！！
42,本愿守护：日本的事管他的也许是那群右翼分子抢劫的！因为他们更惜命！还妄图战争呢！
43,·循跡星·：戴口罩的直接坐牢判刑
44,Crystal998-：戴口罩为什么要判刑？
45,法4V：哈哈哈哈哈这....口误也太好笑了
46,共7条回复
47,-伦伦的小北北：这还是个人吗？？？
48,Jujihao：会不会是中国人搞的呢？
49,星迴廿九：你有病？
50,共5条回复
51,Kelly甜甜子：抓住重判
52,皮是西瓜皮：
53,L奥黛丽·赫本：这是来搞笑的吗？ 医院的管理那么差？ 这也能被盗。
54,健康不变：疫情面前失去了操守
55,有情有义万年不变：大难面前永远考虑的个人自己
56,健康不变：回复@有情有义万年不变:呵呵，就是啊，但是也要为医院考虑考虑，如果医院来了新型冠状病毒肺炎患者需要救治，没有防护呀
57,Abnormal_IOII：还有日亚上的个人商家太令人无语了。50个口罩标价1500日币（折96元），运费9000日币（折576元）。怎么会这么套路！
58,怎么吃也不长肉：钟老长命百岁！
59,衣乎：整个中国只有钟南山在讲真话
60,共2条回复
61,别扶阿源：钟老在前线搏杀一定要注意身体
62,共2条回复
