,2020-02-16
0,蜜炼川贝明太籽：对这种妨碍公务人员执法的行为一定要严加处置
1,iconsbaby：这个时候应该团结一心，怎么还能这样呢
2,海之锚：关键时刻应该服从大局
3,义乌雁南飞：非常时期，非常处理
4,怎么又念错字啦：干得漂亮，只有这样才不会让奉献的人寒了心
5,义乌雁南飞：疫情当前，做好自己！
6,艺术起源于生活：判的好！
7,鱼丸粗面靴靴：妨碍疫情防控的，就是对他人产生了伤害。必须要抓。
8,焦点访谈0088：对于那种影响疫情防疫的人应该得到严惩。
9,暮烟青青：疫情无义，人间有情！期待疫情早日过去，奋斗在前线的医护人员早日回家
10,每天都是新的呢：年纪轻轻的，估计是吃了没有文化的亏，哎。
11,鹅鹅鹅真暖和：有温度的城市
12,颜值发型：都是为了生存
13,沐莞枫：没手机，没身份证，总感觉哪里有点不对劲
14,共5条回复
15,七号码头的风：在外的心酸，可怜人
16,AyuRan：没钱，不作恶是个男人，杭州欢迎你来。
17,许愿喜：手机也没有，有点犟哦，这个社会不用手机
18,西红柿子的夏天：生活不易啊，温饱都成问题的人这样的情况更是雪上加霜，幸亏遇到民警，要不然真的很绝望啊
19,自定义123：留点钱应急，
20,蒸鱼豆豉：工作一年没攒下钱吗，身份证都丢，总感觉怪怪的
21,共2条回复
22,LifeInfinity：诶，心疼
23,管家鱼：杭州人民真的热心
24,倚松慕梅：可怜
25,妙妙非常妙：请合理安排工作 避免不必要的牺牲
26,共371条回复
27,妖孽法图麦：连续工作十八日？@人民日报 难道应该传颂？？？这难道不是是很大的问题吗？不觉得我们的悲剧吗？领导班子干什么吃的？？脑子🧠 怎么想的？？人死了，出来报道一下，嘉奖一下，意义在哪里？人命关天，很多例了，为什么还要重演无数遍？？这样的领导班子要来何用？不拿人命当回事？？？
28,共572条回复
29,雅赞有个叫卡拉的人：别再讴歌这样疲劳作战去世的英雄了，我相信他们以及家人并不想他做英雄，他们只想要他健健康康的活着！所以，怎样保障所有工作人员稍微合理的休息时间才是最应该做的不是吗？？？
30,共162条回复
31,连薄荷：都这么多类似的新闻，真的很痛心，是排班什么的安排不开嘛，可不可以尽量避免过劳，他们的家人多难过啊
32,共85条回复
33,孟岐是我的：英雄一路走好
34,共11条回复
35,菲菲菲菲常美丽的巨秃：又一个……问责一下领导吧，一位又一位的去世还让连续高强度工作吗？
36,共58条回复
37,小啊锁99：这种才是真辅警，开得起奔驰的誰干辅警尼？！不玩虚的，对待英雄要有章程。家人希望组织上照顾好，不要让英雄流血家人流泪！武汉加油，祖国加油，人民加油！
38,共102条回复
39,famiglistimoiwan：能不能不要让别人连续日夜作战？每次看到这种新闻都好心痛
40,共12条回复
41,沈软软_：
42,共3条回复
43,咖啡和咸蛋黄爱好者：看得真心塞！
44,共7条回复
45,宁超文Victory：要奋斗难免有牺牲，但奋斗的目的是为了不牺牲。
46,共11条回复
47,YU姣姣：连续工作18天本来就不合理！已经发生了这么多类似的事情，各地政府还不思考一下么？？？防疫不等于积攒政绩！
48,共8条回复
49,1997-08-05_：致敬！
50,共5条回复
51,卖不出衣服的小哥哥：你们是伟大的人，致敬。
52,共12条回复
53,我超爱吃面包布丁：好棒！
54,共4条回复
55,韩漫：黄雨萱，你今晚回去的时候，一定要告诉98年的李子维，2019年末一定要去举报华南海鲜市场，只有你能阻止这一切。 今晚是最后的机会了！
56,共33条回复
57,林森林粤：医护永远冲在前面，其他人也不要太落后呀
58,共3条回复
59,没错_我就是树梢：全国治愈的9493人，冲在一线是医护人员，献血的也是医护人员，不禁有些心寒！
60,共22条回复
61,尼奇窝窝：我为人人，人人为我，团结就是力量，人民力量大无边
62,南辞遇：先“愈”带动后“愈” 最终实现战胜疫情。
63,共2条回复
64,卖不出衣服的小哥哥：不过现在刚恢复身体还很虚弱，要自己照顾好啊。
65,一枚有态度de青年：致敬每一个平凡而温暖的人
66,口嗨馆：致敬医护人员
67,探索脑：看清了是医护人员，这群养不熟的中国人，自私  没得救
68,"娱名圈：""钟″止疫情，""南″关将过，""山″河如画，敬礼。"
69,每日甜份：谢谢您们 武汉加油 一定会好起来的
70,壁咚蔡徐坤-：无私奉献！向你们致敬！
71,零零后萌新：都是好样的，春天快来了，我们一起看樱花！！！
72,未命名的待续：如果把圆圈换成冠状病毒形状，是不是更有表现力…
73,Revontulet-_-：这样比较乱吧
74,旺梦见你：这样看着特别乱
75,共5条回复
