,2020-05-03
0,經年過後已荏苒：划重点：广东   有钱的地方羡慕不来
1,康熙：建议全国推广
2,共1条回复
3,财神姐：别的家系列
4,Vexy大圣：我们村也发了，不过每人只发了一千
5,生而为人MG：这样啊 建议可以
6,猫头猫脸猫鼻子猫眼：别人的村子
7,蓝蛙_：这都几天前的新闻了？？滞后成这个样子？
8,龙象起舞：富人村
9,雨花石95376：真正爱民的都拥戴！
10,是梦了蝶：厉害的
11,静候未来1005：有钱的村
12,偶然V博：真服了美国政客，他们不管这些穷人的，特朗普说没钱就不能检测，这也许就是人生。相信有老人院死的人都没来得及检测没统计进新冠肺炎死亡数字里。
13,天灵灵2552：中国走好自己的路！先爱已，有余力再助人！
14,夤夜月xy：确实比犯错误更可怕的，是拒绝承认错误。
15,我有我莹：转发微博
16,晨林-微博：@方方，到美国去考察一下美国人民在疫情下的现状
17,chady_sir：事实是最好的裁判
18,AntoniosPrivateNumber：噴子政府
19,chchch宝宝：6万，2个月。
20,努力的辉少：深表同情
21,随处微风：所以，中国走自己的路，让他们说去吧！
22,老母猪的亲姨姨：不是疫情好转了，是经济顶不住了
23,阿呆yyyyyy：是  经济顶不住了      复工初期允许两百米平方的小商铺开业   进店需要佩戴口罩 店内要设置消毒液           反正不带口罩也要罚款了     （杠精滚开  别你又知道了   老子就是知道   葡萄牙就是穷  就是经济顶不住了）
24,共19条回复
25,科比今天复活了吗：国内仍需加强防护措施 现在中美两国都发现了宠物身上带有新冠病毒的案例 希望国内能够加大力度清理流浪猫流浪狗 个人观点，不喜勿喷
26,WorkHardNing：我觉得清理你这种辣鸡更有必要，带尼玛的节奏
27,毫无自制力的小木缘：带节奏？国家可比你懂得多，国家为什么不下令清理有人家的道理，你上几年学呐，就整天班门弄斧，这种时候还是相信国家吧
28,共111条回复
29,一起睡觉cola：坚持就是胜利，加油吧
30,Mr_Kim__：说是经济顶不住了！但我发现@希岛爱理Airi-Kijima 老师真好看！
31,共8条回复
32,云芙歌：葡萄牙疫情没有西班牙严重！！！！
33,阿呆yyyyyy：按人口算呀
34,头衔什么的不重要：葡萄牙才一千万人口啊
35,共11条回复
36,荆芥祛风：国情不一样，good luck 葡萄牙
37,No643713341：大表哥ｒｉ我20次
38,狗娃很胖：回复@No643713341:那你大表哥挺有两下子
39,半梦半醒半世流离：傍晚好
40,Better-卡卡：我可以发货给客户了.客户也答应付钱了. 等了他一个半多月了...
41,小五125：西甲何时开始
42,八一艇长：
43,甬城万事通：#甬城辣评#
44,泌尿外科杨大夫：祝贺祝贺//@边吃边看美食:坚持就是胜利，加油吧
45,小心你妈要炸了：葡萄牙，西班牙，阿根廷，三个哥们加油
46,黑刘三儿：葡萄牙留学生滞留在葡萄牙走不了。两个月没有一个飞机了，也不能转其他国家，你们能相信两个月没有一个人中国人能回国吗？而且惨了，国家把健康包也没有发，被放弃了吗？
47,楚翠坝：C罗没得呢
48,锦鲤附体的幸运鹅：咋滴你还挺遗憾？
49,Cr_istiano：你有病吧？
50,共7条回复
51,死亡末日笔记：祝贺
52,蚂蚁也值得关注：苏宁易购，上市公司，世界500强，伪造劳动案子证据，欺骗法院，曝光这家无耻企业，明细看我置顶微博视频，退伍军人坚持维权，请给个赞
53,共2条回复
54,baiqitun_cn：把佐治亚写成乔治亚算是存在不同译名，无法强求，但是你把州写成洲是几个意思……微博上这些媒体一条新闻一般也就几十个字，还经常写错字，实在不能忍
55,e都x嘟o：米国自由主义下的人是靠什么忽视生命的宝贵啊还是都在等群体免疫
56,农民工维权60217788：朗朗乾坤，政治清明。谁为人民服务？！谁人私己忘公？！留美学生，欺诈民工。出国留学回来不为祖国服务，但也不能欺诈农民工的血汗钱呀！难道这就是在美国学的本事？！今天求助社会各界人士，望社会各界善良正义人士关注一下我们农民工！衷心感谢！深圳市至信装饰装修有限公司欺诈农民工血汗钱。
57,夜幕的杀手：最近我国媒体用力骂美国
58,香油拌辣酱：Boomshakalaga
59,海盗韦达：干了这杯消毒水，来生还做川普粉。
60,Deathamphetamine：网友还是年轻   都懂点啥啊喂啥吃啥
61,惜福beyond：
62,专家马克思：核 电 站 传 播 病 毒，抄家伙烧核电站去！
63,PRC人民：听总统的治疗方案，马上就没事了
64,青春的笨笨笨：@美国驻华大使馆  ，看到这个巨大的工地出现了#特浪普病毒# 确认病例，很难过。建议：一，立即开展流行病调查，找出病 源和密切接触者，按规定隔离。二，对所有的人进行核酸检测。三，所有的出入口测体温，每天至少两次。四，推行健康码。五，外来人员进入工地需要扫健康码，或者出示健康报告书。
65,虎虎大老虎：@我的印象笔记
66,H微雨燕双飞H：美国可能想淘汰弱势群体，保持群体健康
67,养殖致富路漫漫：他们的检测速度真快
68,东边一树96905：饭馆都营业了，吃了好几次了，大家都有口罩 戴在下巴上，感觉像个笑话
69,李红旗2015：不是，你是戴着口罩吃饭的？
70,没有很早睡：难道怎么吃？只能外卖还是你有别的吃饭的口？
71,共32条回复
72,美一更：现在我不带口罩出门 感觉跟没穿衣服一样！
73,昵称不完美：口罩就是通行证
74,来过活过不遗憾：你说还真的对，现在出门不戴口罩，就好像少了什么东东西似的。
75,共17条回复
76,壹枚搬砖工：大胆的扔了得了，现在除了几个严重地区根本就没有必要戴口罩了
77,猫怪涅亚基拉：每个人都这么想，第三波也就不远了。
78,戴着发套的喵：还是谨慎一点好些....
79,共30条回复
80,永远的齐鲁泰山：就咱们平时戴这口罩根本就没多大用，砖家又怕担责任，只能戴着
81,T糖糖超甜哒：汗湿了的口罩还有用吗
82,随机输赢2018：谁说没用，那么多生产口罩的不是都挺快乐
83,共6条回复
84,Violet凡小妖儿：不是你说的适不适合，有些体质的人就不适合，比如本来心肺不好戴口罩就闷喘，你咋不说呢教授
85,良一些事一些情：是啊，应该把所有病都说一遍，最好写一篇论文在新闻联播上读一下
86,Pelrotia蝉芷默默攒人品：本来心肺不好，万一再染上新冠，那不是更痛苦嘛？
87,共12条回复
88,月影_CAN：我空旷场所就摘下来透透气，太热了这天气
89,要奋斗的大静童鞋：学校里能带住么，上课的时候又热又闷，讲课戴口罩时间长了都会头晕眼花。
90,EEEEEEmilyyyy：真的，我们虽然还有两周才开学，但是前几天去商场吃饭等位的时候带着口罩贼闷贼热，然后就犯困了，开学之后要早起不知道怎么办
91,要奋斗的大静童鞋：回复@浥尘lee:小孩子口罩早就摘了，根本带不住
92,共4条回复
93,罗最小-：夏天戴口罩像个阴阳脸
94,黎雪03：我身边同事夏天戴口罩，因为紫外线过敏，冬天都不带戴
95,哈哈我改名字了：马上就38度了，你戴个口罩试试？中暑的人多还是得新冠的人多
96,PLUTO188l：不开学才是王道 开学就是逆天而行！反对开学！
97,AegeanBlues：那上班呢 上班的人的命就不是命了？
98,共6条回复
99,weiweiyy-：热还好  就是耳朵疼
100,一把SKS狙击枪：戴着吧……比起得病，这点还是可以忍受的
101,李滋博：不是，得病也是免费治疗，还能增加抗体，还是得病比较实际
