,2020-03-04
0,世界如此着迷：道歉你个锤子，病毒哪里来都没搞清楚了
1,1970笑傲江湖：美国本来就是个流氓国家
2,滚我没你这孩子：他是造谣，我们是因为吃饱了撑的才吃蝙蝠的
3,山东芳华地毯：外交部新闻发言人水平有限，那天看了一眼，岂曰无衣，与子同袍都念错了。
4,热爱设计的良龙：新冠病毒早就在你们美国爆发了，只是你们政府不愿救助普通民众，忽悠人民说是普通流感，是中国检测了病毒基因才被证实是新冠病毒。
5,蒙蒙梦梦的鱼：为你的职业而感到可悲！你是一个可怜的人！病毒是一个公共卫生问题而不是国与国人与人之间的问题！没有依据一定说病毒就起源于中国！为你的国感到耻辱因为有你这样无知可怜穷的没有脑细胞的人感到可悲！
6,honeySB223：咿呀，美国人虚逼的，啥还想做了
7,阳光普浴：开战
8,IsabelInBeijing：有没有小哥哥等你们哟
9,天天听你：事实证明了病毒起源于美国，所以所有国家都要严查来自美国的游客。
10,月亮半闲居：
11,塔檐风铃日记：栽赃
12,許國華微博：中国的疫情防控不是哪个国家能比的
13,明灿kitty：疯牛病还没道歉吧！
14,北京整形医生SUN：不吸烟离老远就能闻到随风吹来的烟味
15,Sa_iika：楼道里抽烟都能传到办公室里好嘛
16,高崇纹画：直接说能不能传染就行了，那么多废话，我们老百姓喜欢听结果，别磨磨唧唧的
17,恶魔说法：该你倒霉咋都能传染到。所以不会把话说满。
18,不想长大的小赵：说的是单纯的二手烟雾（不单纯的我可没说过）
19,共3条回复
20,红泥小火炉与茶：戴口罩还抽烟的男性太多了，躲都来不及……
21,dall摩西摩西_965：把男性换成人合适
22,红泥小火炉与茶：回复@dall摩西摩西_965:不好意思，如实描述而已。
23,猫猫喵的么么哒：珍爱生命，远离抽烟人士
24,不难啊啊啊：看看税收报告，没有烟民那还得了？
25,欲醉红尘D：已戒烟4个月的我忍不住进来了解下
26,欧阳韵：二手烟不是飞沫是气溶胶，我还是会离得远远的。谁知道抽烟的那个人有没有带病毒，对吧。
27,逝心曲：肯定能传播烟雾里面也混有飞沫
28,我就是mmjbz啷个办：公共场所禁烟禁烟！！！
29,若瑟yyy：都没回答到点子上，怕回答错了影响名誉，tmd我来说，首先闻到就具备传播条件，说明气溶胶能达到你的鼻腔，所以船上，居民楼楼上楼下（通过楼梯通道等），飞机上，这些相对密闭的空间更容易传染，但是烟味飘的更远且不一定带气溶胶病毒，当你戴n95口罩时，能闻到烟味但很难被传染。但不戴口罩风险很大。
30,四川华西医生：单纯二手烟雾不属于飞沫传播，但仍要避免间距过小
31,其乐融融爱在其中：借了三天烟的我赶紧了解一下
32,cece_circle：当时号召养，现在希望能解决，中央台都介绍了很多养殖经验。
33,共5条回复
34,哥哥小的系佛：养殖的竹鼠是合法的啊。原来都有证的。也可以食用。这等于把原来合法的推翻了啊。。。。
35,共51条回复
36,战狼治国：哎，为什么受苦的总是老百姓？任何政策总喜欢一刀切。虽然我不养殖，但是我真的感到好伤心。
37,盒子先生Alloy：这个问题反应的是地方政府执行政令一刀切的懒政行为，没有实际结合自己地区的发展情况。有些地方以这类合法养殖产业作为脱贫手段，虽然疫情有野生动物食用的问题，但是科学养殖的又不算野生动物。一刀切政策恰恰体现了执行政令不科学的鲁莽的片面的态度。
38,共9条回复
39,国民男友：华农兄弟好惨啊啊啊啊 那么多竹鼠怎么办
40,共9条回复
41,明明偏偏反正：华农兄弟的竹鼠松了一口气
42,傲娇的旦旦32924：禁食野生与你人工养殖的有毛关系，你要是非要划为一样，说明你以前挣得足够多了
43,共6条回复
44,Jo-浪味仙仙子：华农兄弟一片哀嚎
45,共3条回复
46,bbc2013：合法养殖要么继续同意要么赔偿，确实不应该一刀切。
47,哥谭镇刀客：华农兄弟的报应到了。哈哈哈哈哈
48,共11条回复
49,祖峰zufeng：补偿肯定会有的。养肯定不可能了。这东西养殖也没改变基本属性。也无法检验。
50,网上冲浪好玩吗：养殖的应该可以吃啊，希望不要一刀切
51,共4条回复
52,吴冬妮NinaWu：闭上眼睛一刀切的的政治需要细化，本来没规范好，产生灰色地带也是相关部门的疏忽。听到养殖户说可以理解国家政策，只希望可以得到相应补贴。感觉替他心痛… 背后一定也是扛着一个家的，接下来要怎么生存？手里拿的执照，证件就等同废纸吗？
53,康D大爷：矫枉过正害死人！
54,马达MOTOR：虽然晚了，但钉钉和腾讯课堂有需要吗
55,ID言又：钉钉意大利语版现已上架
56,薛定谔的瑞克：钉钉放心飞，我心永相随
57,曾经是个80后：他们不是要自由吗？不是不喜欢戴口罩吗？怎么不坚持了
58,兰国利：早该如此的
59,雪酱_YUKI：……要保证孩子们会待家里才行
60,大白的微博1：叮叮海外版了解一下
61,我举起了手中的屠牛宝刀：早该如此了，钉钉了解下
62,榆横青年：防控.还是我们靠谱
63,·循跡星·：早该这样了
64,紫霞功：摘口罩摔话筒的议员做出了贡献
65,Rodes：太迟了 害
66,向往睿智飞翔：就怕那些学生会放飞自我
67,田薇_TianWei：各国朋友，记住这套嗑儿：早发现、早隔离、早治疗～世卫组织专家团负责人，一次次推荐 #中国境外新冠肺炎确诊12668例# #意大利决定关闭全国学校及大学#
68,共3条回复
69,艾美丽de：我法国的学校必须去上课，不用戴口罩，口罩没用，多洗手就好了，留学生瑟瑟发抖呀。
70,田薇_TianWei：今天意大利要求戴口罩了。但是是不是都有口罩戴，又成了问题
71,共2条回复
72,怪蜀黍福音：但是CGTN的影响力在境外太低了....被抹黑严重//@吐槽鬼: 我认为现在欧美各国的情况，事后看只会是个插曲，他们终将意识到这次的病毒，不是流感那么容易应付。会开始严肃应对。但现在对亚裔群体造成的伤痕已经存在了//@白城以北:转发微博
73,田薇_TianWei：无法叫醒装睡的人～ 做好自己 善意沟通 别人爱说什么说什么
74,深蓝9572：今后在传染病领域有了“中国原则”这个新概念
75,田薇_TianWei：个人认为 原则没有国界
76,共2条回复
77,拆腻子dream：所以说各国赶紧重视起来，别等事情大了再开始应对，直接把疫情扼杀在摇篮。
78,秋秋家的啊：我在想美国会不会被这个病毒干掉
79,共8条回复
80,LLLLLKaifeng：赞个好吗
81,共1条回复
82,粤睇天下：说老实话的老外。
83,束缚住手脚：老外，可不管这，他们要自由！
84,一团糯米_：姐姐美
85,JACK_BRA：今天这衣服也挺漂亮
86,不明真相围观者：赶快叫他们戴口罩😷
87,2021跳跳虎：赶快戴口罩😷
88,T陶冶情操T：
89,回忆的窒息：只能说抄作业都不会。抄的好的成绩好。
90,LuCy_茜児：太有才勒。好听好听！！谢谢你们的祝福！
91,小张社工：加油
92,浮生屠半：加油！
93,习久兰：不一定。好多江湖郎中比御医强很多。还是那句老话，是骡子是马拉出来溜溜。
94,共31条回复
95,老瓦三生：且不说经他治疗的几例都是核酸阳性！他的体验实验就是抽血和病毒放到一起？怎么证明呢？平时可以给他时间，但是防控紧急，留着继续实验，只能引发更多的人感染！
96,共6条回复
97,横槊当空：不看广告，看疗效，不要一棍子打死！正规治疗不也医死人吗？李跃华医死人没有呢？剑走偏锋，兵行险着，有时是对的！
98,共6条回复
99,万祥兵：现在西医都被利益化了，中医边缘化是原因就是不挣钱，动了西医利益集团的奶酪。
100,共15条回复
101,希岛爱理Airi-Kijima：你有行医资格证吗？曾经这句话在网上火了好久！
102,共4条回复
103,XU氵告：那你先去感染肺炎用苯酚把自己治好让大家看看！连口罩都不敢拿下来还在这吹牛
104,共21条回复
105,爱好晒月亮：给人打苯酚的蒙古大夫居然有这么多人信。。 微博4%本科率诚不我欺
106,共7条回复
