,2020-05-24
0,iBingo：运动不能戴口罩，建国紧跟祖国的规定。
1,共86条回复
2,默默大夜猫：在外面不戴口罩也OK，重点在于，特朗普每天玩儿得挺high啊
3,共50条回复
4,只爱吃泡面的我：@方方 你来看看，人家这总统，人家这政府，死了10万了，还有心情打高尔夫。你不写点啥？
5,共184条回复
6,口罩机点焊机：治国如打球，遇事打出去
7,共14条回复
8,叶秋悟：日本首相在家喝茶撸狗被骂死，特朗普天天出来浪支持率提升，不理解这操作
9,共43条回复
10,嗯嗯10309：死那么多人，还能若无其事地挥杆，真的不如畜牲，何谈人性？悲哀的米国！！！
11,共24条回复
12,睡不醒的Will猫：我就好奇特朗普接触那么多感染者，自己怎么没感染？
13,共20条回复
14,回龙观雷公：这生活，我竟然甚是羡慕我毕业论文没写好都有压力，人家死上百万人还淡若清风挥球杆
15,共16条回复
16,很阿拉蕾：不得不说这老头真自在，该吃吃该玩玩该吹吹…
17,共6条回复
18,天桥下贴膜得：空旷地区不需要戴口罩
19,共1条回复
20,ricky-gu：运动不要戴口罩，你专门监督外国人戴口罩吗
21,共56条回复
22,律哲同学：心真大
23,東院故事：东西方文化真是有差异
24,共16条回复
25,老朽Ku：野外戴个屁的口罩，密集区，公共场所戴可以
26,共6条回复
27,勤奋的北极贝：我觉得是非洲的感染数据不准确
28,冈瓦纳： 已经确诊的人的死亡率这个数字还是可以比较的。如果你的意思是还有人没检测，那死亡率就更低。我比较相信是人口年轻的优势。欧洲，比如德国，八十岁的感染者那么多！
29,共25条回复
30,宇宙泰迦：会不会是气温高所以病毒活性弱
31,共25条回复
32,knightofrose：还是老龄化问题啊，西欧是除了日本外人均寿命最高的地区，死亡率能不高吗
33,共13条回复
34,青青子衿mmc：作为在非洲的人来说，非洲的政策比国内还要严格，我想这可能是因为基础设施跟不上的原因，就拿乌干达来说，国内零感染的时候就封锁国内了。现在已经两个月了。持续锁国
35,共23条回复
36,亡魔龙-：交通不方便，移动得慢，传染就没那么恐怖？
37,风息神泪：也有一种可能是统计能力不到位……
38,共5条回复
39,罗祎明医生：25岁以下人口超过六成......和这个比起来确实医疗条件啥的关系要小得多.....
40,侏罗系：可能同人口流动相关吧。放古代，烈性传染病也传播不远
41,共1条回复
42,我_读书少：我倒觉得是因为非洲国家本来就经历过埃博拉等传染病，对这种疫情防控比较有经验可能
43,LeonCham：年轻就是厉害
44,忠贞不屈袖章佬：可能疟疾登革热埃博拉什么的遇见的多了，免疫系统觉得新冠就是个弟弟。
45,共1条回复
46,来和妲己玩耍吧Boom：说明人家老男人少。
47,Kotori一人吐槽会社：评论吹日本的是认真的还是反串的。。。。我蒙了
48,共6条回复
49,每日甜份：逝者安息 一路走好
50,卖不出药的卖药精：？？？？？？鸡窝
51,共11条回复
52,上诉三年不给立案的被执行人：全是疫情惹的祸呀，逝者安息
53,霞子爱咖啡：🙏
54,型男赵子龙：走好吉尔吉斯斯坦是一带一路的拥护国
55,刘恩诚ace：
56,连云港报哥：吉尔吉斯斯坦以前是中国的领土
57,爱钓鱼的亚瑟：吉尔吉斯坦，乌兹别克斯坦也是苏联的国土，你能把苏联重修拼接起来吗？
58,Erasel987：中国还曾是蒙古帝国的领土，说这些毫无意义
59,共16条回复
60,_He七七：🙏
61,AS_昱：逝者安息  生着安康   我爸爸还在吉国工作 希望一切顺遂
62,型男赵子龙：可恶的新冠肺炎夺去了太多生命！
63,ye叶顺维：
64,玉屏萧阿姨：🙏🙏🙏🙏🙏🙏
65,灿烂每一年：
66,你脑袋困掉了咩：
67,财富密钥：转发微博
68,门卫之间：因为平均寿命低，还没活到新冠易感年龄就死了
69,共33条回复
70,就喜欢吃酸辣夹沙不行吗：我觉得印度人特别是平民窟的人，长期在那种环境锻炼下对大部分病毒有免疫了。不然各位去印度街边吃点啥，不是上吐下泻就是畏寒发热。本地人啥事儿没有。
71,共23条回复
72,鳖游记：一直觉得关心亚非拉落后地区疫情的，得先看看当地人口平均寿命，再看看相应年龄段的死亡率。。当地本来流行的疫病就先不提了
73,鳖游记：回复@糖花卷儿vv:好巧啊(ಡωಡ)hiahiahia
74,共6条回复
