2020-02-29,黄智贤
2020-02-29,就是打的轻了
2020-02-29,蛮憨哈哈哈哈
2020-02-29,支持黄女士
2020-02-29,中华人民共和国牛逼！！！！！
2020-02-29,我家大概还能吃三四个月哈哈哈
2020-02-29,台湾必将收复
2020-02-29,强绝
2020-02-29,加油
2020-02-29,辛苦了一线人员
2020-02-29,真的想哭
2020-02-29,智贤姐姐
2020-02-29,摄像头是死的？抢劫，我看你抢完之后逃到哪里去
2020-02-29,说的是抢劫，字幕错了
2020-02-29,虽然晚了，但力度很大车的
2020-02-29,中国还有什么是克服不了的？中国万岁！！！
2020-02-29,是我大中华
2020-02-29,为什么清晰度这么差
2020-02-29,真的，管理到每个小区，每个乡镇村
2020-02-29,以前短板不用找，现在短板要找。。。
2020-02-29,还是出去了500w，但这不能怪谁，
2020-02-29,感谢祖国
2020-02-29,我是中国人，我自豪
2020-02-29,强大的国家凝聚力，顶级的民族素养，永恒的民族精神，英雄伟大的中国人民
2020-02-29,武汉加油
2020-02-29,喜欢智贤姐
2020-02-29,乖乖的
2020-02-29,贤姐好！
2020-02-29,福建站起来
2020-02-29,对呀兔子们好厉害
2020-02-29,想哭了，我们太牛逼了
2020-02-29,其实也没那么厉害，主要是同行的衬托（手动狗头）
2020-02-29,保护
2020-02-29,我胖了13斤
2020-02-29,哭了哭了
2020-02-29,中国很棒，很好！！！
2020-02-29,文豪姐姐说的是颟顸
2020-02-29,颟顸人家文豪姐姐说的是颟顸
2020-02-29,全国人民一条心战胜疫情！欢迎智贤来大陆
2020-02-29,中国加油
2020-02-29,我是齐齐哈尔省的
2020-02-29,你好！智贤支持你！
2020-02-29,还有课上
2020-02-29,猪队友还是让500w人跑出来了
2020-02-29,yes！
2020-02-29,宅家里面一个多月了www
2020-02-29,口误啦
2020-02-29,智贤姐好啊！
2020-02-29,我省忠林书记也去武汉了，不舍得
2020-02-29,大家都在家提升厨艺
2020-02-29,保护
2020-02-29,要红色
2020-02-29,身为云南人感触挺深
2020-02-29,没有弹幕？
2020-02-29,湖北封省
2020-02-29,全靠同行衬托
2020-02-29,保护
2020-02-29,6666666
2020-02-29,日本是为了解决老龄化吧
2020-02-29,中华民族自古以来的团结精神的作用！
2020-02-29,中国人从这起应该更爱祖国！
2020-02-29,还好我们过年会屯年货
2020-02-29,智贤姐的新节目？
2020-02-29,迟早把他们打了
2020-02-29,我爱我的祖国
2020-02-29,九省通衢啊！说封就封了！
2020-02-29,哇，这一说真的感觉好厉害
2020-02-29,别说啦，战忽局多年成果毁于一旦
2020-02-29,智贤姐姐!女神!
2020-02-29,保护我方智贤姐
2020-02-29,保护
2020-02-29,真的很不容易的
2020-02-29,智贤姐开播了？
2020-02-29,作为中国人我感到很骄傲
2020-02-29,台湾人配？？
2020-02-29,他不配
2020-02-29,大姐姐能不能入驻B站？
2020-02-29,我为国家做贡献哈哈哈哈
2020-02-29,前面说地理中心的了解一下大地原点~~
2020-02-29,火神山雷神山真的很厉害
2020-02-29,人口中心好像是武汉
2020-02-29,地理中心是兰州
2020-02-29,保护我方
2020-02-29,的确
2020-02-29,明白了，武汉加油！中国加油！
2020-02-29,听不下去，太憋气
2020-02-29,断臂求生
2020-02-29,都给我变色
2020-02-29,变色
2020-02-29,中国红！！！！
2020-02-29,伟大的民族
2020-02-29,聊我们中国人自己的事情
2020-02-29,中国加油！！！！！！
2020-02-29,中国加油武汉加油
2020-02-29,感谢那些为我们默默奉献的志愿者，你们就是我们的英雄。
2020-02-29,谢谢大家支持湖北
2020-02-29,大年初一的凌晨，在网上看到解放军的医护人员到了武汉时，才不担心了。
2020-02-29,爱我中华
2020-02-29,我自豪
2020-02-29,中国人自己的事情
2020-02-29,人民是最好的人民
2020-02-29,中国牛逼，爱我中华。
2020-02-29,智贤姐的普通话真的越来越好了
2020-02-29,主要还是惜命
