,topic,content,url
0,税务总局：今年因疫情逾期缴税不影响企业信用级别,"
　　日前，国务院联防联控机制就发挥“银税互动”作用助力小微企业复工复产工作情况举行发布会，国家税务总局纳税服务司副司长、一级巡视员韩国荣在发布会上表示，税务总局经明确，对于受疫情影响而逾期申报或者逾期报送相关资料的纳税人，可免于行政处罚，相关记录也不纳入纳税信用评价，不会影响到纳税人享受“银税互动”贷款的红利。
　　会上，谈及小微企业纳税补救措施，韩国荣介绍，随着我国社会信用体系建设的加快推进，纳税信用的应用范围在不断扩展，良好的纳税信用记录已成为了企业非常重要的一种信用资产，不仅可以带来融资的便利，还能够在招标、投标、资质申请等很多方面增强企业的竞争力。然而，由于财务力量的薄弱，小微企业可能在执行当中难免会因为疏忽出现一些纳税上的纰漏，影响到纳税信用。
　　为了解决这一问题，韩国荣提到，国家税务总局正探索建立信用修复机制。从今年开始，实行了纳税信用的修复制度，明确了对19种在办税时比较容易出现的轻微和非主观故意的失信行为，纳税人在主动纠正以后，可以向税务机关申请进行纳税信用的修复。
　　韩国荣还特别提醒到，按照纳税信用的评价制度，今年1月之后，纳税人发生的逾期申报等记录，要到2021年才对其纳税信用级别产生影响。因为纳税信用上，2020年的评价是根据2019年的纳税记录进行评价，也就是说2020年以来发生的一些记录是不影响当年纳税信用级别的。疫情解除后，税务机关会主动提醒广大纳税人，要对自身的纳税信用记录进行核实，有问题的可以及时调整。纳税人在2021年发布新的评价结果前，如果没有及时核实调整的，还可以在明年年底前向税务机关提出纳税信用的复评申请，进而有效消除因疫情防控对自身纳税信用的影响。
 ",http://creditgd.southcn.com/c/2020-04/24/content_190796529.htm
1,普京：减少疫情影响降低经济损失是当前首要任务,"
　　中新社莫斯科4月23日电（记者 王修君）俄罗斯总统普京23日表示，最大程度减少新冠病毒疫情影响，降低社会经济损失是俄罗斯当前的首要任务。
　　普京当天与俄银行界代表举行视频会议时做出的上述表述。他说，在预防疾病、提高医疗水平的同时，政府采取了一系列提升民众就业、收入，促进个体企业、中小型企业发展的措施。各银行在其中发挥了重要作用。
　　普京说，应帮助俄罗斯众多家庭克服当前困难，向收入减少30％以上的民众提供优惠贷款，要保护因客观原因无法偿还债务的个体经营者和个人。
　　普京表示，在企业受新冠疫情影响的今天，信贷机构已承担了很大的压力。要保证银行系统的稳固，不能出现崩溃和瘫痪的情况。
　　俄总理米舒斯京当天宣布，银行向企业和公司发放用于支付工资的无息贷款总额应达到3050亿卢布。此外，能享受无息贷款计划的单位将扩大至大中型企业和公司。
　　截至23日，俄罗斯累计新冠病毒感染者已达到了62773人。世卫组织驻俄代表武伊诺维奇23日表示，俄采取的防范疫情措施有效，整体上能够应对疫情。",http://news.southcn.com/international/content/2020-04/24/content_190796825.htm
2,普京：减少疫情影响降低经济损失是当前首要任务,"
　　中新社莫斯科4月23日电（记者 王修君）俄罗斯总统普京23日表示，最大程度减少新冠病毒疫情影响，降低社会经济损失是俄罗斯当前的首要任务。
　　普京当天与俄银行界代表举行视频会议时做出的上述表述。他说，在预防疾病、提高医疗水平的同时，政府采取了一系列提升民众就业、收入，促进个体企业、中小型企业发展的措施。各银行在其中发挥了重要作用。
　　普京说，应帮助俄罗斯众多家庭克服当前困难，向收入减少30％以上的民众提供优惠贷款，要保护因客观原因无法偿还债务的个体经营者和个人。
　　普京表示，在企业受新冠疫情影响的今天，信贷机构已承担了很大的压力。要保证银行系统的稳固，不能出现崩溃和瘫痪的情况。
　　俄总理米舒斯京当天宣布，银行向企业和公司发放用于支付工资的无息贷款总额应达到3050亿卢布。此外，能享受无息贷款计划的单位将扩大至大中型企业和公司。
　　截至23日，俄罗斯累计新冠病毒感染者已达到了62773人。世卫组织驻俄代表武伊诺维奇23日表示，俄采取的防范疫情措施有效，整体上能够应对疫情。",http://news.southcn.com/international/content/2020-04/24/content_190796825.htm
3,中方向世卫捐3000万美元用于疫情防控,"
　　新华社电 外交部发言人耿爽23日在例行记者会上宣布，中方决定在前期向世卫组织捐款2000万美元现汇基础上，增加3000万美元现汇捐款，用于新冠肺炎疫情防控、支持发展中国家卫生体系建设等工作。
　　耿爽说，新冠肺炎疫情发生以来，世卫组织在谭德塞总干事领导下，积极履行自身职责，秉持客观、公正、科学的立场，为协助各国应对疫情、推动国际抗疫合作发挥了重要作用。
　　“在全球抗击疫情的关键时刻，支持世卫组织就是捍卫多边主义的理念和原则，维护联合国的地位和权威。”耿爽说。
　　他说，中方向世卫组织捐款体现了中国政府和人民对世卫组织的支持和信任，也为世界公共卫生事业和全球抗击疫情作出自己的贡献。",http://economy.southcn.com/e/2020-04/24/content_190796432.htm
4,中方向世卫捐3000万美元用于疫情防控,"
　　新华社电 外交部发言人耿爽23日在例行记者会上宣布，中方决定在前期向世卫组织捐款2000万美元现汇基础上，增加3000万美元现汇捐款，用于新冠肺炎疫情防控、支持发展中国家卫生体系建设等工作。
　　耿爽说，新冠肺炎疫情发生以来，世卫组织在谭德塞总干事领导下，积极履行自身职责，秉持客观、公正、科学的立场，为协助各国应对疫情、推动国际抗疫合作发挥了重要作用。
　　“在全球抗击疫情的关键时刻，支持世卫组织就是捍卫多边主义的理念和原则，维护联合国的地位和权威。”耿爽说。
　　他说，中方向世卫组织捐款体现了中国政府和人民对世卫组织的支持和信任，也为世界公共卫生事业和全球抗击疫情作出自己的贡献。",http://economy.southcn.com/e/2020-04/24/content_190796432.htm
5,必须让多边合作的轮子转起来——抗击疫情离不开命运共同体意识,"
　　在多边维度上加大合作力度，以多边之力共同抗击疫情，这是当务之急。构建人类命运共同体，才能维护共同的健康福祉、更好的发展愿景。
　　新冠肺炎疫情肆虐，对全球公共卫生安全、世界经济等诸多领域造成严重冲击。其影响所具有的广泛性、严重性，决定了凝聚全球合力的必要性、紧迫性。充分发挥多边机制作用，让多边合作的轮子转起来，让人类命运共同体的阳光普照地球家园，才能给予每一个在疫情阴霾笼罩下的国家和个体以希望和力量。
　　历史实践证明，多边主义能够在应对人类共同挑战的过程中发挥建设性作用。事实上，无论是联合国，还是二十国集团、亚太经合组织等全球性、区域性多边机制，很多都是在应对挑战的过程中应运而生的。阻击埃博拉疫情等突发公共卫生事件，应对国际金融危机、亚洲金融危机，无不有赖于国家力量基础上的多边合作。今年是联合国成立75周年，也是进一步审视各国对多边主义所作承诺的重要契机。突如其来的新冠肺炎疫情更是提醒人们，有必要加强和完善以联合国为核心的全球治理体系，让多边机制充分发挥应有效能。
　　“要战胜疫情就必须强化基于协调一致和多边主义的‘全球应对’行动。”第七十四届联合国大会本月初首次通过专门针对新冠肺炎疫情的决议，呼吁加强应对疫情多边合作。4月20日，联大通过关于确保各国都能获得应对新冠病毒的药品、疫苗以及医疗设备的决议，并在团结一致、多边合作的基础上提出一项全球对策，强调指出联合国系统在协调全球控制和遏制新冠病毒的传播对策方面发挥着核心作用，肯定世界卫生组织所发挥的关键作用。联合国大会的相关决议，明确了开展抗击疫情多边合作的严肃性和重要性，为全球携手应对疫情指明了方向。
　　世界卫生组织是负责卫生事务的联合国专门机构，是当前协调推进全球抗击疫情的核心力量，在帮助非洲等发展中国家应对疫情方面更是不可或缺。世界比以往任何时候都需要世界卫生组织。支持世界卫生组织，就是支持多边主义，就能凝聚全球抗疫力量，就能挽救更多生命。无论是“77国集团和中国”、不结盟运动所代表的广大发展中国家，还是法国、德国、英国、加拿大、日本等发达国家，以及联合国、欧盟等国际和地区组织，都明确支持世界卫生组织在应对疫情、加强全球公共卫生体系建设方面继续发挥重要作用。个别西方大国的一些政客站在绝大多数国家的对立面，执意给世界卫生组织抹黑、拆台，甚至在多边合作的舞台上搅局，是把本国利益凌驾于全球利益之上，是缺乏良知的表现。
　　中国坚定支持多边主义，积极支持国际组织发挥作用，坚定维护多边体制的权威性和有效性。新冠肺炎疫情在多国多点发生后，中国秉持人类命运共同体理念，以前所未有的行动，与世界各国协调合作、共担风雨、共克时艰。中国及时向世界卫生组织以及有关国家和地区通报疫情信息，第一时间向世界卫生组织分享新冠病毒全基因序列，充分彰显合作精神。中方在前期向世界卫生组织捐款2000万美元现汇的基础上，增加3000万美元现汇捐款，用于疫情防控和支持发展中国家卫生体系建设，充分表明支持世卫组织、支持多边主义的坚定态度。中国支持联合国、世卫组织动员国际社会加强政策协调，加大资源投入，特别是帮助公共卫生体系薄弱的发展中国家做好防范和应对准备。无论是在二十国集团框架内，还是在中国与中东欧十七国、东盟与中日韩（10+3）、东盟与中国（10+1）等地区合作平台上，中国积极推动抗疫国际合作，为提高公共卫生治理水平、稳定世界经济提出一系列重要倡议。联合国秘书长古特雷斯表示，中国的支持对多边主义至关重要，期待中国在国际事务中发挥重要领导力。
　　疫情全球蔓延，对于各国而言，挑战是共同的，责任是共同的，命运是共同的。加强全球治理，在多边维度上加大合作力度，以多边之力共同抗击疫情，这是当务之急。构建人类命运共同体，才能维护共同的健康福祉、更好的发展愿景。",http://opinion.southcn.com/o/2020-04/24/content_190798889.htm
6,必须让多边合作的轮子转起来——抗击疫情离不开命运共同体意识,"
　　在多边维度上加大合作力度，以多边之力共同抗击疫情，这是当务之急。构建人类命运共同体，才能维护共同的健康福祉、更好的发展愿景。
　　新冠肺炎疫情肆虐，对全球公共卫生安全、世界经济等诸多领域造成严重冲击。其影响所具有的广泛性、严重性，决定了凝聚全球合力的必要性、紧迫性。充分发挥多边机制作用，让多边合作的轮子转起来，让人类命运共同体的阳光普照地球家园，才能给予每一个在疫情阴霾笼罩下的国家和个体以希望和力量。
　　历史实践证明，多边主义能够在应对人类共同挑战的过程中发挥建设性作用。事实上，无论是联合国，还是二十国集团、亚太经合组织等全球性、区域性多边机制，很多都是在应对挑战的过程中应运而生的。阻击埃博拉疫情等突发公共卫生事件，应对国际金融危机、亚洲金融危机，无不有赖于国家力量基础上的多边合作。今年是联合国成立75周年，也是进一步审视各国对多边主义所作承诺的重要契机。突如其来的新冠肺炎疫情更是提醒人们，有必要加强和完善以联合国为核心的全球治理体系，让多边机制充分发挥应有效能。
　　“要战胜疫情就必须强化基于协调一致和多边主义的‘全球应对’行动。”第七十四届联合国大会本月初首次通过专门针对新冠肺炎疫情的决议，呼吁加强应对疫情多边合作。4月20日，联大通过关于确保各国都能获得应对新冠病毒的药品、疫苗以及医疗设备的决议，并在团结一致、多边合作的基础上提出一项全球对策，强调指出联合国系统在协调全球控制和遏制新冠病毒的传播对策方面发挥着核心作用，肯定世界卫生组织所发挥的关键作用。联合国大会的相关决议，明确了开展抗击疫情多边合作的严肃性和重要性，为全球携手应对疫情指明了方向。
　　世界卫生组织是负责卫生事务的联合国专门机构，是当前协调推进全球抗击疫情的核心力量，在帮助非洲等发展中国家应对疫情方面更是不可或缺。世界比以往任何时候都需要世界卫生组织。支持世界卫生组织，就是支持多边主义，就能凝聚全球抗疫力量，就能挽救更多生命。无论是“77国集团和中国”、不结盟运动所代表的广大发展中国家，还是法国、德国、英国、加拿大、日本等发达国家，以及联合国、欧盟等国际和地区组织，都明确支持世界卫生组织在应对疫情、加强全球公共卫生体系建设方面继续发挥重要作用。个别西方大国的一些政客站在绝大多数国家的对立面，执意给世界卫生组织抹黑、拆台，甚至在多边合作的舞台上搅局，是把本国利益凌驾于全球利益之上，是缺乏良知的表现。
　　中国坚定支持多边主义，积极支持国际组织发挥作用，坚定维护多边体制的权威性和有效性。新冠肺炎疫情在多国多点发生后，中国秉持人类命运共同体理念，以前所未有的行动，与世界各国协调合作、共担风雨、共克时艰。中国及时向世界卫生组织以及有关国家和地区通报疫情信息，第一时间向世界卫生组织分享新冠病毒全基因序列，充分彰显合作精神。中方在前期向世界卫生组织捐款2000万美元现汇的基础上，增加3000万美元现汇捐款，用于疫情防控和支持发展中国家卫生体系建设，充分表明支持世卫组织、支持多边主义的坚定态度。中国支持联合国、世卫组织动员国际社会加强政策协调，加大资源投入，特别是帮助公共卫生体系薄弱的发展中国家做好防范和应对准备。无论是在二十国集团框架内，还是在中国与中东欧十七国、东盟与中日韩（10+3）、东盟与中国（10+1）等地区合作平台上，中国积极推动抗疫国际合作，为提高公共卫生治理水平、稳定世界经济提出一系列重要倡议。联合国秘书长古特雷斯表示，中国的支持对多边主义至关重要，期待中国在国际事务中发挥重要领导力。
　　疫情全球蔓延，对于各国而言，挑战是共同的，责任是共同的，命运是共同的。加强全球治理，在多边维度上加大合作力度，以多边之力共同抗击疫情，这是当务之急。构建人类命运共同体，才能维护共同的健康福祉、更好的发展愿景。",http://opinion.southcn.com/o/2020-04/24/content_190798889.htm
7,五一假期能否出游？开学后应注意什么？官方回应疫情五大关切,"
　　中新社北京4月23日电（李京泽 李亚南）五一假期能否旅游？餐厅堂食能不能去？开学后上课、用餐应该注意什么？中国国务院联防联控机制23日举行发布会，介绍新冠肺炎防控的科学知识，就有关热点问题回应民众关切。
　　五一假期能否出游？
　　中国疾控中心研究员冯录召表示，在大部分近期没有病例报告的地区，五一假期出去旅行还是比较安全的，但对于老年人、慢性病患者、孕妇等高危人群不建议出行旅游。
　　他强调，出行人员要注意预防。出行前做好准备，尽量就近错峰出游，避开热门景点或景点的高峰时段，避免在密闭空间内开展一些娱乐项目；途中要做好防护，全程佩戴口罩，做好手卫生，并且妥善保存交通票据以备查询；游玩过程中在景区有序排队，保持人际距离和良好的卫生习惯，注意咳嗽礼仪等。
　　餐厅堂食能不能去？
　　“仍然不推荐大规模的聚餐，也不建议携带没有自理能力的婴幼儿进行堂食。”冯录召说，普通就餐要选择一些卫生条件好的餐厅，就餐前要做好预约，做到错峰用餐，避免拥挤。
　　为避免聚集性感染风险，他指出，进入餐厅前要配合工作人员做好体温测量、登记，如有发热不应该进入餐厅；在餐厅期间，也要尽量减少接触公共设施，做好手卫生，在饭前和如厕后洗手；在用餐的过程中尽量与他人保持人际距离，注意咳嗽礼仪，如果多人共同用餐，推荐使用公筷和公勺。
　　开学后上课、用餐应该注意什么？
　　对于开学后上课，冯录召建议，学生在进入教室之前，应该主动测量体温并且佩戴口罩，座位之间保持一米以上的安全距离，在教室停留期间也要避免扎堆，宿舍内保持良好的卫生习惯，避免近距离接触，必要的时候要佩戴口罩，各宿舍之间不鼓励互相串门。
　　在就餐方面，冯录召建议，学生自备餐具，避免混用。就餐可采用间隔错位就餐、分时段就餐等制度，学校也应该避免外卖入校。
　　疫苗没有研发成功和上市之前，普通人最佳的防护方式是什么？
　　中国科学院微生物研究所研究员施一认为，在疫苗没有研发成功和上市之前，针对新冠病毒疫情，目前仍旧以公共卫生防控措施为主，主要是控制传染源、切断传播途径、保护易感人群。
　　民众应该戴好口罩、勤洗手。对于已经感染的患者，做好“早发现、早报告、早隔离、早治疗”，及时给予临床治疗的措施，可以有效对抗新冠病毒感染。
　　民众如何增强免疫力？
　　中国中医科学院广安门医院主任医师齐文升从中医角度给出建议：一是顺应四时季节的气候变化，适当地进行有氧运动，要保障充足的睡眠，及时增减衣服；二是要调节情绪，保持心态平衡，避免焦虑、紧张等负面情绪的影响；三是节制饮食，要营养均衡，不能偏食。尤其在夏季、冬季或者感冒的时候要注意饮食的清淡、营养；四是适当做一些药物调理。如果经过上述生活起居的调理，还有不适的感觉，可以通过中药进行调理。",http://news.southcn.com/china/content/2020-04/24/content_190795717.htm
8,五一假期能否出游？开学后应注意什么？官方回应疫情五大关切,"
　　中新社北京4月23日电（李京泽 李亚南）五一假期能否旅游？餐厅堂食能不能去？开学后上课、用餐应该注意什么？中国国务院联防联控机制23日举行发布会，介绍新冠肺炎防控的科学知识，就有关热点问题回应民众关切。
　　五一假期能否出游？
　　中国疾控中心研究员冯录召表示，在大部分近期没有病例报告的地区，五一假期出去旅行还是比较安全的，但对于老年人、慢性病患者、孕妇等高危人群不建议出行旅游。
　　他强调，出行人员要注意预防。出行前做好准备，尽量就近错峰出游，避开热门景点或景点的高峰时段，避免在密闭空间内开展一些娱乐项目；途中要做好防护，全程佩戴口罩，做好手卫生，并且妥善保存交通票据以备查询；游玩过程中在景区有序排队，保持人际距离和良好的卫生习惯，注意咳嗽礼仪等。
　　餐厅堂食能不能去？
　　“仍然不推荐大规模的聚餐，也不建议携带没有自理能力的婴幼儿进行堂食。”冯录召说，普通就餐要选择一些卫生条件好的餐厅，就餐前要做好预约，做到错峰用餐，避免拥挤。
　　为避免聚集性感染风险，他指出，进入餐厅前要配合工作人员做好体温测量、登记，如有发热不应该进入餐厅；在餐厅期间，也要尽量减少接触公共设施，做好手卫生，在饭前和如厕后洗手；在用餐的过程中尽量与他人保持人际距离，注意咳嗽礼仪，如果多人共同用餐，推荐使用公筷和公勺。
　　开学后上课、用餐应该注意什么？
　　对于开学后上课，冯录召建议，学生在进入教室之前，应该主动测量体温并且佩戴口罩，座位之间保持一米以上的安全距离，在教室停留期间也要避免扎堆，宿舍内保持良好的卫生习惯，避免近距离接触，必要的时候要佩戴口罩，各宿舍之间不鼓励互相串门。
　　在就餐方面，冯录召建议，学生自备餐具，避免混用。就餐可采用间隔错位就餐、分时段就餐等制度，学校也应该避免外卖入校。
　　疫苗没有研发成功和上市之前，普通人最佳的防护方式是什么？
　　中国科学院微生物研究所研究员施一认为，在疫苗没有研发成功和上市之前，针对新冠病毒疫情，目前仍旧以公共卫生防控措施为主，主要是控制传染源、切断传播途径、保护易感人群。
　　民众应该戴好口罩、勤洗手。对于已经感染的患者，做好“早发现、早报告、早隔离、早治疗”，及时给予临床治疗的措施，可以有效对抗新冠病毒感染。
　　民众如何增强免疫力？
　　中国中医科学院广安门医院主任医师齐文升从中医角度给出建议：一是顺应四时季节的气候变化，适当地进行有氧运动，要保障充足的睡眠，及时增减衣服；二是要调节情绪，保持心态平衡，避免焦虑、紧张等负面情绪的影响；三是节制饮食，要营养均衡，不能偏食。尤其在夏季、冬季或者感冒的时候要注意饮食的清淡、营养；四是适当做一些药物调理。如果经过上述生活起居的调理，还有不适的感觉，可以通过中药进行调理。",http://news.southcn.com/china/content/2020-04/24/content_190795717.htm
9,总台海峡时评丨台军疫情暴发，蔡英文的“防疫神话”还吹得下去吗？,"

△台军磐石舰暴发群聚感染，舰队出发前原要进行病毒普筛，最后却取消(台湾媒体资料图)
　　近日，台军舰队疫情暴发，闹得岛内百姓惶惶不安，舆论沸沸扬扬。虽然蔡英文22日假惺惺“道歉”，但明眼人一看就明白，她用力吹大的所谓“防疫神话”泡泡，已随风而散。灰头土脸的蔡英文没料到，搬起的石头真的会砸到自己的脚——大肆“消费”病毒，转眼之间也“折”在病毒上。现世报来得竟然这么快！

△舰船事后消毒(台湾媒体资料图)
　　全球疫情暴发以来，民进党当局拿出趁火打劫的看家本领，企图“以疫谋独”，导致岛内的疫情防控政治凌驾于专业。民进党当局一面高喊“防疫视同作战”，一面上演各种令人作呕的政治秀。例如，口罩作为重要的防疫物资，瞬间就成了民进党当局“做秀”的道具、谋“独”的幌子。民众风吹雨淋、大排长龙买口罩，还得对民进党当局高唱“赞歌”、“感恩戴德”——绿营人士自吹自擂台湾民众很“富有”，人人都可以有这么多“宝贝”口罩，幸福感爆棚。
　　其实，台湾民众口罩是否够用、购买方式是否艰辛，根本不是民进党当局关注的重点。这些政客们心心念念的是，拿口罩当作“通行证”，借疫情到世界上露个脸，刷把存在感。
　　民进党当局把“口罩”文章吃干榨净的同时，当然也忘不了其台独的本性，所推出的“双标”防疫世所罕见。结果，“防大陆，不防欧美”的变态措施，让岛内防疫漏洞百出。在疫情如此紧张之际，还打肿脸充胖子，虚张声势地让台军的舰队出航，带来的却是台军舰队官兵的疫情暴发。

△磐石舰确诊病例足迹遍布台湾岛，引发民众焦虑
　　“防疫神话”的破灭让蔡英文当局露了原形。蔡英文酿下苦酒，台湾民众不得不大口吞下去。岛内疫情未来走势如何演变，两岸同胞都倍感焦虑。新冠肺炎疫情对全球经济冲击巨大，台湾的海岛型经济难以自保。岛内人士指责民进党当局拿出的经济纾困政策缓不救急。屋漏偏逢连夜雨，倘若疫情在岛内进一步蔓延扩散，将是雪上加霜，民生将面临怎样的困境，实难预料。
　　岛内民众忧心如焚、民怨沸腾。蔡英文虚情假意的“道歉”，并非有悔过之意，更不是对升斗小民的悲悯，而是她玩弄政治伎俩的花招。这几年来，蔡英文通过紧念两岸对立“咒语”，转移矛盾焦点，挟持岛内民意，无往而不“利”。蔡英文冒天下之大不韪，把新冠肺炎硬拗为“武汉肺炎”“中国病毒”，其险恶用心在于随时为岛内出现疫情灾祸“甩锅”作铺垫。
　　“防疫神话”看来是吹不下去了，蔡英文所能依仗的，也只能是继续烧旺“反中”“仇中”大火，让岛内乌烟瘴气，便其“火中取栗”。我们要提醒蔡英文们：玩火者必自焚！
　　(据中央广播电视总台中华之声)",http://opinion.southcn.com/o/2020-04/24/content_190800068.htm
