,topic,content,url
0,疫情重挫世界经济 前景充满不确定性,"
　　新冠疫情如同一只无形大手，把世界经济从正常增长轨道，拖往充满未知的崎岖道路。在经济活动骤然收缩背景下，近期全球市场剧烈震荡，不少行业供应链难以为继，众多企业大幅裁员，主要经济体面临严峻考验。
　　分析人士指出，有别于经济周期支配下的常规危机，当前世界经济衰退风险主要源自疫情扩散，其复苏进程取决于全球何时遏制住疫情。这种特殊性，尤其需要国际社会秉持多边合作，维护全球供应链运转，共克世界经济时艰。
　　各国经济同此凉热
　　当前，全球主要经济体均遭受疫情严重冲击。国际货币基金组织(IMF)日前预计，今年全球经济将萎缩3%，为上世纪30年代大萧条以来最糟糕的经济衰退。
　　从发达经济体来看，伴随美国经济大面积“停摆”，3月美国核心消费者价格指数(CPI)10年来首次环比下滑。在截至4月4日的过去三周，美国首次申请失业救济人数累计达到1600多万。美国彼得森国际经济研究所日前预测，美国经济今年将下滑8.0%，失业率或一度升至20%以上。
　　这是4月16日在美国华盛顿拍摄的关闭的杜莎夫人蜡像馆。(新华社发，沈霆摄)
　　疫情让本就复苏乏力的欧盟和欧元区经济雪上加霜。欧洲央行副行长德金多斯日前表示，面对新冠疫情冲击，全球经济将步入衰退，而欧洲经济将面临更严重的衰退。欧元区主要经济体德国、法国相关机构日前估计，今年第一季度两国经济分别萎缩1.9%和6%。
　　日本机构和经济学家普遍认为，日本经济陷入衰退已成定局。大和综研经济调查部日前发布报告说，如果日本疫情在6月得到抑制，2020年日本实际国内生产总值(GDP)或下降4.5%；若疫情拖到年底，今年日本经济降幅则可能扩大至7.6%，日本经济遭受的打击也将超过2008年国际金融危机时期。
　　新兴经济体同样损失惨重。巴西今年的官方经济增长预期已由原来的2%以上下调至0.02%；“BCS全球市场”分析公司预计俄罗斯经济今年萎缩2.7%；南非央行预测本国经济今年萎缩0.2%；3月印度就业率仅为38.2%，创历史新低。
　　中国国家统计局17日发布数据，初步核算，一季度GDP同比下降6.8%。3月份，随着经济社会秩序加快恢复，主要经济指标降幅明显收窄，工业产出规模接近去年同期水平。
　　分析人士认为，作为被IMF预测今年全年将维持正增长的少数主要经济体之一，中国经济在巨大压力下依然呈现积极迹象，这在世界经济整体下行背景下尤其难能可贵。
　　遏制疫情推动复苏
　　分析人士指出，2008年国际金融危机是资产泡沫化、过度负债等多重问题叠加的产物，而世界经济本轮衰退则源自疫情引发的供给和需求同时收缩。若各国采取有效举措，及早遏制疫情，世界经济有望早日迎来复苏。
　　IMF首席经济学家吉塔·戈皮纳特认为，此次疫情导致的世界经济衰退与以往截然不同。一是冲击力巨大；二是疫情冲击的持续时间和强度存在显着不确定性；三是通常在危机中决策者可通过刺激总需求推动经济活动回升，但这次很大程度上要依赖疫情防控结果。
　　在江苏硕世生物科技股份有限公司，工作人员在分装新冠病毒核酸检测试剂产品(4月16日摄)。(新华社记者李博摄)
　　IMF指出，如果疫情在下半年消退，各国采取的政策措施能有效防止企业大量破产、长期失业和系统性金融压力等问题，世界经济增长率有望在2021年回升至5.8%。亚洲开发银行认为，如果疫情结束，各项经济活动恢复正常，明年亚太发展中经济体增速将回升至6.2%。
　　不过，也有分析人士认为，即便疫情得到遏制，一些主要经济体仍需相当时间才能复苏。彭博社援引分析人士观点指出，即使各国出台前所未有的经济刺激措施，世界经济至少要到2022年才能恢复到疫情暴发前水平。
　　危机呼唤全球行动
　　疫情拖得越久，世界经济复苏难度越大。面对全球危机，是各自为战，还是全球行动？对这个问题作何解答，很大程度上决定着世界经济要付出多大代价，才能重新复苏。
　　当前，加强多边合作已成为国际共识。不久前举行的二十国集团领导人应对新冠肺炎特别峰会，就维护全球经济金融稳定，减少疫情对全球贸易和供应链的冲击等达成一致，彰显了合作抗击疫情的国际主流意愿。
　　日前，在一份致二十国集团成员的公开信中，百余位世界前政要敦促各国采取国际协调行动，应对新冠疫情蔓延给全球公共卫生安全和世界经济带来的双重危机。
　　如今，在多边合作领域，越来越多的目光投向中国。德国《焦点》周刊日前指出：“中国对疫情的遏制给全球带来了可以解决危机的希望。”如今，中国为国际社会积极提供抗疫援助，分享经验，为全球行动贡献力量。
　　4月14日，在伊拉克巴格达一家定点收治医院，专家组成员韩孟杰(左二)、杨鸿辉(左一)与伊拉克医护人员合影。中国红十字会援助伊拉克防治新冠肺炎医疗专家组近日走进巴格达多家定点收治医院，深入病房，与伊方专家交流临床诊治与防控方案，分享中国经验。(新华社发)
　　接下来，国际社会只有秉持人类命运共同体理念，顺势而为，应时而动，理智规避保护主义陷阱，加强国际联防联控，协调宏观经济政策，强化全球供应链合作，方能合力推动世界经济尽早复苏。",http://economy.southcn.com/e/2020-04/19/content_190768198.htm
1,广东：以科学凝聚共识 携手共战疫情,"
　
　　央视网消息（新闻联播）：广东，国际人员往来频繁，疫情防控压力大。广东省通过精准防控，依法依规把所有在粤外籍人员一体纳入疫情防控范围，以科学凝聚共识，携手外籍人士共战疫情。
　　18日，非洲多国驻广州总领事和领事代表来到中山大学探望非洲国家留学生。目前中山大学在校的36名非洲国家留学生已解除居家健康管理，恢复正常学习生活。在现场，广东省政府代表向留学生代表送上了“健康包”，并发表了《风雨同舟、共战疫情，打造人类卫生健康共同体》的公开信。
　　广州市各区、各街道利用社区防控网络，科学精准精细做好外籍人员健康服务管理工作，并发动外籍志愿者参与其中，共同防范化解疫情带来的风险。
　　索马里商人Adil日前结束了14天的居家隔离，回到了位于广州市越秀区的办公室。
　　广州市规定，两次核酸检测结果呈阴性的人员可解除健康服务管理，并纳入后续健康监测。",http://news.southcn.com/gd/content/2020-04/19/content_190769748.htm
2,广东：以科学凝聚共识 携手共战疫情,"
　
　　央视网消息（新闻联播）：广东，国际人员往来频繁，疫情防控压力大。广东省通过精准防控，依法依规把所有在粤外籍人员一体纳入疫情防控范围，以科学凝聚共识，携手外籍人士共战疫情。
　　18日，非洲多国驻广州总领事和领事代表来到中山大学探望非洲国家留学生。目前中山大学在校的36名非洲国家留学生已解除居家健康管理，恢复正常学习生活。在现场，广东省政府代表向留学生代表送上了“健康包”，并发表了《风雨同舟、共战疫情，打造人类卫生健康共同体》的公开信。
　　广州市各区、各街道利用社区防控网络，科学精准精细做好外籍人员健康服务管理工作，并发动外籍志愿者参与其中，共同防范化解疫情带来的风险。
　　索马里商人Adil日前结束了14天的居家隔离，回到了位于广州市越秀区的办公室。
　　广州市规定，两次核酸检测结果呈阴性的人员可解除健康服务管理，并纳入后续健康监测。",http://news.southcn.com/gd/content/2020-04/19/content_190769748.htm
3,莫要夸大广州疫情风险人为制造恐慌,"
　　“我可以负责任地告诉大家，境外疫情在广州传播的风险已经得到有效管控。”4月17日，广州市第81场疫情防控新闻发布会（外防输入、内防反弹专题）上，广州市副市长黎明介绍广州做好外防输入、内防反弹工作的总体情况时说。
　　经过全国上下同心协力、艰苦努力，国内疫情已经基本阻断，防控成效不断拓展，各地按照中央坚持在常态化疫情防控中加快推进生产生活秩序全面恢复的部署要求，正积极统筹推进疫情防控和经济社会发展工作。在疫情席卷全球的现实背景下，“外防输入、内防反弹”自然不能有丝毫的放松，无论是相关各方还是广大民众，保持高度的警觉并付诸严格的防范行动都是必须的。
　　近日广州“晋升”疫区的消息刷屏，既令当地市民感到一头雾水，也引起了有关方面的重视，“官方发布”澄清的事实是：2月下旬开始，广州坚持“外防输入、内防反弹”，加强疫情研判，采取有力措施，坚决防止境外输入疫情扩散蔓延；2月27日起，广州对重点国家入境人员进行严格检疫；3月27日起，从广州地区口岸入境人员，目的地为广州市及广东省外的，全覆盖进行核酸检测和隔离医学观察，实行对入境人员全员闭环管理……目前境外疫情在广州传播风险已经得到有效管控，而绝非网上和外界传说的那样陷于失控局面。
　　广州地处祖国的南大门，是改革开放前沿城市，国际交往更为密切，全球疫情大流行态势面前，疫情输入性风险自然更大，也格外需要绷紧神经、扎紧篱笆，做足“外防输入、内防反弹”功课。最近几天广州报告确诊病例和无症状感染者数量比较多正是全覆盖排查的结果，是广州外防输入、严防死守的表现，此举带来的应该是安全感而非恐慌情绪的滋生，因此而升级对外来广州人的防范更无异于杞人忧天，广州街头繁华、热闹的景象，是当地经济社会秩序一切正常的直观呈现，也不啻是对所谓“疫区论”最有力的反驳，难怪有人哭笑不得地表示“全国人民都知道广州被列为疫区 然而只有广州人民不知道。”
　　凡事过犹不及。毫不放松疫情防控的底线必须无条件地守住，客观、理性、善意提醒广州加强疫情输入和反弹防范工作，当然可以也应该有，但捕风捉影的危言耸听，不只会造成社会恐慌，而且还会给常态防控下全面恢复经济秩序带来不利。不仅“疫区”这口锅广州背不动，而且广州“晋升”疫区的幽默也不好玩。（南方网秦仲）",http://opinion.southcn.com/o/2020-04/19/content_190767934.htm
4,莫要夸大广州疫情风险人为制造恐慌,"
　　“我可以负责任地告诉大家，境外疫情在广州传播的风险已经得到有效管控。”4月17日，广州市第81场疫情防控新闻发布会（外防输入、内防反弹专题）上，广州市副市长黎明介绍广州做好外防输入、内防反弹工作的总体情况时说。
　　经过全国上下同心协力、艰苦努力，国内疫情已经基本阻断，防控成效不断拓展，各地按照中央坚持在常态化疫情防控中加快推进生产生活秩序全面恢复的部署要求，正积极统筹推进疫情防控和经济社会发展工作。在疫情席卷全球的现实背景下，“外防输入、内防反弹”自然不能有丝毫的放松，无论是相关各方还是广大民众，保持高度的警觉并付诸严格的防范行动都是必须的。
　　近日广州“晋升”疫区的消息刷屏，既令当地市民感到一头雾水，也引起了有关方面的重视，“官方发布”澄清的事实是：2月下旬开始，广州坚持“外防输入、内防反弹”，加强疫情研判，采取有力措施，坚决防止境外输入疫情扩散蔓延；2月27日起，广州对重点国家入境人员进行严格检疫；3月27日起，从广州地区口岸入境人员，目的地为广州市及广东省外的，全覆盖进行核酸检测和隔离医学观察，实行对入境人员全员闭环管理……目前境外疫情在广州传播风险已经得到有效管控，而绝非网上和外界传说的那样陷于失控局面。
　　广州地处祖国的南大门，是改革开放前沿城市，国际交往更为密切，全球疫情大流行态势面前，疫情输入性风险自然更大，也格外需要绷紧神经、扎紧篱笆，做足“外防输入、内防反弹”功课。最近几天广州报告确诊病例和无症状感染者数量比较多正是全覆盖排查的结果，是广州外防输入、严防死守的表现，此举带来的应该是安全感而非恐慌情绪的滋生，因此而升级对外来广州人的防范更无异于杞人忧天，广州街头繁华、热闹的景象，是当地经济社会秩序一切正常的直观呈现，也不啻是对所谓“疫区论”最有力的反驳，难怪有人哭笑不得地表示“全国人民都知道广州被列为疫区 然而只有广州人民不知道。”
　　凡事过犹不及。毫不放松疫情防控的底线必须无条件地守住，客观、理性、善意提醒广州加强疫情输入和反弹防范工作，当然可以也应该有，但捕风捉影的危言耸听，不只会造成社会恐慌，而且还会给常态防控下全面恢复经济秩序带来不利。不仅“疫区”这口锅广州背不动，而且广州“晋升”疫区的幽默也不好玩。（南方网秦仲）",http://opinion.southcn.com/o/2020-04/19/content_190767934.htm
5,国资委支持央企深化改革 助疫情防控常态化,"
　　新华社北京4月18日电 国务院国资委将制定出台一系列支持引导中央企业深化改革、提质增效的政策措施，扎实推进常态化疫情防控，全面做好改革发展和党的建设各项工作，奋力实现全年目标任务。
　　这是记者从国资委日前召开的“中央企业一季度经济运行情况通报暨2020年度经营业绩责任书签订视频会议”上了解到的信息。
　　国资委党委书记、主任郝鹏在会上表示，中央企业受到疫情冲击影响严重、面临的风险挑战明显增多，要清醒、全面、辩证、长远地看待疫情带来的挑战和机遇，推动中央企业生产经营尽快恢复正常秩序，不断巩固和拓展高质量发展的基础和空间。
　　他表示，要在抓紧抓实抓细常态化疫情防控工作前提下，突出抓好稳经营、稳产业链、稳企业，以及保国计民生、保重大工程、保安全生产、保高质量发展等方面的工作，坚持党的领导、加强党的建设，为实现决胜全面建成小康社会、决战脱贫攻坚目标任务作出更大贡献。
　　据了解，通过视频会议系统，郝鹏代表国资委与中央企业负责人签订了2020年度经营业绩责任书。",http://economy.southcn.com/e/2020-04/19/content_190767959.htm
6,国资委支持央企深化改革 助疫情防控常态化,"
　　新华社北京4月18日电 国务院国资委将制定出台一系列支持引导中央企业深化改革、提质增效的政策措施，扎实推进常态化疫情防控，全面做好改革发展和党的建设各项工作，奋力实现全年目标任务。
　　这是记者从国资委日前召开的“中央企业一季度经济运行情况通报暨2020年度经营业绩责任书签订视频会议”上了解到的信息。
　　国资委党委书记、主任郝鹏在会上表示，中央企业受到疫情冲击影响严重、面临的风险挑战明显增多，要清醒、全面、辩证、长远地看待疫情带来的挑战和机遇，推动中央企业生产经营尽快恢复正常秩序，不断巩固和拓展高质量发展的基础和空间。
　　他表示，要在抓紧抓实抓细常态化疫情防控工作前提下，突出抓好稳经营、稳产业链、稳企业，以及保国计民生、保重大工程、保安全生产、保高质量发展等方面的工作，坚持党的领导、加强党的建设，为实现决胜全面建成小康社会、决战脱贫攻坚目标任务作出更大贡献。
　　据了解，通过视频会议系统，郝鹏代表国资委与中央企业负责人签订了2020年度经营业绩责任书。",http://economy.southcn.com/e/2020-04/19/content_190767959.htm
7,美团与广东省餐协言和 助力疫情中的餐企恢复,"
　　南方网讯 “相爱相杀”多日后，广东省餐饮服务行业协会（下称“省餐协”）和美团外卖终握手言和。4月18日，省餐协向南方日报记者表示，目前双方达成阶段性共识：美团积极投入各类资源，与省餐协共同擦亮“食在广东”金字招牌。具体内容包括：美团将对广东地区优质餐饮外卖商户加大返佣比例至3%—6%，并扩大覆盖范围，返佣时间至少延长2个月等。
　　此前，省餐协联合省内30多家餐饮协会向美团外卖发起数次“喊话”，指称该平台对餐饮商户收取高佣金，并制定“独家平台限制，涉嫌垄断”。
　　最高返佣点提升至6%
　　4月18日，双方联合发布和解声明。
　　记者留意到，根据双方的对外声明，此次和解的重点是：美团外卖对省内优质餐饮企业的“返佣”提升了，最高提升至6%；同时受惠范围、返佣时长也有所扩大。
　　据省餐协介绍，连日来，该协会和美团外卖就广东餐饮外卖相关问题进行面对面沟通。“经双方坦诚交流、增信释疑，达成阶段性共识。”
　　记者看到，根据双方协商结果，美团宣称“尊重餐饮商户自主选择线上各类平台”，同时支持餐饮商家自主运营私域流量的多渠道发展，该平台将全面开放配送平台服务予以对接。
　　在佣金方面，美团承诺，在“春风行动”基础上，将对广东地区优质餐饮外卖商户加大返佣比例至3%-6%，扩大覆盖范围，返佣时间至少延长2个月。
　　美团还将积极投入各类资源，支持参与广东省各级政府和协会组织的餐饮业促消费活动，配合省市商务部门共同打造“互联网+美食”模式，通过线上美食节、“食在广东”品牌推广等活动，打造一批广东特色餐饮品牌。
　　美团外卖平台表示，广东省、市、区餐协在关键时刻的发声，让平台及时听到来自商户和餐协的真实声音，有利于平台更加了解行业困难和企业诉求，提出更加有针对性的帮扶措施。
　　“美团积极、及时倾听商家声音，及时推出一系列帮扶商家的切实有效举措，态度和诚意值得肯定。”广东省餐饮服务协会执行会长谭海城表示，双方未来将建立日常沟通机制，全力营造公平有序市场环境，助力餐饮企业渡过难关。
　　中小企更需要帮扶
　　对于这份“共识”，有业内人士也提出一些疑虑。
　　广东一位餐饮企业有关负责人表示，根据省餐协和美团的联合声明，美团外卖平台扶持、加大补贴的仍是“优质商户”，然而，“优质”的标准是什么？没有明确。
　　其次，现时主要是中小规模的餐饮企业受到的重压更多，他们急需现金流、信息流、大数据技术等方面的帮扶，按照上述声明，它们显然不属于美团外卖的帮扶之列。故这次“喊话”，对中小型餐企的困境并没有带来实质性改善。
　　在非常时期，双方唯有守望相助，稳固互惠互利关系才能共克时艰。而作为“头部”外卖平台，意味着对社会、行业承担更多责任。
　　中南财经政法大学数字经济研究院执行院长盘和林建议，外卖大平台要完善自身服务来吸引商家和消费者流量，如设计更加人性化的餐饮细分种类，推出更多为商家考量的营销活动，为商家提供大数据支持服务等，以提升平台自身价值；同时也要积极拓展其他的盈利方式，制定多维盈利方案，如为入驻商家提供供应链、仓储等服务，为中小餐饮商家设计线上运营方案等。
　　南方日报记者 欧志葵 李劼 叶丹",http://news.southcn.com/gd/content/2020-04/19/content_190767771.htm
8,美团与广东省餐协言和 助力疫情中的餐企恢复,"
　　南方网讯 “相爱相杀”多日后，广东省餐饮服务行业协会（下称“省餐协”）和美团外卖终握手言和。4月18日，省餐协向南方日报记者表示，目前双方达成阶段性共识：美团积极投入各类资源，与省餐协共同擦亮“食在广东”金字招牌。具体内容包括：美团将对广东地区优质餐饮外卖商户加大返佣比例至3%—6%，并扩大覆盖范围，返佣时间至少延长2个月等。
　　此前，省餐协联合省内30多家餐饮协会向美团外卖发起数次“喊话”，指称该平台对餐饮商户收取高佣金，并制定“独家平台限制，涉嫌垄断”。
　　最高返佣点提升至6%
　　4月18日，双方联合发布和解声明。
　　记者留意到，根据双方的对外声明，此次和解的重点是：美团外卖对省内优质餐饮企业的“返佣”提升了，最高提升至6%；同时受惠范围、返佣时长也有所扩大。
　　据省餐协介绍，连日来，该协会和美团外卖就广东餐饮外卖相关问题进行面对面沟通。“经双方坦诚交流、增信释疑，达成阶段性共识。”
　　记者看到，根据双方协商结果，美团宣称“尊重餐饮商户自主选择线上各类平台”，同时支持餐饮商家自主运营私域流量的多渠道发展，该平台将全面开放配送平台服务予以对接。
　　在佣金方面，美团承诺，在“春风行动”基础上，将对广东地区优质餐饮外卖商户加大返佣比例至3%-6%，扩大覆盖范围，返佣时间至少延长2个月。
　　美团还将积极投入各类资源，支持参与广东省各级政府和协会组织的餐饮业促消费活动，配合省市商务部门共同打造“互联网+美食”模式，通过线上美食节、“食在广东”品牌推广等活动，打造一批广东特色餐饮品牌。
　　美团外卖平台表示，广东省、市、区餐协在关键时刻的发声，让平台及时听到来自商户和餐协的真实声音，有利于平台更加了解行业困难和企业诉求，提出更加有针对性的帮扶措施。
　　“美团积极、及时倾听商家声音，及时推出一系列帮扶商家的切实有效举措，态度和诚意值得肯定。”广东省餐饮服务协会执行会长谭海城表示，双方未来将建立日常沟通机制，全力营造公平有序市场环境，助力餐饮企业渡过难关。
　　中小企更需要帮扶
　　对于这份“共识”，有业内人士也提出一些疑虑。
　　广东一位餐饮企业有关负责人表示，根据省餐协和美团的联合声明，美团外卖平台扶持、加大补贴的仍是“优质商户”，然而，“优质”的标准是什么？没有明确。
　　其次，现时主要是中小规模的餐饮企业受到的重压更多，他们急需现金流、信息流、大数据技术等方面的帮扶，按照上述声明，它们显然不属于美团外卖的帮扶之列。故这次“喊话”，对中小型餐企的困境并没有带来实质性改善。
　　在非常时期，双方唯有守望相助，稳固互惠互利关系才能共克时艰。而作为“头部”外卖平台，意味着对社会、行业承担更多责任。
　　中南财经政法大学数字经济研究院执行院长盘和林建议，外卖大平台要完善自身服务来吸引商家和消费者流量，如设计更加人性化的餐饮细分种类，推出更多为商家考量的营销活动，为商家提供大数据支持服务等，以提升平台自身价值；同时也要积极拓展其他的盈利方式，制定多维盈利方案，如为入驻商家提供供应链、仓储等服务，为中小餐饮商家设计线上运营方案等。
　　南方日报记者 欧志葵 李劼 叶丹",http://news.southcn.com/gd/content/2020-04/19/content_190767771.htm
9,疫情冲击下一季度经济下降6.8% 政治局会议释放重磅信号稳经济,"
　　4月17日，国家统计局发布一季度经济答卷。
　　受到新冠肺炎疫情的冲击，一季度GDP同比下降6.8%，这一降幅，与市场预期大体相当，股票市场并没有过度反应，而是出现小幅上涨，外资也大幅净流入A股。
　　面对新冠肺炎疫情这一新中国成立以来传播速度最快、感染范围最大、防控强度最大的突发公共卫生事件，我国通过强有力的防控措施，在较短时间内控制住疫情传播，减少了数以百万计的感染，挽救了大量同胞的生命，为此也付出了一定经济代价。
　　3月以来，我国企业复工复产进度加快，生产生活秩序逐渐恢复，各项经济数据都在明显好转。其中，在去年高基数的基础上，3月规模以上工业增加值只比去年低1.1%，基本恢复到去年同期水平。汽车、房产等大宗消费活动，也在加快恢复。
　　不过，疫情在海外的蔓延，世界经济陷入衰退的风险加剧，这对我国经济也带来负面影响，部分出口企业订单被延迟或取消，也带来了一定就业压力。
　　整体来看，疫情冲击下，我国经济最困难的时候已经过去，一季度应该是全年经济谷底。
　　国家统计局新闻发言人毛盛勇在国新办发布会上表示，随着复工复产的加快推进，以及更大力度的政策不断出台，二季度经济表现会更好，这是一个基本趋势。如果全球疫情控制比较好，下半年应该会比上半年更好。
　　4月17日，中共中央政治局召开会议，分析国内外新冠肺炎疫情防控形势，研究部署抓紧抓实抓细常态化疫情防控工作；分析研究当前经济形势，部署当前经济工作。
　　会议指出，今年一季度极不寻常，疫情对我国经济社会发展带来前所未有的冲击，但我国经济展现出巨大的韧性。
　　会议强调，稳是大局，必须确保疫情不反弹，稳住经济基本盘，兜住民生底线。要在稳的基础上积极进取，在常态化疫情防控中全面推进复工复产达产，恢复正常经济社会秩序，培育壮大新的增长点增长极，牢牢把握发展主动权。
　　至于后续政策走向，会议指出，要以更大的宏观政策力度对冲疫情影响，要积极扩大内需，抓好重点行业、重点人群就业工作，要不失时机推动改革，要坚定扩大对外开放。
　　值得关注的是，会议首次提出“六保”， 保居民就业、保基本民生、保市场主体、保粮食能源安全、保产业链供应链稳定、保基层运转。
　　3月经济边际改善明显
　　一季度GDP下降6.8%，单个季度经济出现负增长，这是1992年（我国国民经济核算体系向SNA体系转型）以来的首次。
　　“6.8%的降幅，是符合市场预期的，很多机构此前预期降幅在6%-7%左右。这是疫情冲击的短期结果。”东方证券首席经济学家邵宇对21世纪经济报道记者表示。
　　中国社会科学院世界经济与政治研究所研究员徐奇渊表示，一季度增速总体好于预期，国内金融市场的反应、与中国密切相关的周边金融市场的反应是一种验证。此前有机构预测一季度增速将为负的两位数增长，实际增速为-6.8%明显好于悲观预期。
　　疫情冲击下，线下活动大部分停止，需求端受影响明显。一季度，消费、投资、出口数据均为两位数负增长，像社会消费品零售总额、全国固定资产投资分别下降19%、16.1%。由于生产具有连续性，供给端数据降幅相对较低，一季度工业、服务业增加值降幅分别为9.6%、5.2%。
　　需求整体偏弱的形势下，工业生产虽已基本恢复正常，但产能利用率整体偏低。一季度全国工业产能利用率67.3%，去年平均水平在76%左右。
　　不过，服务业中的部分现代服务业表现亮眼。疫情期间线上经济表现活跃，电子商务、在线学习、远程问诊等发展较快，一季度信息传输、软件和信息技术服务业增加值增长了13.2%。为帮助企业共渡难关，资金支持维持较大力度，一季度金融业增加值增长了6%。
　　毛盛勇表示，一季度主要经济指标明显下滑，疫情对经济冲击严重，但是基础工业保持正常增长，防疫物资供应和生活必需品供应保障有力，14亿人的基本民生得到了较好保障，经济社会大局保持稳定。
　　从月度趋势来看，3月份主要经济指标改善明显，降幅相较前2个月均在明显收窄。3月份规模以上工业增加值同比下降1.1%，降幅较 1-2月份收窄12.4个百分点。3月份，全国服务业生产指数下降9.1%，降幅收窄3.9个百分点。3月份社会消费品零售总额26450亿元，下降15.8%，降幅收窄4.7个百分点。
　　随着更多企业复工复产，3月失业率有所下降，就业形势总体稳定。一季度，全国城镇新增就业人员229万人。3月份，全国城镇调查失业率为5.9%，比2月份下降0.3个百分点。
　　邵宇指出，随着疫情防控形势的好转，大部分风险较低的城市进入低预警状态。在1-2月份低基数上，3月经济在明显爬升，这是经济自身的复苏和积极政策共同作用的结果。
　　是否会有V型大反弹？
　　毛盛勇表示，从目前经济运行情况来看，3月份比1-2月份明显改善，这是一个基本判断。随着复工复产加快统筹推进，更大力度的政策不断出台，二季度表现会更好，二季度会明显好于一季度。
　　市场普遍认为，二季度会好转，但反弹幅度还有待观察。
　　“一季度经济应该是全年的谷底，二三四季度会逐渐往上走。从国内来说，已经是利空出尽，但外部经济可能会拖累中国。中国经济后续是否有V型大反弹，取决于积极政策的力度，以及今年的增长目标。”邵宇表示。
　　徐奇渊对21世纪经济报道记者表示，从内需和国内市场来说，已经见底了。但从外部环境和出口来说，还没有见底。一季度数据出来之后，形势更加明朗，政策刺激的力度、节奏也应该有底了。
　　社科院财经战略研究院综合经济研究部副主任冯煦明表示，二季度经济的最大不确定性在外部，除了疫情输入压力之外，海外疫情扩散导致的外需疲弱会拖累我国经济。尽管如此，在国内经济活动加速恢复的情况下，二季度经济形势仍然会好于一季度。一季度是今年的底部，国内经济的V型反弹已经开始。
　　疫情防控常态化下，消费、投资等内需的回升程度，是左右经济走势的重要变量。中央政治局会议就强调，要积极扩大国内需求。要释放消费潜力，做好复工复产、复商复市，扩大居民消费，适当增加公共消费。要积极扩大有效投资，实施老旧小区改造，加强传统基础设施和新型基础设施投资，促进传统产业改造升级，扩大战略性新兴产业投资。要调动民间投资积极性。要支持企业出口转内销。
　　疫情影响，部分企业复工缓慢，或者尚未恢复正常水平，职工收入相应受到影响。一季度，全国居民人均可支配收入8561元，同比名义增长0.8%，扣除价格因素实际下降3.9%。
　　就业预期、收入状况等，会影响消费行为。毛盛勇表示，一季度全国居民平均收入不怎么样，但决定消费的，不仅仅是当前收入，还跟预期收入、财产状况、存款等有关。随着经济逐步恢复，居民收入增长逐步好转，加上人民追求美好生活的愿望比较强烈，以及我国社会保障水平不断提高，我国消费总体升级的趋势不可逆转，我国消费潜力很大。
　　至于就业形势，毛盛勇表示，尽管疫情冲击严重，但一季度全国没有发生大规模裁员的情况，就业形势总体平稳。下阶段，部分企业的订单有所减少，需求不太强劲，就业仍然较大压力。
　　“V型反弹恐怕难以实现，在内防反弹、外防输入的背景下，消费者信心、企业投资信心、工业和服务业的正常进行等，都会受到一定的影响，短期内难以看到快速的V型反弹。”徐奇渊表示。
　　中泰证券首席经济学家李迅雷表示，大家对病毒的担心仍在，很多人员聚集的经济活动依然会受到抑制。经济启动并恢复正常，是个漫长的过程。所以，V型大反弹可能很难看到，对经济的恢复还要有更多耐心。",http://news.southcn.com/21sjjjbd/content/2020-04/19/content_190767803.htm
