1-23,0.8571428571428571
1-24,0.803921568627451
1-25,0.7953488372093023
1-26,0.8939157566302652
1-27,0.8902627511591963
1-28,0.8871951219512195
1-29,0.7941952506596306
1-30,0.4866920152091255
1-31,0.7451205510907003
2-1,0.7408906882591093
2-2,0.7366310160427807
2-3,0.4346793349168646
2-4,0.3515151515151515
2-5,0.3614457831325301
2-6,0.39766081871345027
2-7,0.3143939393939394
2-8,0.7323759791122716
2-9,0.37175792507204614
2-10,0.8963636363636364
2-11,0.8294069861900893
2-12,0.8758328285887341
2-13,0.8276409849086577
2-14,0.7769461077844312
2-15,0.7777777777777778
2-16,0.8482816429170159
2-17,0.8446115288220551
2-18,0.8321342925659473
2-19,0.8281811646297628
2-20,0.820040899795501
2-21,0.8345466578424884
2-22,0.8022181146025879
2-23,0.8103779628443306
2-24,0.7908256880733945
2-25,0.8166431593794076
2-26,0.7851934941110488
2-27,0.8287395478476308
2-28,0.7713880014199503
2-29,0.6408734868264895
3-1,0.6464479584611753
3-2,0.643832276938079
3-3,0.6350767754318618
3-4,0.6294392523364486
3-5,0.6079285558701808
3-6,0.6125991000642811
3-7,0.6127292340884574
3-8,0.6429247515380975
3-9,0.6189063162356931
3-10,0.617827651916155
3-11,0.6170752324598479
3-12,0.6207781947461979
3-13,0.59620886981402
3-14,0.579002624671916
3-15,0.590142909490656
3-16,0.5604219948849105
3-17,0.5775488069414316
3-18,0.5743766122098022
3-19,0.5557972226869667
3-20,0.576328684508104
3-21,0.5532130207454883
3-22,0.5584765756656556
3-23,0.5590657032431524
3-24,0.5223394555164778
3-25,0.5218896582532946
3-26,0.49880266075388024
3-27,0.5072617493472585
3-28,0.5009221998658618
3-29,0.498396895038812
3-30,0.49954541697660965
3-31,0.5030569821472243
4-1,0.5016178474114441
4-2,0.5011784511784512
4-3,0.5039966344131258
4-4,0.5307698307464316
4-5,0.5321613064489252
4-6,0.5053988157436433
4-7,0.5057089297886844
4-8,0.5160476018752254
4-9,0.5148916551406177
4-10,0.5205369127516779
4-11,0.5017338177014531
4-12,0.5152738764044944
4-13,0.5338096029240738
4-14,0.5134728033472803
4-15,0.521043627031651
4-16,0.5139042435581257
4-17,0.5138347260909935
4-18,0.516993301910196
4-19,0.5204610951008646
4-20,0.5115740740740741
4-21,0.4669701756015981
4-22,0.5183840217884703
4-23,0.517250577983283
4-24,0.5116341267718642
4-25,0.525892541534111
4-26,0.5058611361587015
4-27,0.5010119409026513
4-28,0.5137775551102205
4-29,0.509906921021104
4-30,0.5097016291414973
5-1,0.5104830516301838
5-2,0.5094009619588982
5-3,0.511016548463357
5-4,0.5001963093835885
5-5,0.5114657860942946
5-6,0.46536072623029145
5-7,0.5001769076542045
5-8,0.5153032306820329
5-9,0.519691930684404
5-10,0.5080926406152195
5-11,0.5098972688549236
5-12,0.5038906624102155
5-13,0.4873906767428038
5-14,0.49456474476041395
5-15,0.4922889256774418
5-16,0.503628582061779
5-17,0.49452672247263363
5-18,0.5025270758122744
5-19,0.5063125409146171
5-20,0.49583133684714903
5-21,0.4986043626589476
5-22,0.5104242204496011
5-23,0.507587253414264
5-24,0.4884503053367555
5-25,0.48927894684352247
5-26,0.489618150511496
5-27,0.49076147816349386
5-28,0.4957232822633706
5-29,0.4900351699882767
5-30,0.4942925659472422
5-31,0.491069048253799
6-1,0.4759047619047619
