,topic,content,url
0,凝聚战胜疫情的强大合力——写在东盟与中日韩（10+3）抗击新冠肺炎疫情领导人特别会议召开之际,"
　　新华社马尼拉4月13日电 特稿：凝聚战胜疫情的强大合力--写在东盟与中日韩（10+3）抗击新冠肺炎疫情领导人特别会议召开之际
　　东盟与中日韩（10+3）抗击新冠肺炎疫情领导人特别会议将于14日以视频方式举行。此次会议是继二十国集团领导人特别峰会后，东亚地区就共同应对疫情举行的一次重要会议，体现了东亚国家携手抗击疫情、维护地区经济发展的决心和意愿。人们期待本次会议在加强防控合作、提高卫生合作水平、推动务实合作与经贸往来、推进区域经济一体化等方面取得积极进展。
　　凝聚合作共识
　　病毒没有国界，唯有团结协作才能取得抗疫胜利。在新冠疫情发生早期，地缘相近、交往密切的东盟与中日韩即展开了多种形式的合作。
　　当中国面临巨大抗疫压力时，日本、韩国及东盟多国向中方提供了医疗物资。随后，中方也向日韩及东盟多国提供了大量对方急需的医疗物资。中国医疗专家与韩国及东盟同行也通过视频会议等方式不断交流疫情防控及诊疗经验。一支支中国医疗专家组赶赴柬埔寨、老挝、菲律宾、缅甸等东盟国家，协助当地应对疫情。对于这些及时的支援，柬埔寨首相洪森赞之为“国与国之间合作的典范”。
　　目前，本地区已有一些国家遏制了病毒传播或延缓了疫情蔓延，但新冠疫情的威胁并没有消失。世界卫生组织西太平洋区域主任葛西健3月31日提醒说，应对新冠疫情是一场“持久战”，“疫情在亚太地区远未结束”。
　　要想打赢这场“持久战”，进一步凝聚合作共识，携手抗击疫情是唯一正确选择。
　　日本岛根县立大学教授、东北亚地区研究中心负责人李晓东说，东盟与中日韩（10+3）抗击新冠肺炎疫情领导人特别会议此时举行意义重大，希望会议能推动各国进一步交流经验，形成具体的合作机制。
　　菲律宾智库亚洲太平洋协进基金会国际关系研究员卢西奥·皮特洛说，当前东盟一些国家确诊病例仍在快速增长，迫切希望与中日韩合作抗疫，相信这次会议将帮助本地区各国进一步凝聚合作共识，协调各国援助公共卫生能力薄弱的国家。
　　加强政策协调
　　面对突如其来的新冠疫情，国际社会比任何时候都需要公共卫生合作，并就防控政策保持沟通。在这方面，东盟与中日韩协调努力的步伐已经迈出。
　　2月20日，在中国－东盟关于新冠肺炎问题特别外长会上，中方建议推动中国与东盟卫生、检疫、交通、出入境等部门密切协调，探讨建立中国－东盟公共卫生应急联络机制、中国－东盟防疫物资储备中心，提高突发公共卫生事件响应速度，加强物资保障能力。
　　3月13日，中韩应对新冠肺炎疫情联防联控合作机制正式成立并举行首次视频会议，双方探讨了下一步加强联防联控合作的重点方向和具体举措。
　　3月20日，在中日韩新冠肺炎问题特别外长视频会议上，三国外长同意探讨相互衔接的联防联控机制，有效防止疫情跨境传播。
　　专家认为，合作抗击疫情的呼声在东亚地区日渐高涨，此次领导人特别会议无疑为各国提供了一个协调抗疫政策、建立区域联防联控机制的高层次平台。
　　“东盟与中日韩人口众多、人员往来频繁，如果本地区能建立高水平的疫情防控协调机制，将对全球应对疫情作出重大贡献。”皮特洛说。
　　护航经济发展
　　东盟与中日韩（10+3）合作因1997年亚洲金融危机而诞生。20多年来，10+3合作机制不断完善，区域经济一体化进程稳步推进，被公认为多边合作的成功样板。
　　眼下，新冠疫情给全球经济带来全面冲击，多国金融市场持续动荡，世界经济面临衰退风险。10+3合作机制被各方寄予厚望，希望该机制能够帮助东盟和中日韩稳定产业链和供应链，将地区经济拉回复苏轨道。
　　韩国外国语大学全球安全合作研究中心主任黄载皓说，疫情之下各国都面临经济难题，本国利益优先的氛围也更加浓厚，如何维护开放的经济潮流、维护“地球村经济”将是本次领导人特别会议的重要任务。
　　泰国开泰银行高级副总裁蔡伟才认为，加强东盟与中日韩三国经贸联系、探索疫情后恢复经济的道路将是与会各方关心的重要议题。
　　东盟和中日韩经济总量庞大，产业链、供应链深度融合，贸易交往密切，10+3国家贸易总量已超过10万亿美元，其中近一半属区内贸易。专家认为，东盟和中日韩若能加强宏观经济政策对接，共同推动本地区生产及贸易恢复，将助力各国渡过难关。
　　马来西亚理工大学政治学教授阿兹米·哈桑认为，长期来看，东盟与中日韩需要共同制定一个行动计划，确保未来本地区贸易活动能有效开展。
　　新华社记者",http://news.southcn.com/china/content/2020-04/14/content_190740680.htm
1,英外交大臣：英国疫情高峰未过 封锁政策暂不改变,"
　　中新网4月14日电 据英国广播公司（BBC）报道，当地时间13日，代理首相职责的英国外交大臣拉布说，英国的封锁政策正在生效，预计本周不会对此作出改变。他说，“我们仍未越过疫情高峰。”
　　据报道，当地时间13日下午，英国卫生部最新数据显示，英国单日新增4342例新冠肺炎确诊病例，累计确诊88621例；新增死亡病例717例，累计死亡病例升至11329例。
　　在每日例行发布会上，拉布表示，近期将举行一次科学顾问会议，以审查与目前封锁相关的情况。他说：“我们目前不打算做出任何改变，直到我们有信心这样的改变是安全的时，我们才会这样做。”
　　他还表示，过早放松限制将“引发第二波感染”。
　　针对已过去的复活节周末，他表示，政府一直担心人们会因此放松警惕，无视防疫建议，但他说“绝大多数”人呆在家里。
　　另据《泰晤士报》透露，拉布拟于16日宣布，该国的封锁将一直持续到至少5月7日。",http://news.southcn.com/international/content/2020-04/14/content_190742176.htm
2,英外交大臣：英国疫情高峰未过 封锁政策暂不改变,"
　　中新网4月14日电 据英国广播公司（BBC）报道，当地时间13日，代理首相职责的英国外交大臣拉布说，英国的封锁政策正在生效，预计本周不会对此作出改变。他说，“我们仍未越过疫情高峰。”
　　据报道，当地时间13日下午，英国卫生部最新数据显示，英国单日新增4342例新冠肺炎确诊病例，累计确诊88621例；新增死亡病例717例，累计死亡病例升至11329例。
　　在每日例行发布会上，拉布表示，近期将举行一次科学顾问会议，以审查与目前封锁相关的情况。他说：“我们目前不打算做出任何改变，直到我们有信心这样的改变是安全的时，我们才会这样做。”
　　他还表示，过早放松限制将“引发第二波感染”。
　　针对已过去的复活节周末，他表示，政府一直担心人们会因此放松警惕，无视防疫建议，但他说“绝大多数”人呆在家里。
　　另据《泰晤士报》透露，拉布拟于16日宣布，该国的封锁将一直持续到至少5月7日。",http://news.southcn.com/international/content/2020-04/14/content_190742176.htm
3,NoTitle,,http://kb.southcn.com/content/2020-04/14/content_190743073.htm
4,NoTitle,,http://kb.southcn.com/content/2020-04/14/content_190743073.htm
5,六部委：精准做好国际航空货运机组人员疫情防控工作,"
　　人民网北京4月14日电 据国家邮政局官方网站消息，按照国务院应对新冠肺炎疫情联防联控机制部署要求，4月13日，交通运输部、国家卫生健康委、海关总署、国家移民管理局、中国民用航空局和国家邮政局六部委联合发布《关于精准做好国际航空货运机组人员疫情防控工作的通知》（以下简称《通知》），提出对国际航空货运机组人员实施严格封闭管理。
　　《通知》明确，国际航空货运机组人员下机休息后继续执飞国际航线的，海关登临检疫无异常后，按照不入境、不检测、指定地点集中休息的方式由所在城市人民政府负责实行封闭管理。对于具备相关条件的机场，在机场设立专门区域用于国际航空机组人员休息，要配备生活必需的相关设施设备，为机组人员休息创造良好条件。对于不具备相关条件的，机场所在地城市人民政府要在综合考虑机场、航空公司意见基础上，在机场附近指定地点（酒店、宾馆）用于国际航空货运机组人员集中封闭休息，从机场到集中封闭休息地点实行点对点专车接送。定点专车司乘人员、集中封闭区域工作人员应做好个人防护。
　　《通知》要求，机组人员要加强自律，不得擅自离开集中封闭区域，不得到机场、指定酒店和宾馆的公共场所活动。要通过安排专人值守、视频监控等方式，对机组人员实行严格管理。国际航空货运机组人员入境后继续执飞国内航线的，应在第一入境口岸接受核酸检测，检测结果确认前由当地人民政府实施管控，检测结果为阴性的，方可继续执飞。
　　《通知》明确，各民航地区管理局、各地邮政管理局要落实行业监管责任，按照职责分工加强对航空货运企业、邮政快递企业的监管，督促指导建立健全并严格执行疫情防控工作各项制度，积极配合地方政府落实机组人员封闭管理制度。各地交通运输、卫生健康和海关、出入境边防检查等部门要根据自身职责，进一步优化相关管控措施，做好国际航空货运机组检疫相关工作。
　　《通知》强调，相关地方人民政府要严格落实属地责任，尽快确定航空货运机组人员集中封闭休息地点。要组织卫生健康、交通运输、公安等相关部门，安排专门力量，切实加强对国际航空货运机组的管理，有效控制其活动范围和疫情传播风险。北京地区应按首都严格进京管理联防联控协调机制相关规定执行。",http://news.southcn.com/china/content/2020-04/14/content_190741432.htm
6,六部委：精准做好国际航空货运机组人员疫情防控工作,"
　　人民网北京4月14日电 据国家邮政局官方网站消息，按照国务院应对新冠肺炎疫情联防联控机制部署要求，4月13日，交通运输部、国家卫生健康委、海关总署、国家移民管理局、中国民用航空局和国家邮政局六部委联合发布《关于精准做好国际航空货运机组人员疫情防控工作的通知》（以下简称《通知》），提出对国际航空货运机组人员实施严格封闭管理。
　　《通知》明确，国际航空货运机组人员下机休息后继续执飞国际航线的，海关登临检疫无异常后，按照不入境、不检测、指定地点集中休息的方式由所在城市人民政府负责实行封闭管理。对于具备相关条件的机场，在机场设立专门区域用于国际航空机组人员休息，要配备生活必需的相关设施设备，为机组人员休息创造良好条件。对于不具备相关条件的，机场所在地城市人民政府要在综合考虑机场、航空公司意见基础上，在机场附近指定地点（酒店、宾馆）用于国际航空货运机组人员集中封闭休息，从机场到集中封闭休息地点实行点对点专车接送。定点专车司乘人员、集中封闭区域工作人员应做好个人防护。
　　《通知》要求，机组人员要加强自律，不得擅自离开集中封闭区域，不得到机场、指定酒店和宾馆的公共场所活动。要通过安排专人值守、视频监控等方式，对机组人员实行严格管理。国际航空货运机组人员入境后继续执飞国内航线的，应在第一入境口岸接受核酸检测，检测结果确认前由当地人民政府实施管控，检测结果为阴性的，方可继续执飞。
　　《通知》明确，各民航地区管理局、各地邮政管理局要落实行业监管责任，按照职责分工加强对航空货运企业、邮政快递企业的监管，督促指导建立健全并严格执行疫情防控工作各项制度，积极配合地方政府落实机组人员封闭管理制度。各地交通运输、卫生健康和海关、出入境边防检查等部门要根据自身职责，进一步优化相关管控措施，做好国际航空货运机组检疫相关工作。
　　《通知》强调，相关地方人民政府要严格落实属地责任，尽快确定航空货运机组人员集中封闭休息地点。要组织卫生健康、交通运输、公安等相关部门，安排专门力量，切实加强对国际航空货运机组的管理，有效控制其活动范围和疫情传播风险。北京地区应按首都严格进京管理联防联控协调机制相关规定执行。",http://news.southcn.com/china/content/2020-04/14/content_190741432.htm
7,全球确诊新冠肺炎病例超191万 中东与非洲地区疫情扩散,"
　　中新网4月14日电 据美国约翰斯•霍普金斯大学数据显示，截至北京时间14日上午8时25分，全球新冠肺炎确诊病例超191万例，累计死亡病例超11.9万例。世卫组织呼吁各国缓慢解除限制措施；美国总统特朗普称疫情趋于平缓趋势；欧洲多国形势好转，考虑“解封”；中东与非洲地区疫情扩散，多国加强防范措施。
　　世卫组织吁缓慢解除限制措施
　　20国集团卫生部长将开视频会议
　　13日，世卫组织总干事谭德塞表示，新冠病毒的致命性是2009年流感大流行的10倍。一些国家的确诊病例每3至4天就增加一倍，病毒在养老院等拥挤环境中更容易传播。
　　谭德塞强调，新冠病毒传播加速明显，但减速过程却慢得多。因此，“必须缓慢地、有控制地取消限制措施，不能一蹴而就。”他认为，只有采取正确的公共卫生措施，包括具有强大的追踪接触者能力的情况下，才能取消限制措施。世卫组织14日将发布最新战略建议，包括各国考虑取消限制时要达到的六个标准。
　　另一方面，二十国集团轮值主席沙特当地时间12日发布公告称，二十国集团卫生部长视频会议将于19日召开，讨论疫情对全球卫生系统和社会的影响，并就各国的疫情防控措施交换意见。
　　美纽约州死亡病例逾万
　　“罗斯福”号出现首例死亡病例
　　约翰斯•霍普金斯大学数据显示，截至北京时间14日8时25分，美国确诊病例超过58万例，死亡逾2.3万例。
　　纽约州依旧是美国疫情最严重的地区，确诊病例超过19.5万，死亡人数已经逾万。不过，纽约州住院病例净增数量已经大幅降低；单日新增住院病例数也在下降。纽约州长科莫表示，这说明疫情曲线已逐渐拉平，但必须坚持严格管控，才能确保度过疫情高峰。
　　此外，美国海军声明表示，“罗斯福”号航空母舰上的一名水兵因新冠肺炎引发的并发症死亡，这是“罗斯福”号首次出现死亡病例。
　　特朗普称，综合近期新增确诊案例数据和新增住院案例数据，美国疫情扩展曲线开始呈现平缓态势。
　　法国延长“封城”至5月
　　欧洲多国逐渐“解禁”
　　法国确诊病例已超过9.8万例。总统马克龙宣布，法国“封城”等管制措施继续延长4周至5月11日，届时法国将考虑逐步“解封”的步骤。他强调，管制措施会继续严格施行，呼吁所有民众团结起来共同遵守。
　　西班牙卫生部13日表示，西班牙单日新增确诊病例3477例，累计169496例，单日新增病例数已降至3月21日以来的最低值。从13日开始，西班牙建筑业、制造业等部分行业陆续复工。
　　德国确诊人数现已逼近13万，新增确诊人数已连续四日下降。德国科学院建议满足一定条件后可“解封”，总理默克尔将与内阁部长和各州州长商议，是否延长将于4月20日过期的出行禁令。
　　此外，意大利交通部长德米凯利也称，从目前的“封城”阶段过渡到逐渐恢复经济和社会活动的紧急状态第二阶段后，可能会实行错峰上班。
　　印尼宣布新冠疫情为“国家灾难”
　　日本用酒代替酒精消毒液
　　印尼政府13日通报，该国当天新增确诊病例316例，累计确诊4557例；死亡399例。这是印尼连续第三天新增确诊病例超300例。印尼总统佐科当天签署总统令，宣布该国疫情的暴发为“国家灾难”。
　　哈萨克斯坦总统托卡耶夫也于10日作出决定，将国家紧急状态延长至4月底。与此同时，复工复产问题也已提上日程。哈国家紧急状态委员会防疫指挥部12日宣布，将研究拟定努尔苏丹和阿拉木图可复工复产企业与组织名单。
　　13日，日本新增确诊病例294例，累计确诊病例达到7691例。就酒精消毒液不足的问题，日本厚生劳动省向全国医疗机构通知称，在实在没办法的情况下，医疗机构可使用酿酒商制造的高度数酒作为代替品。
　　阿联酋刷新单日新增病例新高
　　中东、非洲各国加强防疫措施
　　阿联酋13日新增确诊病例398例，再次刷新该国单日新增病例数的新高，使该国确诊病例总数达到4521例，死亡25例。由于近期确诊人数不断攀升，阿联酋当局呼吁民众切实加强自身防护，减少不必要的外出。
　　以色列总理内塔尼亚胡13日宣布，为阻止民众在逾越节最后一晚聚会狂欢，将于当地时间14日下午5时至16日凌晨5时，在全国范围内再次采取严格的封锁措施，城市间的交通停止运营。该国目前累计病例11586例。
　　埃及13日新增确诊病例125例，累计确诊病例2190例，累计死亡病例164例。此前，埃及总理马德布利宣布从9日起至23日埃及将在全国范围内继续宵禁，时间为每天20时至次日6时
　　尼日利亚总统布哈里也于13日宣布，为遏制新型冠状病毒传播，针对首都阿布贾、拉各斯及奥贡州的封锁措施将延长14天。",http://news.southcn.com/international/content/2020-04/14/content_190741980.htm
8,全球确诊新冠肺炎病例超191万 中东与非洲地区疫情扩散,"
　　中新网4月14日电 据美国约翰斯•霍普金斯大学数据显示，截至北京时间14日上午8时25分，全球新冠肺炎确诊病例超191万例，累计死亡病例超11.9万例。世卫组织呼吁各国缓慢解除限制措施；美国总统特朗普称疫情趋于平缓趋势；欧洲多国形势好转，考虑“解封”；中东与非洲地区疫情扩散，多国加强防范措施。
　　世卫组织吁缓慢解除限制措施
　　20国集团卫生部长将开视频会议
　　13日，世卫组织总干事谭德塞表示，新冠病毒的致命性是2009年流感大流行的10倍。一些国家的确诊病例每3至4天就增加一倍，病毒在养老院等拥挤环境中更容易传播。
　　谭德塞强调，新冠病毒传播加速明显，但减速过程却慢得多。因此，“必须缓慢地、有控制地取消限制措施，不能一蹴而就。”他认为，只有采取正确的公共卫生措施，包括具有强大的追踪接触者能力的情况下，才能取消限制措施。世卫组织14日将发布最新战略建议，包括各国考虑取消限制时要达到的六个标准。
　　另一方面，二十国集团轮值主席沙特当地时间12日发布公告称，二十国集团卫生部长视频会议将于19日召开，讨论疫情对全球卫生系统和社会的影响，并就各国的疫情防控措施交换意见。
　　美纽约州死亡病例逾万
　　“罗斯福”号出现首例死亡病例
　　约翰斯•霍普金斯大学数据显示，截至北京时间14日8时25分，美国确诊病例超过58万例，死亡逾2.3万例。
　　纽约州依旧是美国疫情最严重的地区，确诊病例超过19.5万，死亡人数已经逾万。不过，纽约州住院病例净增数量已经大幅降低；单日新增住院病例数也在下降。纽约州长科莫表示，这说明疫情曲线已逐渐拉平，但必须坚持严格管控，才能确保度过疫情高峰。
　　此外，美国海军声明表示，“罗斯福”号航空母舰上的一名水兵因新冠肺炎引发的并发症死亡，这是“罗斯福”号首次出现死亡病例。
　　特朗普称，综合近期新增确诊案例数据和新增住院案例数据，美国疫情扩展曲线开始呈现平缓态势。
　　法国延长“封城”至5月
　　欧洲多国逐渐“解禁”
　　法国确诊病例已超过9.8万例。总统马克龙宣布，法国“封城”等管制措施继续延长4周至5月11日，届时法国将考虑逐步“解封”的步骤。他强调，管制措施会继续严格施行，呼吁所有民众团结起来共同遵守。
　　西班牙卫生部13日表示，西班牙单日新增确诊病例3477例，累计169496例，单日新增病例数已降至3月21日以来的最低值。从13日开始，西班牙建筑业、制造业等部分行业陆续复工。
　　德国确诊人数现已逼近13万，新增确诊人数已连续四日下降。德国科学院建议满足一定条件后可“解封”，总理默克尔将与内阁部长和各州州长商议，是否延长将于4月20日过期的出行禁令。
　　此外，意大利交通部长德米凯利也称，从目前的“封城”阶段过渡到逐渐恢复经济和社会活动的紧急状态第二阶段后，可能会实行错峰上班。
　　印尼宣布新冠疫情为“国家灾难”
　　日本用酒代替酒精消毒液
　　印尼政府13日通报，该国当天新增确诊病例316例，累计确诊4557例；死亡399例。这是印尼连续第三天新增确诊病例超300例。印尼总统佐科当天签署总统令，宣布该国疫情的暴发为“国家灾难”。
　　哈萨克斯坦总统托卡耶夫也于10日作出决定，将国家紧急状态延长至4月底。与此同时，复工复产问题也已提上日程。哈国家紧急状态委员会防疫指挥部12日宣布，将研究拟定努尔苏丹和阿拉木图可复工复产企业与组织名单。
　　13日，日本新增确诊病例294例，累计确诊病例达到7691例。就酒精消毒液不足的问题，日本厚生劳动省向全国医疗机构通知称，在实在没办法的情况下，医疗机构可使用酿酒商制造的高度数酒作为代替品。
　　阿联酋刷新单日新增病例新高
　　中东、非洲各国加强防疫措施
　　阿联酋13日新增确诊病例398例，再次刷新该国单日新增病例数的新高，使该国确诊病例总数达到4521例，死亡25例。由于近期确诊人数不断攀升，阿联酋当局呼吁民众切实加强自身防护，减少不必要的外出。
　　以色列总理内塔尼亚胡13日宣布，为阻止民众在逾越节最后一晚聚会狂欢，将于当地时间14日下午5时至16日凌晨5时，在全国范围内再次采取严格的封锁措施，城市间的交通停止运营。该国目前累计病例11586例。
　　埃及13日新增确诊病例125例，累计确诊病例2190例，累计死亡病例164例。此前，埃及总理马德布利宣布从9日起至23日埃及将在全国范围内继续宵禁，时间为每天20时至次日6时
　　尼日利亚总统布哈里也于13日宣布，为遏制新型冠状病毒传播，针对首都阿布贾、拉各斯及奥贡州的封锁措施将延长14天。",http://news.southcn.com/international/content/2020-04/14/content_190741980.htm
9,疫情形势向好 希腊拟从5月10日起逐步解除禁令,"
　　中新网4月14日电 据《中希时报》报道，希腊政府正计划从5月10日起，在疫情发展趋向平稳的前提下，开始逐步解除现在实施的各项禁令。如果一切按计划进行，并且病毒也没有出现再次扩散的迹象，政府甚至可以在7月之前完成解除这些措施。
　　当地时间4月13日18点，希腊卫生部宣布：当日新增31例新冠肺炎确诊病例，目前全国累计确诊2145例，死亡99人，重症73人。
　　据报道，希腊政府与专家合作制定的模式表明，目前禁令措施的取消将会是逐级、逐项的，根据不同标准进行。社会活动恢复正常也将是渐进的。
　　具体而言，在禁令消除的初期阶段，包括商场、餐馆、酒吧、咖啡厅、夜总会等企业仍将会受到限制，大型社交聚会也仍会被禁止。
　　对于商店而言，将根据预期或人员密集情况，采取如现在超市一样的实施限制。商店将根据其规模，规定在特定时间内，店内的人不得超过一定数量。
　　另外，包括老年人在内的弱势群体成员或将被排除在禁令取消的首批受益人群之外。
　　旅行限制将在6月中旬或7月初之后取消，届时旅游业也将逐步恢复正常。",http://news.southcn.com/international/content/2020-04/14/content_190742106.htm
