,2020-02-12
0,师傅请啦：看来口罩还要紧缺再多一段时间。
1,找尾巴的littlefox：好好控制吧
2,丁国松：应该隔离，回家再传染一家人，哎
3,莫太花房：新加坡自己先不说，作为一个国际枢纽，不好好防控的话简直是一个国际扩散源头。
4,Lion繭果：新加坡疫情控制不好对我们也没有好处，真搞不懂有些人就像隔岸观火一样的心态
5,-夏目-：政府可以不作为，但是千万不要误导民众，谁都有活着的权利
6,魔怔中的白：你们自己说的小感冒
7,尚书坊参事：看来不要指望天气变暖，病毒消退了，新加坡那么热。不过他们国家就是一城市，应该好控制。
8,大坂冬之阵：不是该干啥干啥，为何出现一病例，这么恐慌？
9,伟本卢号一兵伞：新加坡都不怕死的
10,--Yukina-：@巧克力奥利奥冰沙
11,杨阿球哟：怎么那么多就
12,烂仔夕玦：小感冒而已
13,analystqiaojie：等发病了才开始隔离？不知道这个感染者在潜伏期里接触了多少人，现在隔离一个楼层有用吗？隔离的人回家再接触家人，再不带口罩到处乱跑，妥妥的下一个武汉
14,2020奥运年：膜肺...刚查了查医典，很厉害的功能
15,小臻吃不胖：致敬最勇敢的一线英雄 谢谢你们，始终战斗在疫情第一线，谢谢你们，用一双勤劳的双手救助一个又一个患者，谢谢你们，在过节期间放弃一切，全身心投入工作中，感谢你们，这个世界因为有你们，而变得温暖
16,优蕙劵劵君的视角：现代医学伟大啊
17,永恒的长生天：现代医学！
18,晨曦微音露：感觉什么药都不如抵抗力 这病
19,怒气冲天的大鸭梨：赶紧结束吧，这么好的天如果出去玩那得多开心，真的可以关注下中药治疗，中华五千年历史，中医真的是魁宝，总之我深有体会，不是这个肺炎，是其他炎症，西药见效快但是不除根，中药调理竟然就好了
20,mikeryo：WHO不是说疫苗至少要18个月么……看来短时间是不能消灭这个病毒了……
21,共2条回复
22,人民周刊编辑吕贻帆：致敬一线工作的医务者！！！
23,皮卡丘说的对：评论里一群没有医学背景，查了几个词看了几个新闻就成为医药专家的大拿，这些人都这么自信的么，我佛了
24,阜阳的开心人：不是说瑞德西韦治疗冠状肺炎有特效药吗？
25,彩云轻盈：医药科研薄弱
26,大本熊哥哥：还需要啥特效药啊？湖南的预防病毒方都出来了
27,梁跟辉：白衣天使
28,银尘是小猪：干咳，没有其他症状，好担心
29,共4条回复
30,是爱乔啊：去医院开慢性病的药接触患者的几率大嘛。。。。。很担心
31,共1条回复
32,MofromKw：老师你好，我是最近两天有点不舒服，嗓子疼，头晕乏力体36度8-37度
33,圣诞节会下雪吗0：原来37.3的不是我一个人
34,共3条回复
35,--嗨你好阳光-：体温这几天都是37多，37。5下
36,Kaguya-Kimimaro：咳嗽，ct显示双肺纹理增多，医生说没事，但是咳嗽一直没好
37,共2条回复
38,西野逸代：小孩连续两天低烧37.4，昨天有拉肚子，今天无症状是不是中标
39,嘤嘤小尾巴：现在不敢去医院拍ct呀
40,呆灬小萌丶：单纯的心脏部位疼痛，没有发烧，没有咳嗽，没有感冒症状！心脏部位和后背疼了三天
41,共3条回复
42,猴小猴猴侯晏溪：老师现在建议坐电梯还是走楼梯？走楼梯感觉空气也不流通
43,猴小猴猴侯晏溪：高寒13495你要能看你就看！不愿意看出去！
44,tency326：嗓子咽炎咽痒，反反复复快一个月了，不发烧，如果去医院需要挂发热门诊吗
45,共6条回复
46,我叫滑翔稽：西瓜：说出来你们不信，我进去了
47,圣母白莲花公主：哼！吃不了，兜着走
48,共1条回复
49,你喜欢的南瓜小米粥：这么冷的天不敢吃西瓜
50,共14条回复
51,做自己的小栗子：谢谢海南
52,东海木风子：吃西瓜挺好，西瓜和双黄连口服液一样都是寒性，清热，有助于抵抗病毒
53,浮云修正：西瓜特别好，可以解热、利尿！
54,王进军cnjinjun：已居家隔离18天，身体一切正常，2.5被又被河间市政府强制隔离，极大的浪费了口罩防护服等医疗资源。至今我也不知道为什么要隔离，还要隔离多久，请问法理何在？
55,共17条回复
56,吴涯吴涯：海南人民捐的水果蔬菜我们荆州一线的医护人员收到了，我妹妹领到了莲雾菠萝辣椒黄瓜，谢谢海南人民，荆州人民感谢你们。
57,呼噜咕噜喵喵：三万斤啊，一个西瓜十多二十斤，妈呀，这得多少个啊！！！！
58,共3条回复
59,Beck是大侠：这回不卖了吧
60,爱u米兔：感谢了
61,超精靈人好某人：我们朴素的海南人民
62,博尔济吉特鹤缤：若是可以   可以不可以给医护人员吃分出去三分之一      他们很需要
63,眨呢呢嗯：有西瓜吃
64,花de星星眼：好想吃西瓜
65,噗嗤嗤er：03年？非典时候囤的吗…
66,狠人儿：能存这么长时间也是奇葩，不怕浪费仓库钱啊？？？
67,浪眉眉眉眉君：我这也有亲戚淘来的古董口罩 ¡评论配图
68,西生菜菜子：非典时期的囤货，留到现在也是绝了
69,莫子诩：03年，应该是非典时期没卖完剩下来的口罩
70,大梅子小A：棉纱口罩还会过期？
71,凉啊凉凉凉了：小兰溪又一次上新闻了，，，
72,王小胖Derek：如果我没有口罩 这个是不是比不带要强一点…
73,z7311873：这种东西的过期依据是什么？
74,天娜_没事儿画个图：我妈说我家地下室里还有口罩呢，估计有30年了哈哈哈哈哈
75,cccccqb：我买的口罩15年生产的 真的也是积压货
76,吃葡萄吐了芒果皮：二手平台转转上面多的是旧的口罩
77,追自逐：这帮人心太黑了吧
78,北冥欲：所以现在  买口罩也是一种风险   不戴也是风险  难呀
79,陈雯雯real：警官好喜欢打比方
80,标题汪：很人性化
81,共11条回复
82,2020奥运年：想的真周到
83,共1条回复
84,狠人儿：不错，够专业够细心
85,夢58672855：辛苦手语老师了
