,2020-03-07
0,扭腰1村民：这种预测还是少发吧。中国疫情刚发生时也有最坏预测，不比这个更雷人。
1,王冰汝：嗯 确实很难以置信
2,扭腰1村民：回复@退休老干部farbbb: 是的。所以我根本没信也没转发。
3,共119条回复
4,-Chase-：很多国家的专家都这么预测过，百分之70人会感染。
5,共93条回复
6,星甲鱼Star-Jiayu：为什么中国能控制住，美国却没有信心？
7,共57条回复
8,加州牛肉汤：张文宏医生说美国的医疗完全可以应付这次疫情，大家不要看热闹不嫌事大
9,共20条回复
10,丝想开饭：中国以外40%–70%我相信的
11,共32条回复
12,凯雷：这是学管轶吗，5000万确诊，10倍起跳，这是美吹哨人吗。//@Dr_Hase-neu: 没有预测全部得病，一半住院，看来还不够大胆。//@旭日潮阳: 不太可能8…//@Nicole今天看paper了吗: //@丁子else: //@大哥是我别举报: 这种专家 不训诫 不拘留？ 传播谣言
13,共56条回复
14,博弈_125：往最坏的想是好的，那样应对措施才会升级。最终结果是好的。
15,共5条回复
16,小帅胡老师：我觉得有点少了，美国应该做好至少200万人挂掉的准备，因为一旦医疗资源挤兑的话，会死很多人，而且美帝人人有枪，说不定还会表演街头战斗……
17,共16条回复
18,想做潇洒哥123：特朗普：民主党的骗局！我们都没有检测盒子，为什么会有病例？不可思议。
19,共5条回复
20,叫我爱脱袄65454：武汉撤侨的  感觉就像49年投靠国军
21,共10条回复
22,潜渊2025：说实话，咱们这个体量，做到现在这个成绩，没有哪个国家能做到
23,共1条回复
24,均值回复：不可能。很快就消失了，是季节性的
25,共8条回复
26,海底两万里_ZhL：“我们正在做前辈们前所未有的伟大事业，我们的目的一定要达到，我们的目的一定能够达到！” 不忘初心，牢记使命！
27,两小时的末班车：不忘初心
28,共18条回复
29,坚定信念的丹妮：不忘初心，牢记使命，完成脱贫攻坚目标任务
30,记得忘记妳：不忘初心！！
31,共2条回复
32,逸轩希晨：脱贫摘帽不是终点，而是新生活、新奋斗的起点.
33,记得忘记妳：
34,共2条回复
35,W_qi_ming：坚决打赢脱贫攻坚战！！
36,记得忘记妳：坚决！
37,共2条回复
38,残云吹雨：疫情要抗！脱贫攻坚也绝不松懈！
39,记得忘记妳：
40,2021的娜年冬天：国家，就是我的信仰！制度，就是我的自信！
41,记得忘记妳：
42,共2条回复
43,望断天涯芳草：稳扎稳打，实现中华民族的伟大复兴！自信地走下去！
44,记得忘记妳：稳扎稳打
45,Shirley-绚2021：脱贫攻坚战，是历史的责任，人民的期盼，不获全胜，决不收兵
46,记得忘记妳：👏👏
47,榴莲酥菠萝派：这场硬仗，不停顿、不大意、不放松！
48,记得忘记妳：
49,艾若姩：中国姓“社”，不信“资”，加油＾０＾~
50,赤旗插满天下：顶
51,共2条回复
52,人间四月芳菲尽ff：终于明白大大为什么提出不忘初心，牢记使命了
53,如是32039：很多人没有初心了
54,共3条回复
55,戍七斤：您认为永居条列真的好吗？高端人才的待遇已经那么高了 还需要永居条例？
56,alex小邓：很简单，美国不可能为了这一两万人的生命牺牲经济发展，封城更不可能，毕竟人人要自由
57,起夜创屎人：优胜劣汰的感觉  来控制人口？
58,天堂鸟之语：见过大世面的美国政府绝不会“小题大做”！呵呵，美国人民干着急没用呀，政府绝不会急人民所急，想人民所想！生存竞争永远存在！
59,圣母白莲花公主：哈哈，美国最棒了
60,小乖是条猫：能不能应对是一回事，想不想又是另一回事。我们不关心美国人民有没有口罩，我们只关心他们爆发了我们月子白做了
61,花蝴蝶Rebecca：张医生戴上口罩显得年轻很多
62,放弃幻想准备打仗：所以，国跟国是不一样的，中国政府觉得人民的命更值钱，而美国觉得整体经济更重要
63,放弃幻想准备打仗：我是普通老百姓，所以我爱中国
64,追风少年刘歌：意思是人家美国有办法控制，是这个意思吧？
65,天后曙光：川普说了，没事的，很安全
66,蔡恒2008：就喜欢你揣着明白装糊涂，这板着脸说笑的风格，冷面笑讲匠本尊
67,菜菜菜好：散了吧 别担心了 吃瓜群众们
68,范志红_原创营养信息：换句话说，如果不怕失去生命的话，其实也没有那么可怕。轻的熬过去就好了。重的救不过来就算了。主要问题就是很多人请假，工作效率下降。但毕竟比完全停工的经济损失要小些......
69,匹克杜：美国死亡人数确认标准不同，患流感+心脏病+死亡，美国归类到流感死亡，我国是归类到心脏病。张教授这个观点有点带节奏啊
70,和尚坡主：他们披露的数字，应是冰山一角
71,不就饿死：你爸爸披露的才是九牛一毛
72,追云的绿豆味少女：这个政策真好，这些人也只是值得的。 谢谢他们的贡献
73,Mommytofcc：太美了，一定要去
74,知趣段子手：稻城美
75,三里浪客：稻城的美，在于让人身心空灵！
76,米莱Rice：
77,未来可琪c：开放不发表可以松懈
78,深海镜·：哇塞一直想去稻城
79,尸屿者：好像我们护理专业的也可以
80,Zzp灵车漂移：起初没人在意这场变故，直到这变故和每个人的生活息息相关#外国人永久居留管理条例# + #天津60个国企混改项目股权拍卖# + #十部委 严控公立医院数量# + #中国粮油控股私有化# + #食盐专营取消# + #中国将全面开放油气勘查开采市场#看看俄罗斯现状吧，苏联怎么解体？财富在谁手中？中国谁又富可敌国？
81,1979年2月9日：🌾🌾🌾🌾🌾🌾🌾🌾🌾🌾🌾🌾
82,牛排配酒说有就有：稻城美
83,牛排配酒说有就有：鲁迅：折中大法！人大工人代表还有吗
84,__凉城小街：起初没人在意这场变故，直到这变故和每个人的生活息息相关#外国人永久居留管理条例# + #天津60个国企混改项目股权拍卖# + #十部委 严控公立医院数量# + #中国粮油控股私有化# + #食盐专营取消# + #中国将全面开放油气勘查开采市场#看看俄罗斯现状吧，苏联怎么解体？财富在谁手中？中国谁又富可敌国？
85,咸蛋黄啵啵小兔鹅：咳咳 中国有个成语 叫板上钉钉 钉钉 你们需要吗
86,樱桃最好吃耶：腾讯课堂的签到功能太烦人了
87,Nibbles的小奶酪：moodle canvas blackboard piazza用起来
88,共39条回复
89,会计研究杂志社：钉钉走向世界的机会来了 加油加油！
90,丨筱丶景：在美国大部分高校都用ZOOM哦
91,暴躁梨：😂我原来公司也用的zoom...那会儿钉钉还没这么多功能，基本上只用来移动打卡...
92,共16条回复
93,哈圈：特朗普：我觉得很安全
94,星动力666：可防可控
95,陈三儿cxk：最快也要半年才能研发疫苗 特朗普:我不听我不听
96,共10条回复
97,OreoJim：特朗普：不用慌
98,广州东坡肘子：斯坦福大学今天宣布了停课，网上教学
99,芸彩：这集看几遍重播了
100,三条脚的四方凳：借楼大家要结合这些条例一起看就能明白#外国人永久居留管理条例#+#天津60个国企混改项目股权拍卖# +#十部委 严控公立医院数量#+#中国粮油控股私有化#+#食盐专营取消# +#中国将全面开放油气勘查开采市场#看俄罗斯现状，苏联怎么解体@思想火炬，党媒真相。
101,共3条回复
102,米猫电商：钉钉走向世界的机会来了 加油加油！
103,大运动家z：用zoom
104,花匠向阳而生：老特还自夸防疫做的好呢
105,心态很不稳：他们只是不把普通民众的命当命而已，在他们眼里，死几个人算什么，“只有”11个的话都说的出口
106,共4条回复
107,月夜搁浅星空仙境：会自愈的 停什么课啦
108,大阿酷：韩国还没有停学的，在韩留学生真的是服了
109,国民校花女友：@林鈥 阿林看到你好几次了，前几天在你微博置顶测了啥时候可以脱单，真的很准，昨晚我喜欢的人就跟我表白了，太开心啦哈哈哈哈
110,欢乐的小渔童：既然特朗普说多洗手就行，那干嘛要停课？你们这让老特脸往哪儿放
111,Amatsuki-：中国留学生还向学校提过防疫建议。结果学校充耳不闻。
112,天鹅湖厦大：
113,共2条回复
114,kkj杜杜：活该  美国
115,朽木雕不出的兔子：那就赶紧给美国患者用药吧，问什么啊！
116,共46条回复
117,不吃葡萄哪儿来的葡萄皮儿：什么西药中药的，这不重要……你们只要民主就行呗，你继续宣扬没得病不需要戴口罩，千万别戴
118,共2条回复
119,wontflinch：瑞德西韦神药呢，赶紧用起来。我们中药不耽误各位欧美人士，不用惦记了。
120,共31条回复
121,91-老赖：医学只有传统医学和现代医学之分，老是强调中医容易让那些骗子钻空子
122,共30条回复
123,一步拉希莫为奇：瑞德西韦这么牛逼 怎么美国死亡率块是世界第一了？
124,共30条回复
