,2020-06-01
0,医美小卖部-：方方:我听朋友说……
1,共16条回复
2,磕冰bot：@方方 出来写日记啊
3,共18条回复
4,唯Love晨熙：双标国自己都火烧眉毛了，还有闲心造谣甩锅！
5,共5条回复
6,卧槽bo：干啥啥不行，甩锅第一名！
7,共2条回复
8,王耶啵之歌：自个儿搞不好了，就想转移视线，还真应了那句话，甩锅第一名
9,共1条回复
10,磕冰bot：有些人 就是死皮不要脸
11,共3条回复
12,卧槽bo：不带你中国爸爸，你都不会说话了，是吗？？
13,lily_倾城之白：反正我知道的是我国是控制最好的国家
14,共2条回复
15,小鸟真的超级可爱：方方进来写日记啊？？
16,阿猫阿狗bot：墙外就是大型爱国主义教育基地
17,磕冰bot：有些恶人 就是死皮不要脸
18,共1条回复
19,娱圈三岁：好过分，中国这么仁慈，如此造谣，以为我们好欺负吗？？
20,共1条回复
21,宕浦麟：@UuuHaoo_Hush
22,海太阳：谷歌尚如此，其它怎生存？
23,努力学习的鱼贩子：印度人哪来的信用
24,共2条回复
25,山西校园网：
26,教你美妆：放心中国的房价是可以扛的住的蹭蹭的往上涨就行了！
27,共1条回复
28,Smartmatic：转发微博
29,赵岩言：Donot be evil？
30,重庆大满乾坤教育服务：特朗普:哈哈哈，新冠疫情、黑人运动、下岗潮，正常操作
31,man因布莱克201602：不得不承认，只有太阳可以黑他了
32,共18条回复
33,六阴朝阳张朝杨：这不就是神雕大侠吗？
34,离离穗：古仔真的好好~~~
35,锦鲤不水逆：好喜欢古仔！人帅，还做了很多善事。这些事儿让我想起了小时候看的“欢乐满东华”，感觉回不去那时候了
36,渝情不了：古仔
37,我是_靜颜：这是影视圈自救的方法，古仔超棒👍🏻
38,雨公子guo：他从来都是这么万丈光芒
39,交广阿泰：古仔德艺双馨
40,晚霞养老：转发微博
41,李豪粉丝：相见赵雅芝
42,任性的咩咩Luna：其实应该是联络了9家公司投资，因为有一间是古仔自己的。而且拍完这部抗疫电影后，还会跟英皇继续合作10部电影开展救市计划。
43,佳佳浪：这回不是假消息了吧，大家都不开工，劳模儿憋得心痒痒啊，赶紧捐资促生产，心里有活儿不能停！
44,牧野鹰扬z：
45,冰悠儿1994：好棒！
46,四处做梦：大学啥时候返校呀
47,JH董帅：祝学弟学妹们考试顺利，眼看考试就要来了，相信自己，去迎接挑战。祝你考试成功！六一快乐！
48,宁夏禁毒：以前想都不敢想，六一最好的礼物竟然是开学
49,共1条回复
50,loveLeslief：六一啊
51,有钱兔兔拳：
52,传说中的女网警：#女网警说##身边的战疫#今天你复课了吗？
53,G港小鲨鱼：培训机构复工呢
54,耶鸡YeJi：当前情况下并不建议学生返校。各省清零满十四天后开学差不多。
55,共2条回复
56,漆雕同方Gwendolyn：这么给力估计吃完了这几年看都不想看到这了！！！
57,Kk可丶樂：我们要马上放假了
58,几步寻橙光：湖北不远了
59,曼熱耶穆：
60,loveLML：。。。。
61,marry_kiy：甩锅不能减少你们国家的死亡率
62,共115条回复
63,唐唐不哭：中国日报最近可以的！做了好几个纪录片了！给你们点赞！辛苦了！外宣要跟上还是要靠国内媒体一起抱团，不能被外资渗入！
64,共98条回复
65,学习：我们常常因为不够无耻而与他们格格不入
66,共33条回复
67,倒放：国际驰名双标！！
68,共11条回复
69,山清水秀人干净：时刻警醒，美帝亡我之心永远不会死
70,共3条回复
71,来杯拿糖不加铁：从新冠肺炎到废青游行，事实证明美国每嘲讽中国一件事最后这件事都会放大10倍应验在美国身上
72,共29条回复
73,阿猫阿狗bot：墙外就是大型爱国主义教育基地
74,共76条回复
75,阿八和小鹿：就是嫉妒
76,-徐州地铁迷LEO-：这个视频在油管被严重限流 发布20小时仅有130次观看量
77,共26条回复
78,鬼知道你叫什么：最无语的是，那些自称不愿为中国人的某些人骂中国是最难听的。老实说，我翻个墙，大多数是那些自称不愿为中国人的某些人在断章取义找素材，我无语了
79,共24条回复
80,"goodniteirene：However, China is not Iraq."
81,天蓝色的太阳城：说真的，我觉得西方大部分的人无论是政客，媒体和普通民众，他们自己心里清楚是在摸黑中国，但是他们就是不听解释，因为他们的骨子里就对中国充满了歧视，包括那闹独立的香港人和大部分的台湾人，尽管你把所有证据摆在它面前，它也不回去看，从小被教育和媒体灌输的思想就是仇视中国大陆！
82,共11条回复
83,荷尓蒙：孩子，愿你一生健康如意  平安喜乐！你的爸爸是一个英雄
84,医美小卖部-：孩子你的父亲是英雄
85,金主哥：希望宝宝健康快乐成长
86,三三小旺崽：英雄的孩子，愿你一生平安喜乐，我们守护你
87,我是楠朋友阿：母子平安
88,Art_outcast：孩子，祝你一生如意健康
89,掌心鱼鱼鱼：祝愿小宝贝健康快乐，顺顺利利
90,HYH吴情：孩子，愿你一生平安健康，快乐幸福！
91,小小小小小珂爱：看哭了，育儿的路很漫长很艰辛，希望他们全家都健健康康平平安安
92,资讯拍客：宝宝要一生平安
93,幸福如影随形2020：
94,_棠梨煎雪又落雨：看了真想流泪，国家请一定要负责这个孩子从小到大的学费，照顾好烈士的亲人
95,醉舞华清：祝愿她平安 健康 快乐的长大 。
96,辰星舒云：祝愿宝宝一生健康平安
97,每日甜份：甩锅不能减少你们国家的死亡率
98,共19条回复
99,鸭梨研究社：香港和美国暴动，人家就可以双标
100,共24条回复
101,倒放：国际驰名双标！！
102,共1条回复
