,2020-01-26
0,发声不同憨批就会怼你：关闭吧，少挣点钱命最重要。
1,叔叔改个名字好难啊：这时候开着也没人买
2,不吃肥胖石品：公司本来初三上班，然后改到初八，可是初八我也好担心，能不能元宵后啊，售楼部人真的多，就工作人员就很多了，再加上客户的话
3,义水黄沙：早就要关掉，一些老人当托，很危险
4,大大大眼袋子：泸州泸州房管局什么时候发文啊！！！！
5,大大大眼袋子：泸州还没消息！房地产从业人员正常上班！
6,湾区十二少：估计没几个人现在去买房子吧。
7,大大大眼袋子：回复@湾区十二少:对吖 公司让我们还去上班所以想问一下。。。
8,嘟嘟就一个：建议全国推广
9,z洪升：大家尽量不要再拨打10086了。 客服也是人员密集区 倡议书： 足不出户，为社会减负！ 中国移动10086公众号、10086APP 二十四小时在线， 时刻为您守护！[玫瑰]
10,西北狼闯海：北京，宣化也应该关门
11,静待花开W：@静待花开W: 绵阳智行房地产，坐办公室的全部在家，工资也不给发，从2.3到2.11号一直让销售人员在上班，江油营销部每天面临那么多外地人来看房，还不发口罩，一点也不为员工生死考虑，真是黑心屁儿
12,静待花开W：@静待花开W: 绵阳智行房地产在疫情期间仍然叫销售员在2月3号全部开始上岗，那么多人在一个屋子里，还不发口罩给他们，想想很是一个黑心屁儿房产公司，只为了钱，不顾员工生死。在江油售楼部的销售员很是恼火，每天面临外地人来看房，想想也是胆战心惊直到现在仍然没放他们假，希望有关部门关注一下
13,一切皆生而生：武汉房地产会降价吗
14,做自己的小栗子：肯定的啊，关了不能买但更不能卖了
15,喵喵想鱼鱼：口罩使用完，都要剪破，免得被黑心人二次售卖
16,-糖醋布丁-：別宣传剪破了，早就辟谣了好吗？剪破的病毒会露出，传染的更快，正确方式是涂黑，叠好
17,朵朵云云南：✂️也带着病毒。还是封在垃圾袋里丢了。垃圾箱上头放探头。谁要是拿做二次口罩。让人民把他送到武汉去
18,共42条回复
19,杜微拉Candace：建议弄成只进不出那种，要么剪断，然后集中销毁，就怕有些人二次回收贩卖！
20,冰镇芬达007：我在路边就直接把耳线扯掉扔了
21,楚楚清樱：剪耳线吧，
22,共9条回复
23,亨利不得吊儿郎当了：希望收拾口罩回收垃圾桶的环卫工人注意自身防护
24,天边之云1982：不会被人捡走吗？太忧心了
25,草莓乱扔思密达：昨天我朋友圈已经有同事拍到，有个老头儿从垃圾桶里面捡了一堆口罩
26,麻麻求我：你要知道想赚黑心钱的人怎么都会有办法拿到二手口罩
27,共7条回复
28,小猫坏心眼：我也觉得大家把耳线剪了就行，或者往上面泼点墨水啥的就行，记住千万不能用手接触外面的部分！
29,山大王李小猴：俺们小区也有 大家要好好扔噢
30,蜜糖与小茉：老小区并没有看到，还有中老年人不带口罩在茶馆打麻将
31,灿若星辰2011：不是吧，成都的麻将馆全部关了的，包括小区居民楼里面开的都关了的
32,草东有门票：举报举报!
33,共6条回复
34,Cynthia萝卜：棒
35,J洒西布梨J：不剪，就用马克笔涂涂画画再扔
36,美联中局：转发微博
37,抗癌书法者谭方富：绵阳呢？也应该有吧？特别是动辄几千户的大小区！
38,苗苑青丝：有，我们老小区就单独用个垃圾桶，贴上写着废弃口罩回收桶的A4纸在上面。
39,前方高甜预警呀：大成都👍🏻 各地也要落实起来，避免黑心商家卖二次口罩
40,旺仔哈哈哈哈哈哈哈哈哈哈：请问四川哪里阔以买到口罩???
41,喵喵喵喵喵小白_：京东可以买 但是发货估计2.4了
42,请问凭什么：那些药房几乎早上都会到货
43,共9条回复
44,三号大米：
45,一博放风筝：有人在捡口罩怎么回事儿？？难道还有人回收？？
46,OldYeah_叶：金牛区西华街道那几个村你不宣传？？？？没一个人戴口罩
47,JUST_Jiner：请普及三圈城，成都不知道只有五城区
48,无声之形：双流、还有华阳、新津、温江都有废弃口罩垃圾桶呀。。。。
49,JUST_Jiner：你们说的都是发达的区县，像我们彭县这种穷的叮当响的，平时不管也就算了，到现在也不管吗
50,共9条回复
51,I-AM-CUTE-GUY：街上的道路上还有被人遗弃的黑色口罩😷，一位环卫工人用夹子夹起来。
52,周小琦vickyu：希望不要被不法分子捡了空 拿去二次销售 现在网上的我都不敢买了
53,大邑县晋原街道办事处：转发微博
54,aaliyaaaaaaa：我们小区也有
55,萌萌Lynn：剪碎再扔最好
56,阿_桃i：我一般是泼酱油，然后装到袋子里扔了，我们这边没有单独的扔口罩的垃圾桶。发国难财的人都爆炸吧！
57,爱你如梦呦：这样统一销毁好，我们小城市没有这种。
58,立夏那天的米：弄个像邮筒📮那样的就行了。
59,YunShiny：带锁的最好
60,好大易只呀：看到这个想到了医院的黄桶。专扔医疗垃圾
61,紫云蒲123：呵呵
62,金荳衣衣衣：成都做的真好啊！
63,最爱樱桃子e：不要只管成都行不行，四川不是只有成都
64,蛋白女孩LB：但目前的确是成都最严重啊！而且成都人口最多，得最好防范啊！
65,爱次桃的小屁桃：各个地方政府自己的反应能力，文件都是下了的，下面只看执行能力
66,共4条回复
67,漫天都是红叶叶：前天就发现小区外面有专门的口罩垃圾桶了
68,都江堰市综合行政执法局：【莫乱扔！#成都市统一回收销毁废弃口罩#】
69,明月乘风：口罩用后也要好好处理，这也是疫情抗战的一部分🙅#废弃口罩如何处理#
70,君子如竹-DAYTOY：最阳光的肖战@X玖少年团肖战DAYTOY
71,我是杨小黎：昨天出门几分钟就看见很多年纪长一点的都戴的活性炭口罩，希望环卫工政府都能发口罩给他们，自己去买的话也不好买，也不一定买到正规的，毕竟这两天收拾口罩这种活真的是脑袋别裤腰带上在干活了
72,許小小小蕾：直接剪了再丢，黑商实在太多，大家经不起被欺骗。逮到黑商直接打包送到wh。
73,暴脾气的大可爱：我们楼下也有
74,谓我长安曲：我都是剪成一条一条再扔的
75,红粉宝宝知名整形名人：剪碎放弃
76,早安am_4_30：需要有专人监管！现在有人开始收集二手口罩重复卖了！！？
77,张测熙：会有人专门蹲着回收这种垃圾桶的口罩再卖掉吗
78,一只小彭pong：在我们小区看到啦，挺好的
79,赵垣镔：二手口罩取货点？
80,找个昵称好难呀：如果有回收了再去加工的那就太过分了
81,柠檬柠檬皮卡丘：我们这成都的一个小乡村都有
82,偏爱遛狗-：我们家门口就有 真的很棒
83,星猫微微：我都是扔锅炉里烧掉
84,孔繁xSenp薛璃z：好像不能烧
85,共3条回复
86,希望一直梦游的Alice：你这样设置垃圾桶有专人负责看守回收么？要是不法分子现在都不用一个个垃圾桶翻废旧口罩直接把这些垃圾桶里的都捡走不是更方便？！望相关负责部门参考后续保障
87,荢茐哃垳：不法分子是有多大的胆子？那垃圾桶里全是用过的口罩有多少病毒在里面？他们真的不怕被感染吗？
88,希望一直梦游的Alice：回复@荢茐哃垳:回收再卖，我是担心这个举动会被坏人利用。当然要是有人及时回收当然是好事。
89,腿毛一般长：大年初一一大早就看见街上都没人只有环卫工人，感觉很心酸，现在还要处理这些有可能带病毒的垃圾桶，他们也是很辛苦了
90,桃海念生：希望浙江早点设置统一回收口罩垃圾桶
91,james钊show：不是说成都景区都关闭了吗，为什么锦里还开着的，昨天路过，还在营业，而且还有很多旅客进去玩，真担心后面出事，希望能关闭
92,匡增佳JeiiKuang：口罩使用完，他们又把口罩从垃圾桶里面捡出来，进行第二次售卖，免得被黑心人反复的进行卖，我建议把这些口罩全部拿来烧掉。
93,O八子：最好是设置那种能自动搅碎的机器
94,橘子酸酸-：成都在设垃圾收集容器，武汉城管在锁救援渣土车    绝
95,加油小伙伴：我用完都剪碎了
96,今天你笑了吗9：这样不是也正好方便了那些昧良心的人搜集二手口罩，放个摄像头在那看有没得人拿
97,共1条回复
98,慢慢读过：捡口罩的抓起来！
99,98远方：我们县城就有捡垃圾的再捡口罩了，不敢买口罩了。
100,sisi曦嘻嘻：大家主动打电话给物业，加快专用废弃口罩回收
101,一只想考研的鱼：会不会有人从里面掏口罩卖二手啊真的好忧心，能不能做成只进不出要用钥匙才能打开的那种啊
102,今天怎么没放辣椒啊：感觉有条件的话烧了更安全吧
103,黑泡不是嘻哈：一定要减✂️多几次！！！被黑心商家二次售卖害人害己！
104,司菜仔：口罩应该作为医疗垃圾严格处理，否则会变成病毒传播的利器国家应该全民宣导口罩正确处理办法
105,陈大佬吖：我大成都太棒了
106,兰小花小兰花：被人统一捡走咋办
107,开心岛姑娘：我都不出门，我都是剪碎了丢
108,Leedetim：转发微博
109,无聊之人09：你倒是让我能买到口罩酒精啊
110,昔日追情forever：人心可诛。
111,Xiaopol：口罩用完都用屎涂上
112,Amy舟舟：农村没有这个专门回收的设施啊。
113,不上国戏舞蹈表教合一不改名儿：会有人偷口罩嘛
114,犹闻侠骨香呀：我们老小区也有了，落实得很快。我爸说担心有人利用这个措施做坏事，我说这样更应该加强废弃口罩收集桶的管理，而不是说为了避免有人捡就不做，任由带着病毒的口罩混在其他垃圾里，在全市流动。
115,小胖是个吃货：成都的措施还是不错的，刚才有人上门登记询问是否有武汉人员往返，但想提一点小建议：1、入户调查能否提供证件 2、一小时后陌生手机打来让我报身份证，说忘登记了，我说通知上也没写要登记身份证，我就是户主，如需要我可去物管登记，他就开始上纲上线。不清楚对方身份时，保护个人信息就破坏大局了？
116,小胖是个吃货：成都的措施还是不错的，刚才有人上门登记询问是否有武汉人员往返，但想提一点点小建议：1、入户调查能否提供证件，2、一个小时后陌生手机打来让我报身份证号，说忘记登记了，我说通知上也写要登记身份证，如果需要我去物管登记，对方就开始上纲上线。不清楚对方身份时，保护个人信息就破坏大局了？
117,广州普罗旺斯：想起春节后回广东回来广州的南下大军从火车上下来进入地铁看到不戴口罩不准乘坐地铁，他们只好从地铁出口购买二次口罩，就不寒而栗！广州政府，你做个人吧！
118,衍夏成歌zh：我那天是没买到口罩，然后今儿个去超市买，但是结果人家拦着不让我进，超级无语，就这个病，还整出了歧视了是咋，没买到还限制了我买东西的权利了？？虽然我知道那个不太尊重别人，毕竟都知道这是非常时期，但是我真的是没买着，各个超市都卖光了，那我咋整，借都借不着，这还怪我咯，真的是，服了
119,啦啦啦啦啦啦dadada：后续处理一定要做好呀，明晃晃一个二次口罩收集点
120,想见王嘉尔的小林：雅安的一个小县城也有，第一次如此重视的感觉，武汉加油
121,万里星辰whale：怎么杜绝回收的!？
122,黑皮happy宝妈：说真的，买不到口罩很担心，但是不敢随便买口罩，能不能发布一下信誉工厂
123,两只狸花蹲上墙D薛太太：备个打火机 用火燎外层 还能杀菌
124,一夜鱼龙舞zyl：广安也需要
125,天天快递官方：破碎机式垃圾桶，应该比较好
126,清心的小天使Yolaya：这才是城管应该干的事，给城管点赞！！
127,Emeralds2：捡的人必被感染
128,megie-young：不得不说隔壁做得很好，全川各种优秀机构人员都在省会。做了那么久省会也不是白白做的。
129,现代冬季：为啥我们这边都买不到口罩了呢
130,小小Panda穿花衣：那些无良商家，垃圾桶都能给你偷走
131,糖果儿娘：我今天扔了用的口罩喷了酒精然后剪碎
132,小果子style：今天剪了用过的口罩，黑心人实在太多了！！！
133,满月十五：应该设置一个口罩搅碎机，防止一些黑心厂家
134,喝茉香奶绿么：你们哪里买的口罩😷
135,那年十七岁的美人鱼：千万不要被有些不怀好心之人捡走了啊
136,詹姆里德尔：所以要剪碎了扔啊！剪碎了再扔啊！
137,月光熄灭以后用灯盏敬酒：害怕被某些黑心商家捡走二次销售
138,来杯奶茶榴莲味的：大家顺手剪掉再扔
139,反锤羊仔头的咩咩：如果只是这样谁都可以取出啊，希望加强防范
140,不吃香菜多加醋：成都小农村，麻将馆责令关门，宴席强制不许办，废弃口罩集中处理，宣传车一两个小时绕一圈
141,余生很贵我可以：果然同行靠衬托，这个城管委办的是实事，看看隔壁，什么事儿啊
142,ine66：照相机咔咔的
143,我没有昵称行不：@青岛发布
144,石鱼鑫：剪掉再扔就好了
145,看你笑的瓜西西：我们小区也有
146,边伯贤的在逃娇妻：我们小区每个单元入户口都有💪
147,你隔壁家的小朋友：我们小区也有，通知下达的很快，行动的也很快
148,番茄酱正在打地基：哈哈哈，攀枝花也有
149,_FridayNight：在口罩上画个图案吧
150,inlandtaipa内陆太攀蛇：坐标成都华阳，27日早上我出门了，我看到了。
151,随而_unlesser：我都撒上过期墨水扔的
152,吃面吃：又是四川省长出的主意吧？怎么就感觉……这么羡慕呢
153,西川落雪：说实话，我已经不关心口罩扔在哪里了，因为我根本没有机会用，周围的药房都关门了，当它们是开门的时候就已经没有口罩了，网上也买不到，我压根没有机会用口罩……自然也根本不会有机会出门！我也很绝望，但是我能怎么办？口罩根本不卖给我们
154,罗达1999：武汉城管抄作业
155,作挼米：我们建始也是这趟
156,理直气壮不正经：这个好，集中处理，不用考虑垃圾分类。
157,沈尛：能像碎纸机那样作业吗？加个消毒喷淋系统…
158,武汉同城：#关注湖北新冠肺炎疫情# 【孝感疫情通报】
159,原来只是想听那熟悉的声音：我们这也缺 ¡评论配图
160,wwwwanj：奶奶和阿姨都在一线，奶奶在东南医院，阿姨在惠民医院，保护措施只有口罩！急缺物资！非常担心他们！
161,老痰盂：你好，请问可以采访一下他们吗
162,那些时间总会告诉你的事儿：关注下湖北孝感及周边的县医院吧🙏@人民日报 @央视新闻
163,阿布学长1992：@孝感发布 @楚天都市报 @人民日报 @人民网
164,米念昂：应城市中医医院社会霜婚是什么个意思@新浪娱乐
165,米念昂：用词这么不严谨 希望立即更改后再次发布
166,南辰Demo：汉川汉川#湖北不止一个武汉#
167,莉嘉嘉嘉阮：#关注湖北新冠肺炎疫情#
168,我是愤怒68628：请关注一下孝感市，防护用品不够用
169,米念昂：回复@王MoEn瑶 的表态:你居然找到了
170,土司菜：救救我妈妈，村干部不作为，妈妈被汉川新河镇医院确诊是病毒性肺炎，发病9天，两次拍片肺部感染面积扩大，干咳喘气严重，乡镇医院不接收，120不确诊不收，家里就只有老父亲照顾，心急如焚，难道在家等死吗？求好心人帮忙
171,辰辰paradise：请各位帮忙渡过难关
172,小猫牵小猫ruddy：还有航天医院
173,上YY啊：小地方也需要关注。医生都是肉搏。很担心他们。
174,迷你丹_：图片评论 O网页链接
175,迷你丹_：图片评论 O网页链接
176,曲微茫度此生：这条微博需要顶起来呀
177,Cu2mrw：转发微博
178,Cherry蛋蛋D：大悟县发现感染病毒 O网页链接
179,高贵的西红柿不炒蛋：请问孝感市中心医院朱老师全名，这里想捐物资，但是顺风绿色通道需要全民
180,果冻爱吃布丁哦：恳请大家关注一下湖北省红安县上新集镇中心卫生院，目前同样面临医疗资源短缺的情况，万分感谢。 O网页链接
181,whlili：湖北省孝感市云梦县人民医院，急缺N95口罩，急缺防护服，N95口罩一个都没有了。 感染科的同事都戴着2层的一次性口罩工作，防护服也是重复使用…………求转发🙏🙏🙏 O网页链接
182,蓝后就没有然后：求扩散
183,唛唛子的幸福生活：现在去妇幼做产检安全吗…唉…后天得去拿针了上周去人还不多、医生也都只是带了一个口罩而已、不知道现在是什么情况🙏🙏
184,漫-大头：因为她们缺物资
185,微凉_min：图片评论 O网页链接
186,想要留一头长长的卷发：请问可以有捐款的渠道吗？我是学生 一个是在网上找了很久找到的符合标准的防护衣手套的店家很少 还担心是不是假的  还有我自己一个人资金有限 买不了几套 我们可以捐款到医院 医院找到的卖家应该更放心一些吧
187,沁水一波：全部都需要，捐品到的慢！
188,大雨停太阳会来：能不能给个捐款帐号，捐物怕买的不合格，造成浪费
189,八里马：图片评论 O网页链接
190,black几内亚弯：看看应城市中医医院吧 O网页链接
191,一线奋战当中：应城市中医医院霜婚？？？？？😓 😓 😓 😓 😓
192,杏奈圆子：看看汉川吧 疫情比北京上海还严重
193,初恋三分甜：多关注一下小县城吧
194,战斗兔耳兽：牙科用的防护面罩可以吗
195,我跟你讲：汉川人民很辛苦 孕妇没口罩也快没吃的了
196,庄小妮丶：还有东南医院！！！
197,快乐两相逢：扩
198,O旺旺雪饼：大悟县第二人民医院，一线医务人员医用防护物资紧缺，恳请各方物资支援，共渡难关，非常感谢大家！湖北加油！🙏🙏🙏 O网页链接
199,思想家-M：请多关注武汉之外的湖北城市，尤其县乡
200,女神痴心妄想：还有没有爱心群的，也想出自己的一分力量
201,我今天不开心啊-：康康湖北安陆吧！谢谢了
202,那太阳花在枯萎：作为孝感人唯一能做的就是待家里不给政府添负担转发微博，
203,请叫我菲总：恳请转发下@人民日报 @头条新闻
204,一个普通的秃头少女：转发微博
205,Neonlightsofthecity：转发微博
206,没有脚的娜美：朋友马上要成为一线护士，希望保护好医护人员🙏🙏🙏
207,糖糖糖糖糖糖糖啦啦啦：@人民网 @人民日报 @三联生活周刊 @中国日报
208,溏心桃子：顶
209,Mhgfhuij：#湖北多地急需防疫物资捐助# 救救孝感
210,bubble_blues：湖北航天医院！孝感定点医院！ ¡评论配图
211,龚小奈奈：
212,leisurehug：#湖北多地急需防疫物资捐助#
213,Gallowdance_F：转发微博
214,把酒言你：关注一下大悟
215,夏天是雨天：#全国确诊新型肺炎病例#
216,1111an_57725：帮帮孝感吧，1请确保医疗物资的充足优先供给给医务人员2参考武汉前期工作的不足，尽力避免人为因素的错误3呼吁社会力量，关注地级市人民，他们的困难比武汉更难4求助医务人员，一定要更加善待已有的医务人员，保障衣食住行，并且一定保障防御装备
217,半瓶-粒子性的光：孝感市汉川市与武汉接壤，汉川市只有二甲医院，想转到孝感市区的医院目前不太可行，市区的医院压力也很大也没有很好的治疗方法。只求维持稳定现有病患数量，自保等到武汉有能力来救我们
218,yoohoon：现在有医疗队入驻孝感的医院吗
219,zhangc_INTP：汉川疫情太严重了，微信 支付 城市服务  征集疫情防控线索 大家一起向国务院反馈情况
220,素质很低了：安陆市神丹公司1月28，1月29强制要求管理人员上流水线。特别1月29日一百多人上班。集体在一个食堂上班。没有任何防护消毒措施，只有一次性口罩，还是最普通的很薄的那一种，现在全部人都怨声载道，因为公司黑心老板而敢怒不敢言，特此举报。
221,一只西瓜sweet小鹿：#孝感肺炎# #湖北不止一个武汉# 请关注武汉周边乡镇农村！！！@孝感发布 @孝感新鲜事
222,君khg：群里看到的，不知道他捡这些口罩是为了什么，只希望不是回收@新浪新闻 @孝感日报 O网页链接
223,小鱼Valeria：孝感的同志们，你们小区有没有消息？我没有见过
224,用户a9pbyu8m1n：转发微博
225,社畜今天背书了吗：请关注 O网页链接
226,海盗坐船长：#抗击新型肺炎辛选在行动#快手的主播辛有志为武汉捐款1.5亿，这种良心企业家应该被更多人认识
227,立立相依：相信国家医科人员
228,Pingyi沂蒙哥0276：抗击病毒人人有责，国家有难，咱不添乱。待在家里，就是对国家做贡献。加强防控疫情意识，加强自身健康锻炼！勤洗手多消毒，出门别忘戴口罩！祝福祖国繁荣昌盛，国泰民安！疫情病毒早日控制和消除！😊💪🙏👌
229,80后的小胖哥儿：假期马上结束，买不到口罩，孕妇该如何是好
230,执伞梧桐：天佑中华
231,龙魂骑兵：#阻击新型冠状病毒#
232,云哥正传：
233,海棠有信L：emmmm…我以为大家都是23左右开学，今天一看都16号就开学，我们学校一开始就订的23号开学是怎么回事
