,2020-05-22
0,中国搜索：【在铭记中凝聚前行的力量】#国搜关注全国两会#
1,随风青龙：
2,StarNight：14万只救1000？剩下的平民鸡还有没有鸡权了
3,Adam爱读书了：神经病。
4,似水心扬：结果收容所内爆发了禽流感
5,曾经养条大黄狗的谭广文：一会说儿童吃不饱。一会鸡太多安乐死。
6,李淳风·：特朗普:假新闻，下一个
7,共14条回复
8,人多霾大：鸡奴？
9,又桃氣呐：吃了它不香吗🙄
10,丶吸猫有害健康：前阵子把牛奶全倒入下水道，现在又……
11,神经裤衩：动物组织领了一千鸡，去当宠物吗
12,默默大夜猫：私人飞机救鸡。。。那没有领养，避难所照顾它们，不是又成另一个农场了？？？
13,彩虹飞翔chf：？？？？咋了，马云马化腾没增加？ 外贸工厂没放假？
14,微雨淡薰暖：外贸工厂没放假啊。。。。。一群老师傅都不愿意放，老板想放也放不掉。
15,这个手刹太不冷：跟我们有什么直接关系吗
16,漫作长歌：贫富差距会越来越大，不止是美国。
17,馬吊儿郎当：我们还不是一样？
18,别急有姐在：还真不一样。。。高中政治书再看一遍
19,那有只熊：评论里怎么这么多美分呢
20,SSRS1993614：你真会扣帽子
21,共12条回复
22,u的也好听：地价又飙涨了，房价又要涨了，居民户均资产又增加了，真香！
23,王小抠6620：
24,能实现生蚝自由吗：哪里都一样的
25,热心市民Vin先生：股价涨了而已大惊小怪
26,英俊瀟灑風流如我：这是说他们在发国难财吗？
27,别急有姐在：自然规律
28,SSRS1993614：咱们国家富豪也涨了，失业率也高
29,共10条回复
30,Master皋：这是美国媒体？中国富豪的数据呢？
31,早睡的八爪鱼：@小馒头是没有馅儿的 我拿着工资 工资没涨 校门口奶茶的价格涨价了 水果涨价了
32,小馒头是没有馅儿的：
33,耶路撒冷一捧灰：蔡莉什么时候被问责？
34,一只猪蹄丶：致敬每一位英雄，因为您们的努力，让我们能平平安安的生活，在祖国生活长大，真的要比很多国家，幸福多了。
35,易者也：生在华夏，何其幸也
36,咖啡店上门培训：人民，人命，人民的命，就是政府的天，政府的天，就是为人民服务，不惜一切代价，守护人民的生命财产安全
37,大屯的街道长：f4好样的
38,花菜就是菜花：有两个颐享天年，混的美滋滋
39,莱辛的黑猫：这才是大国担当
40,珠海西风：全国在编的、合同的和临时的吃财政饭的估计超7千万了，能不能稍减些？把这些省岀来的补充到教育医疗养老方面。
41,这个昵称已屏蔽：吃财政饭的大头是教室、医生护士、警察这些，国家不出钱那就只能你个人出钱了，都变成私人学校私人医院你就开心了？
42,J丶Young：别人拿了你几个钱？估计估计的，就算一个亿全是在编，一个人服务十四个人，服务的过来？
43,共29条回复
44,白马乞丐007：这才是最大的人权，不是嘛
45,米米贝乐：爱我中华，爱我国家！
46,属于-我自己：中国人的家国情怀是外面世界永远比不上的。
47,在路上1125：成之惟艰。
48,I好运连连I：生命至上，伟大承诺！
49,钮祜禄·阿肥：开头出现是那个擤鼻涕的小哥哥有点帅
50,共5条回复
51,航旅圈：上海闷声干了件大事等国内充分做好防控输入性疫情风险的准备、外航运行航班风险防控技术标准跟上国内水平，“五个一”政策就会逐步放开。
52,共3条回复
53,Gabi加百列：我的护士朋友在其中，为她骄傲
54,陸叁金0830：@国家移民管理局 亲情无国界 希望国家早日能把国外的留学生及中国同胞（其直系亲属）都接回国。这也是人道主义更何况我们是强国 没有什么可以打败如今崛起的中国🇨🇳  这次疫情祖国的防疫措施做得很到位   我相信想回国的同胞也会认真配合检测隔离工作  希望早日有好消息 来平息在外同胞的焦虑
55,共1条回复
56,静安水浇云：确实国际大都市重新开放国门不是光喊喊口号就能马上增加航班解决问题的，不想办法永远都只能“五个一”下去，上海真的是闷声干大事了。
57,Jmcvi：上海这是怎么了？
58,共41条回复
59,是仙童啊：5月20号刚刚在这里的2号窗口接受检测，帮我检测的护士小姐姐，很耐心，提醒我鼻测会有点酸，让我忍耐一下子就好。完成后还一直夸奖我很配合谢谢他们半夜还在工作
60,共31条回复
61,说谎日勿月半：希望入沪也能
62,共11条回复
63,Yanglauckland：上海市长都不是上海人，呵呵。
64,共35条回复
65,航旅圈：重点……重点……重点是☞〖可全天高效开展大客流采样〗
