,2020-03-01
0,zo23：各位大佬请不要怪我们刷你屏，我也只是想让大家知道，我坚决反对大规模引进外国人!我坚决反对通过外国移民实现中华民族伟大复兴!中华民族的伟大复兴是靠我们中国人自己[你们可以来骂我了]（很抱歉本条评论与新闻无关）
1,共19条回复
2,汉台公安：不计报酬，不畏生死，不讲条件，正是这些闪烁着人性光辉、奋战在抗疫战场上的忙碌身影，汇聚成了攻无不克、战无不胜的中国力量!感恩无言，唯有致敬！一路走好！
3,LUOLUO呀：是不是少了一位？哨音嘹亮，他不应该被遗忘呀！
4,嗷嗷嗷嗷汪：致敬 走好
5,共2条回复
6,SwingYX_翼翼：感谢您们的付出。🙏🙏🙏
7,yuuki曦米：谢谢你们，坚决#禁绝外国人永久居留管理条例# 抱歉写这个。
8,共4条回复
9,中国儿科医生：倡议在武汉建立医疗烈士纪念碑，世世代代纪念这次抗击新冠肺炎牺牲的医护人员！也世世代代警醒我们国家公共卫生的警钟长鸣！
10,共1条回复
11,胡说八报：位卑未敢忘忧国，岂因声小不呐喊！！ 倘若二者皆未果 不如回家卖红薯！！！
12,老是唐森没有甜言蜜语的缩写：和平时代，不需要太多的英雄，但是总有人为了大家而成为英雄。英雄常在但愿不死！感谢你们！国之栋梁！
13,花丝落雨：这时候致敬不不如开始就保护好他们！
14,张美滋滋：李文亮
15,共3条回复
16,眼前aaa的你：中国几千年，什么时候不是靠自己，一次次的危机，都是中国人拿命保下来的！进去投票才有用，看我微博，可以投票了，都快进去投反对票！#外国人永久居留管理条例#88
17,褐发安妮：🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
18,底线思维者：🙏🙏🙏
19,天机堂-晓哥：哎，求求这些患者老老实实在医院待着，国外来的老老实实在隔离点待着，出院的患者也老老实实家里待着，没事的也老老实实家里待着。用别人的生命，换取自己的自由，真的好么。。。
20,永不放弃坚持就有希望：春天来了！武大的樱花就要开了！
21,慢城合肥一一coffee：Kao墙是南京话吗？
22,胖子家的小火炉：
23,极边书客：没女朋友的，墙都敲倒了，也没睡着
24,老苗头5376：真战士，真情意，真情奉献走向真情人生，做一生贡献给一生。
25,我的海里有一条大鱼：象地下工作者
26,李夫人Queen_1992：加油！
27,国女之光bot：好甜啊！！！！
28,_冷鬼_：。
29,傻鹏1号：哈哈
30,胡心飞翔：
31,ryanyhan：35w买口罩我觉得这里也有故事
32,共6条回复
33,极边书客：这时候了还诈骗，要能枪毙，直接把你毙了。
34,暮烟青青：必须严惩
35,小仙女有点可爱：花35万买口罩！自己用的话也太奢侈了吧！
36,共1条回复
37,桀骜不驯8000：被抓居然连个手铐都不给带，疫情时间骗了三十万还能取保候审？也是牛人。
38,爱昵今生：买这么多口罩，要么是捐给医疗机构、服务组织等，要么就是公司工厂准备复工为员工买口罩，何必揣测别人买口罩居心不良呢
39,磨子桥农民工：呵呵，花35w买口罩也是为了倒卖吧
40,共9条回复
41,吼吼聪：良心呢
42,福顺小子666：不要碧莲   一只口罩运费还要160  退完款也让你把牢底坐穿
43,Mikioo美： 骗子可恶。
44,曾经得小样：居然取保了？
45,小胖纸哈哈哈哈：30几万也可以取保候审
46,共1条回复
47,张乾坤呗：哪有什么岁月静好，不过是有人为您负重前行！
48,海绵宝宝想喝可乐：现在网上都是买了不发货
49,幸运的NoLa：这样特殊时期还进行哄抬价格和诈骗的人真的应该枪毙呀！毫无人性！
50,贤仔小面包：我坚决反对#外国人永久居留管理条例# 我坚决反对#外国人永久居留管理条例# 我坚决反对#外国人永久居留管理条例# 我坚决反对#外国人永久居留管理条例# 我坚决反对#外国人永久居留管理条例# 我坚决反对#外国人永久居留管理条例#
51,共2条回复
52,99亿少女的梦：坚决反对#外国人永久居留管理条例#。你们会想到不久将来中国的土地遍布黑人白人的身影 有多恐怖。中国几千年的文化可不是靠移民文化而形成
53,79929918k：特别的生日礼物
54,李洋萌：感动
55,王思易0604：加油
56,大冬瓜闯天涯：片尾见端倪：记者***      制作***     倾刻秒懂了！ 真用心良苦啊！
57,共1条回复
58,strawberryandblueberry：这贺卡要留一辈子
59,H00KEAN：那个贺卡好可爱呀！
60,四象限表格：真好
61,RLJ-11：医患关系和谐的顶峰
62,鲜肉小生煎：感动！愿大爷早日康复！医护英雄们早日凯旋！
63,RelationShitttt：感动啊
64,国王的新意：另类的形式主义
65,LeeMarvel：很有创意，特别的一个生日，早日康复
66,a都不是个事儿：总是那么可爱，感动
67,落墨灵魂：怎么传染的才是关键。
68,银杏树上的鸭梨：在押人员，那不是监狱，而是看守所
69,杨振ilaman：太可怕了
70,晨风飞北林：一定要做好防护呀，这样太容易传染了
71,追寻着你的梦想：太可怕了，按下葫芦起了瓢
72,R罗克：监狱那么多啊，一天
73,梁冬微博：人数不少啊
74,醒020618：
75,小杨哥JKY：这么多
76,糖果喵喵呜：为什么监狱会有
77,淸晨_love：非常心痛，医者仁心，不希望再到医务人员去世的消息了，你们都要平安，照顾好自己
78,共2条回复
79,格拉苏蒂GR：江学庆医生 黄文军医生 夏思思医生 彭银华医生 刘智明医生 肖俊医生 杜显圣医生 感谢你们，一路走好
80,共3条回复
81,中国儿科医生：倡议在武汉建立医疗烈士纪念碑，世世代代纪念这次抗击新冠肺炎牺牲的医护人员！也世世代代警醒我们国家公共卫生的警钟长鸣！
82,共2条回复
83,幻化成风TT：
84,captain004：愿逝者安息，愿所有其他医护工作者们平安！
85,幸运的棒小金：疫情基本稳定了。请多关注#外国人永久居留管理条例#！🇨🇳坚决反对外国人永久居住条例通过，中国是中国人的中国，不是外国人的中国🇨🇳
86,福州摄影菌：我觉得应该在武汉给他们立碑，永远纪念他们。
87,红尘是醉卧锦鲤：。。。。能不能保护好前线工作者和医护人员了。我们不想以这样的方式向他们致敬
88,银色月光下：
89,jooBye：
90,jimmomy：辛苦了
91,heFreedom：
92,哎鸭鸭鸭鸭：
93,MiffyTY：[蠟燭][蠟燭][蠟燭]谢谢你们[蠟燭][蠟燭][蠟燭]
94,爱颖飞飞：早日战胜疫情，相互帮助
95,·循跡星·：礼尚往来
96,加嘉未：投之以桃，报之以李。
97,MoMoAnita：礼尚往来
98,HYH吴情：礼尚往来，中国传统美德。共同战疫，一起加油！
99,咸蛋黄啵啵小兔鹅：因为你们之前也在我们最难的时候帮了我们
100,花苞de麻麻：互帮互助，雪中送炭的友谊在哪里都是弥足珍贵的。
101,王柬禾：疫情期间，中国尊重任何生命！但是，我们也不会忘记历史，勿忘国耻。
102,狮子头同学：路飞、柯南、比卡丘……记得戴口罩呀
103,雷雨转阳光：大国风范，传递友谊，传递爱心
104,甜啵叽iBO博：别只顾着感谢了，你们一开始也帮过我们，应该回报的，自己先好好重视起来都戴口罩和取消集会呆在家里吧！真的是看得都捉急
105,巴黎明天是晴天：永远不希望灾难发生，但时常期待中国用这种温暖的方式细水长流，春风化雨，让全世界爱上这个国家，一个努力勤奋自尊爱己爱人的国家。我们的价值观不需要强行灌输，我们会做，直到有一天全世界看到一个真正的中国。所有的歧视都来自偏见和不了解。
106,雷雨转阳光：日本，加油
107,咸蛋黄啵啵小兔鹅：谢谢 你们自己乒协也要注意了 也先别训练了…
108,北苍：日本挺住
109,医美小卖部-：泥菩萨过江
110,共1条回复
111,黄焖鸡限定微辣：可以理解 ，，日韩现在比我们严重
112,厌世风衬衣：晕死乒乓球队3月怎么还敢去釜山？？？
113,情感咨询师小八：日本加油💪
114,小涛：可以理解的，一起加油，战胜疫情。
115,AllenJ处于饥饿中：来中国吧
116,我是德福吖：能接待也最好别去了，毕竟现在还是国内更安全一些。
117,kingold000：情有可原
118,名字真的不重要丨：现在是自身难保
119,生动兰：可以理解
120,页阳天_160_685：
121,情思段：没关系 我们会保护好自己 你们也是保护好你们的子民！我们一起共同加油！
122,贤仔小面包：我坚决反对#外国人永久居留管理条例# 我坚决反对#外国人永久居留管理条例# 我坚决反对#外国人永久居留管理条例# 我坚决反对#外国人永久居留管理条例# 我坚决反对#外国人永久居留管理条例# 我坚决反对#外国人永久居留管理条例#
123,不够优秀的lala：这样的“英雄”少点
124,每日甜份：逝者安息 英雄一路走好
125,52赫兹里的909：37岁能脑溢血真的很可惜，一路走好吧老乡
126,狠人儿：致敬
127,无以欢愉：歪果仁永久居住调理呢？，群情激奋，你们删热搜删的挺快啊
128,柒hyacinth：感谢您负重前行！愿您一路走好永远向您致敬
129,JoseCao：🙏🙏🙏
130,尹深深深爱窝：一路走好，英雄
131,越溪07：英雄一路走好
132,若尘无心：英雄总是出自平凡！
133,Ha-LimHahaha：感谢您一路负重前行 愿您家人健康平安
134,夭夭灼夏：
135,王河青：
136,Job_Li_：不懂
137,甜酥小尾巴：互相帮助是应该的，当初日本也捐了口罩。
138,共162条回复
139,小街贩卖爱意：一起加油吧
140,共49条回复
141,ins精选分享：礼尚往来
142,共21条回复
143,让我想想想想想想颖：希望以后好起来 世界的人都平安
144,superL-Y：加油吧，疫情快点过去
145,共4条回复
146,断琴白衣：中国是中国人的中国，坚决反对#外国人永久居留管理条例#
147,共188条回复
148,天使与海豚v：这个条例是实打实的侵害了整个中华民族利益的卖国条例
149,共126条回复
150,上海经纪-JARNE：坚决反对大量引进外国人，中华民族复兴只能靠中国人自己发展解决，买非洲人复兴都是巨大隐患，只能引进部分有贡献的外国人，不能急功近利，要慢慢来！
151,共35条回复
152,今日甜分：中国是中国人的中国，顶起
153,共13条回复
154,夏唯夏：互相帮助！坚决反对#外国人永久居留管理条例#
155,共3条回复
156,浪尾四方：坚决反对#外国人永久居留管理条例#
157,共3条回复
158,上海经纪-JARNE：坚决反对大量引进外国人，中华民族复兴只能靠中国人自己发展解决，买非洲人复兴都是巨大隐患，只能引进部分有贡献的外国人，不能急功近利，要慢慢来！不能以后成为非洲中华人民共和国！
159,共9条回复
160,乌云赶脚：请大家关注#外国人永久居留管理条例#  谢谢！
161,共2条回复
162,一个战痘机：哥哥还给中国捐了
163,胡图图不迷糊：金在中棒
164,柚子_DAISY：我好像突然发现了什么好看小哥哥
165,小诚的迷hotel-：金在中人帅心善
166,梅饼呦：金在中被封杀10多年了，钱都赚不到棒子的捐款倒是哪次都不少，还次次不让人家公布給中国的也是默默打钱，哥哥真的超善良，world peace JJ希望疫情快点结束要去看漂亮哥哥唱歌
167,音乐心中：人帅心善
168,我爱田嘚嘚：哥哥人好好
169,lzc今天熬夜了吗：中儿太好了 之前也给中国捐了
170,中中的老婆提到了你：金歌手好暖心希望疫情快点结束哥哥也要在家保护好自己呀 O网页链接
171,渣不能再废了：给中国也捐的时候也没有发通稿 一向低调行善的囧
172,今天KJJ答应我的求婚了吗：……不赚你们的钱，出了事也要想着帮帮你们，我也不知道该说什么好了，哥哥人美心善吧，希望你的善意，都有好的结果
173,十项全能金三岁：让我看看天使把翅膀藏在哪里了
174,在在的小猫咪：人美心善金在中全世界最好的金在中 O网页链接
175,可乐也可能不快乐：哥哥总是说的少做的多，希望疫情快点结束 大家都长命百岁
176,Zz小旭丶：京津后面终于有冀了
177,初六不是星期六·：尽快落实吧，离得这么近，隔离来隔离去的
178,o祈愿之星o：不得不说，支付宝的功能做做越好了，特别是城市服务，很方便！
179,南风浅仓：赶紧互认吧
180,阿诚的非凡人生：爱死这条政策了
181,JinChou--：尽快推进吧 三地联系很密切
182,BRW·JBL：想问全国各地呢？
183,被泡过的甘脆面：！！！！
184,兰琪家：居家隔离就行吧
185,娱乐萌萌圈：
186,南风浅仓：希望快点推进吧
187,简风h：加油
188,小江淼淼：行
189,Sksvh：反对#外国人永久居留管理条例#
190,共8条回复
191,bb郁俞渝：【百家争鸣：反对#外国人永久居留管理条例# 】中华民族的脊梁和气节——哪怕再艰难，也要依靠自己的力量站起来。这一身傲骨才是支撑千年文化得以传承的本源！勿忘初心，牢记使命，勇敢发声，位卑未敢忘忧国。
192,羅文峰1973：武汉P4曾一直对蝙蝠与冠状病毒关系在研究，研究者在采集蝙蝠与其分泌物标本时，有可能会成为中间宿主，应该对P4的研究者本身进行调查。完善武汉P4相关研究者的临床、流行病学、血清抗体分析。
193,一只大山羊的羊：最好把黑人都弄死
194,共5条回复
195,趁梦还年轻就抓紧吧：#外国人永久居留管理条例# 反对！坚决反对！
196,中油阅读：万万不能轻易给国籍，我不想看到几百年后在华夏的大地上出现美国那样的各色人种的杂居情况，我希望中国大地上永远是纯粹的黄皮肤黑眼睛黑头发的中国人。那时候会很混乱的，就像美国那样，各个族群要求这要求那，各种各样的信仰文化
197,鸿泽xy：白人也陆续感染，堵住了一些阴谋论调
198,写手苏莫莫：有一个问题没有解释，轻症可以痊愈，但不及时治疗的轻症发展成重症的可能性大不大？换句话说，自愈的概率多大
199,御墨家声：最早李院士不是就说了，没有得过这个病的都是易感
200,运氲众笙：【百家争鸣：反对#外国人永久居留管理条例# 】中华民族的脊梁和气节——哪怕再艰难，也要依靠自己的力量站起来。这一身傲骨才是支撑千年文化得以传承的本源！勿忘初心，牢记使命，勇敢发声，位卑未敢忘忧国。
201,shenzhen-小王子：应该对整个湖北人都做一个核酸检测，不然一直这样关着也不是办法。
202,岁月蒙太奇：现在的人真的有些无法理解，我们店铺不少武汉地区的人来下单，因为快递武汉发不了，怎么解释都没用，一直在骂街，真不知道这样的人这么做出于什么目的这么干
203,共1条回复
204,闵玧其夫人嗑95专用号：我的宝宝拜托好好戴口罩吧
205,会计研究杂志社：我们需要勇士，我们不需要烈士
206,沙雕萌鹅：一路走好
207,每日甜份：逝者安息 希望这种事情不要再发生了
208,爱摄影的野生梦想家：致敬 走好
209,大侠有画好好说：致敬英雄但真的别再有这种消息了，希望大家都能好好的
210,柒hyacinth：我们不要英雄，我们只希望你们平安归来
211,共1条回复
212,原图儿：
213,医美小卖部-：英雄一路走好
214,汤米大魔王：逝者安息，希望国家好好对待医疗工作者，而不是好好对待洋大人，反对#外国人永久居留管理条例#
215,Dimple-NINA：
216,wwsheart爱与健康：
217,哆啦哆啦的小叮当：送别
218,皇家新东方厨师学校指定用锅：
219,野孩子Six：不带C罗媒体活不了
220,CR7总裁是我的：尤文又不是只有C罗一个，每次好的不好的都带C罗，搞得好像C罗得新冠了，为了热度很让人无语啊啊啊啊   操
221,Criskaka_：就是咯，烦死了
222,共9条回复
223,SY于乐：瑟瑟发抖
224,牛西西西：请自我隔离14天，这儿是二维码，请上报行程信息
225,leave_Doro：这个真的太严格了，昨天重庆回成都，在小区登记，有一点没写详细的，不一会就接到电话了，办事效率真高
226,-Lacrimosa-_：C罗要好好的！
227,Pachulia：说实话，c罗抗肺经验没有我足
228,发声不同憨批就会怼你：是谁都害怕！
229,共1条回复
230,千黛汐Rebecca：不管怎么样 都希望所有人平安顺利🙏
231,李大熊先森：感觉进了赌场！
232,李大熊先森：这下面怎么那么多网络赌球的信息，清理一下你的粉丝好吗？
233,毒舌劣文全家屎：@蔡徐坤 出来赌球
234,共4条回复
235,西部有名的快枪手：马德里也有了，横竖躲不开啊
236,但求一身孤傲凛冽：坚决反对#外国人永久居留管理条例# ！！ 坚决反对#外国人永久居留管理条例# ！！ 坚决反对#外国人永久居留管理条例# ！！ 坚决反对#外国人永久居留管理条例# ！！ 坚决反对#外国人永久居留管理条例# ！！ 坚决反对#外国人永久居留管理条例# ！！ 坚决反对#外国人永久居留管理条例# ！！
237,共6条回复
238,迷彩和朝阳：这样聚在一起，然后和party一样，还端着酒杯，没有一个戴口罩，这就是所谓的抗击疫情？
239,三三LZYYZ：命运共同体，疫情是我们共同的敌人
240,译之118：不要聚集，要带口罩
241,广东第一名鸭：早日攻克病毒
242,胖大脸兔子：共同战疫，应对困难，团结奋战！
243,小坚持的Ray：口罩也不戴
244,DTemperature：口罩  口罩  口罩  ？ ？ ？
245,吴林非：中国担当，世界之幸，中国在这次疫情的胜利，向世界展示大国担当和智慧，中国人民众志成城，中国必胜！
246,不打篮球陆文博：#外国人永久居留管理条例#  反对！坚决反对！！！ 用老祖宗的话说就是：荒唐！！！ 不出百年，华夏历史文明将被搞毁！ 这不是亡国，这是亡中华民族！！！     1
