,2020-03-24
0,每日甜份：新冠：你确定？
1,共9条回复
2,知异行南：要钱不要命
3,共9条回复
4,和尚也爱KFC：生命是最值得尊敬的，藐视生命跟邪教没区别了
5,共3条回复
6,鹰飞虎啸：得病的死亡几率是3%，没钱的死亡几率是100%
7,共7条回复
8,Double媛-0921：新冠专治各种不服，拭目以待吧
9,共1条回复
10,魔即随手：生命才是一切载体，命都没了，面包会长毛，房子也会倒。国家少实业，人民无储蓄，金融业高度发达，疫情引发经济危机，空心化的美国耗不起，印钱买下所有垃圾债，将风险后移和转换，等待它的将是更大的危机
11,蓝天下的松籽：确切的说:宁多死几个工人，也不能让资本家亏本！！
12,共1条回复
13,Mikioo美：这些领导就是亮相搞笑的，
14,八字命理大师哥：资本家的本性暴露无遗。
15,Pertijs：噗，德州州长才不会死呢，死的都是中下层老百姓。 真会骗。
16,没有潜水证的鱼：特朗普心里谁都没有，只有经济。
17,Nuclear_Wisdom：感觉建国连任不了了。现在出的政策属于丢西瓜捡芝麻，疫情控住不住是要出大事的，因为大家认为反正都得死，那就一起死吧。社会动荡，抢劫，偷盗，枪击。连锁反应就是资本，企业都会跑路的，那时候还怎么经济。。见证真实版的人类清除计划
18,共1条回复
19,多么想做一棵树：你随便吧
20,小李子都会好的：非常资本主义啊，很适合有钱人定居
21,郭明的人生长假：确实没想到被国内主流媒体广泛转载的《太阳报》这篇竟是托伪之作。不过无碍这14条对疫情反思以及我对其点评的可读性。所谓仁者见仁、智者见智吧～
22,照妖镜本镜：真知灼见
23,奇闻趣事菌：盖茨就是个骗子！新冠疫情明显提醒人们：资本主义社会处处不公道  处处是有钱就有特权  没钱你连人都算不上！
24,杀马特禁军总教头：你小学毕业了吗？没毕业回去重修一下！
25,昕昕兔子灯：哪有人人平等，平等的是每个人都有几率患病，但是有钱人可以优先治疗，没钱的就是：这就是人生吧
26,共104条回复
27,heyS晓真：我以为是比尔盖茨
28,倾繁鹿：……？一瞬间怀疑起了自己的判断
29,卷帘西风轻雨外_ZHY：哦，差点就以为是比尔盖茨，原来是比尔盖茨啊
30,共63条回复
31,嘻cute歪不QQ：高考生卑微的先收藏了明天来摘抄说不定作文用得上 我现在看热搜都是 嗯？能积累吗？
32,走带你去吃火：到时饮用一下现在很火的名言：“或许，这就是人生吧”
33,球痴王重阳：图片评论 O网页链接
34,共33条回复
35,环保手记：是因为他虽身处高位，却心怀平等吧
36,多喝白开水400：那是他会包装自己，用疫苗减少人口也是他说的。的确人人平等，可有的人比别人更平等。
37,Suoh__Mikoto：笑死我了，疫苗第一个杀的就是你
38,共38条回复
39,玖億酒意：一边执行着人口消减计划一边喊着人人平等，没病吗脑子
40,曲胖子啦啦啦：人家哪里执行人口消减计划了？
41,河豚小少年：哈哈，终于看到个道友。盖茨包装的太好了，戏演得足
42,共15条回复
43,我摘了朵樱花：可是有人不这么认为，认为这就是人生
44,那个33呐：时代的一粒灰，落在个人头上就是一座山。这个时候还是不要对于别国人民的灾难，幸灾乐祸吧......
45,NeataVino：你可以去了解说这话的方方，恶心透了。
46,Emilynnn：海明威是我最爱。人类本就是共同体。
47,共7条回复
48,莫言紫yao：大智者，大观者！
49,戏精王爷：回复@桃子Sodas:[米奇比心][大毛略略]
50,共9条回复
51,公琪雨：可是有人不这么认为，认为这就是人生
52,圣染安城：从感染来看每个人都可能平等的感染，但在治疗这方面来看，富贵贫穷，这就是人生，我也这样看待
53,自己想做啥：哪个国家都一样。有钱有权的人本来就活的更好，又不限于美国。
54,共6条回复
55,平头哥谭市：盖茨基金【声明】近日于网上传播的题为《我们可以从新冠病毒疫情中学到什么》的比尔盖茨署名文章翻译自英国《太阳报》网站发布的一篇文章。经证实，该文章为虚假消息并已从《太阳报》网站删除。请大家停止转发扩散。谢谢！
56,JK--I：第一次世界战疫
57,哥的气质在发光：有点仇富心态的最好还是别评论了，你本身都没有客观的看待问题
58,神仙弟弟的日常：当看到遍地不思考者时，请不要愤怒，几乎每个人开始都大同小异，因为人的认知首先是环境塑造的，其次才是自己的独立思考。
59,HYH吴情：公开透明，不瞒报漏报。加油！早日战胜病毒，所有人平安
60,我是轻风216：总理说的完全正确。
61,"晓山祥子：一定要实事求是, 否则将害己害人"
62,天一他哥：实事求是
63,召唤肉：
64,千江水万里云天：实事求是！
65,小纯洁88：总理说的好~
66,黑眼圈的吒儿：总理说得对！
67,虾米的煤耗生活：实事求是，防疫工作还没结束！加油
68,ZAIA雅勤：实事求是，公开透明才是政治正确
69,coffe02：总理辛苦了
70,大店镇八里小学：转发微博
71,就没见过这么丑的构图：收到
72,许超逸_商业观察：好好的人间，变成了地狱。
73,共11条回复
74,水调个头求是：两个月前的武汉
75,共85条回复
76,麓山游子：早些天还抗议，要自由，要狂欢，不怕死，那只能让病毒来教训了，自由是要付出代价的
77,共19条回复
78,一个有深度的命理师：国内形势一片大好，国外一地鸡毛
79,共23条回复
80,小adlia：希望国外的也能重视起来啊，口罩不是只有病了才带！！！不仅仅保护他人，更重要的是保护自己呀
81,共4条回复
82,IIIIIIIOOOOOOO：武汉不是这样吗？
83,共21条回复
84,西西在冬眠：看了太叫人难过了，好像最初的武汉，中国人民的努力和争取的时间，他们白白给浪费了！
85,共3条回复
86,速度斑竹86846：似曾相识的情况，当时的油管上，也有不少武汉医院类似的视频。。。
87,共2条回复
88,罗敷敷与喵喵：太难受了看着，我知道武汉之前肯定也是这样的。哎。
