,2020-01-28
0,卷卷毛球呀：恐惧面前 谁都怕死 能理解 就以后别当医生就行了
1,莫云苍山远_：其实现在物资跟不上，病毒蔓延又快，我觉得还是很能理解的。所以才更显现在身在一线医护人员的难能可贵。
2,___Triangle：每个人都有选择的权利 这样是不是过了
3,劈你的lei正在路上：执业医师法里面： 第三十七条 医师在执业活动中，违反本法规定，情节严重的，吊销其执业证书；  （十一）发生自然灾害、传染病流行、突发重大伤亡事故以及其他严重威胁人民生命健康的紧急情况时，不服从卫生行政部门调遣的；
4,共18条回复
5,鹿仔kee：医师确实，不能拒绝国家召唤。
6,鹿仔kee：重大公卫事件时期不能拒绝国家召唤，是有法律规定的。
7,宝斌Online：疫情面前医生可以拒绝，战争年前士兵是不是也可以拒绝。不要讲什么人性，这应该是职责所在～
8,罗长美：医生，又称白衣战士，瘟疫当前，医生退却，与战场脱逃无异。
9,yus_nu：其实一回事，就是权利和义务不对等，既要人民看的起病又不想多掏钱，哪有这样的好事，必然是有人被剥削了。杨文为什么被砍杀，不就是有人故意压低医保限额，将矛盾转移给医生。高考报志愿，没人想到医学类还有这么个生死状，不服从就把你十几年所学给废了，砸了饭碗，从头学门手艺养活自己。
10,共10条回复
11,故事的de小黄花：太他妈难了？该怎么评价嘛？
12,一点都不呵：医师法明文规定，白衣在身职责所在。支持医院处理。
13,我今天吃饭了啊：在法律条文里明确说过：发生自然灾害、传染病流行、突发重大伤亡事故以及其他严重威胁人民生命健康的紧急情况时，不服从卫生行政部门调遣的是要付法律责任的
14,Suetp啊：有儿有女有老有嫩，谁都不是救世主，谁都怕
15,HeatherSivan：医生也是不容易啊，说到底也就是份职业而已
16,Suetp啊：回复@蜡雪寻梅:幸好国家不需要你，不然你这种除了情感上脑，一点实际用途都没有的人上疫场简直是二次灾难。不过感动中国这种白死了能上榜的你有机会上。
17,共12条回复
18,東院故事：不仅要开除，还要吊销其医生资质。此种无原则无医德的人不适合从医。
19,12345糖果爱：你说的好轻松啊，命都没有了，你还。。。你不是当事人，不要轻易下结论。
20,飘了七里香：基层医生防护设施都没有，仅靠极其普通的一个一次性口罩而且还不是医用外科的。更何况年纪大点的医生被感染是重症的可能性更大，在没有防护措施就上前线的情况下是个人都会怕啊，难道医生的命就不是命了吗？医生也有家庭啊！
21,共12条回复
22,阿米西达耶：其实害怕也是人之常情，哎，加油中国
23,金燕_90338：执业医师法里面： 第三十七条 医师在执业活动中，违反本法规定，情节严重的，吊销其执业证书；  （十一）发生自然灾害、传染病流行、突发重大伤亡事故以及其他严重威胁人民生命健康的紧急情况时，不服从卫生行政部门调遣的；
24,洲水州：请问医生的防护措施做到位了吗？，
25,哈78搭：这个医生有编制吗，如果是有编制的，那组织这么处罚无可厚非
26,Omar041：吊销资格证真的过分了
27,山青花郁燃：@空调救我一命: 唉，但是有法律依据：执业医师法： 第三十七条 医师在执业活动中，违反本法规定，情节严重的，吊销其执业证书；  （十一）发生自然灾害、传染病流行、突发重大伤亡事故以及其他严重威胁人民生命健康的紧急情况时，不服从卫生行政部门调遣的；
28,楠木杉杉杉：都有规则的，
29,共3条回复
30,心有洋光1314：吊销有点过了吧
31,祯月拾玖：法律规定的
32,Natsue_OvO：这个时候把医护又类比成战士了，怎么不说平时直接把医疗看做服务行业，把医护当服务员使唤了。现阶段我国不是正要大力把医疗市场化吗，市场化反而不给交易的自由，怎么那么难呢
33,心里有只怪兽iii：我觉得医生买票那些也应该优先
34,和单纯比傻：支持
35,共3条回复
36,邃蓝天空：支持医院处理，现在的形式就是战场，战时应该执行战场纪律！
37,CODYGRYANT：过分了吧……这是人的本能吧
38,viviviras：回复@离心机真给力:你真有意思，一个劲的刷ZF转移矛盾
39,离心机真给力：回复@CODYGRYANT:不敢～
40,共10条回复
41,黑蛋小法师：一，医院属于医疗机构，不属于卫生行政部门 二，拒不值班不属于情节特别严重 三，值班只是医院的规章制度 四，疫情虽然是很严重，但是每个人有选择的权利，只能说违背了医德，但达不到吊销执业医师资格证的程度 五，特殊情况下可能会得到警告或者责令暂停六个月以上一年以下执业活动行政处罚
42,黑蛋小法师：说法律规定的，麻烦仔细研究一下法律，法律不背这个锅，不是法条拿过来就随便应用的
43,大气对流层：不用骂得这么难听 ok？
44,苦胆熊鹰：吊销别人执照就过分了
45,艾客冰峰_温工：已经违法了 ，当然要吊销
46,共3条回复
47,_working84861：做医生的义务不能履行就不该干了，我朋友圈有一家人她妹妹是医务人员在外地休假。院方没有呼吁家人一致支持她订票返回单位请应援汉，当时就感动了！国家有难匹夫有责！做好本职就是本分，不用考虑！
48,蹒跚微生物：不要给医生封神，也不要捧杀，职业所系，冲在最前只能说有高度职业精神，也希望在医生被砍被打的时候真正用行动保护他
49,Happy010203lucy：医生都不让执业了，华南市场的余甜出来走走呗，凭啥全国人民为你买单。
50,肖战粉丝人肉学生砸门殴打：不知道该怎么说，害怕也是人之常情，但是……哎……
51,防空洞003：那么，冲到前线去的也就不要过分拔高（当然他们很勇敢），职责所在，遵守医师法，履行医师义务。
52,灵犀之督：這是“殺一儆百”吧。唉。開除也就罷了，還給張貼出來了？堪比絕斷後路。
53,祯月拾玖：法律规定的，要吊销
54,诙谐墨者：战士敢于上战场值得歌颂，胆怯战火也是情理之中，这样的人应该在发展上丧失优先权，但这样的处罚还是太过了。
55,两百斤大乔：不知道如何评价...
56,Feel星星的光：每个人都应该履行自己的责任，如果人人惧怕，那谁来救人。
57,予子108：各行业有各行业的规则！试想：如若每位医护人员都像这位不听从按排，临阵脱逃。那么后果可想而知！
58,胤熙-fam：这个医师……
59,丁巳先生：没资格了
60,rencyjhx：资格证。。。
61,共3条回复
62,秦绿衣Royogi：我们作为普通人能够体谅他，但是如果不吊销，怎么对得起冲在一线甚至已经献出生命的其他医生呢，他没有资格再做他们的同事吧。
63,楠木杉杉杉：支持医院决定，但是我不谴责这个医生，共度难关
64,小勒豆_：曱甴人
65,Gemi霓：如果每个人都理解…遇到这些又谁去呢？！作为医生还是不应该啊
66,特梅伊托乌：逃兵一枚。
67,朝阳和雪：老子不干这行了，可能从此也改行了
68,吧唧吧唧199904：这个医院以后还能招到人吗
69,藤小椒的春天：理解但是赞同医院的做法，医生这个职业可能不太适合他
70,朱大博：这有可能就是报复啊
71,梦嘟嘟0330：同情，更加敬重在一线的医护人员
72,王大a没本事：→
73,风雨同路人甲：开除算是医院的权力，申请吊销人家的职业资格就过分了
74,世道轮回终究是孽：有相关法律法规，这个医生就业的时候应该也知道这条法律。
