,2020-04-05
0,蜜鹿鹿：
1,雕朽者：哈哈
2,风云变幻小小尘：德国也不是抢过别国口罩
3,李淳风·：这就是穷人和富人的区别了
4,令狐虫虫2020：特朗普：这就是人生了
5,不忘初音声：这也许就是人生吧
6,共7条回复
7,沙海桑田47：富人的天堂，穷人的地狱，这就是美国……
8,托尼老师臀新baba：我们的目标是富人有钱赚，穷人不吃饭
9,共2条回复
10,人人如龙直达彼岸：上层精英优先检测、治疗，下层群体免疫、等死，媒体、政客全力甩锅
11,我们沉默着束手看年华似水流：感觉更像是把仇恨往华裔和亚裔身上引。
12,錦笙兒：你说的一点没错！外媒各种fh，把矛头指向中国人，让民众产生对亚裔尤其是中国人的仇恨！
13,自白熊胖达：那些unknown的人种是啥
14,共3条回复
15,减肥小中中：现在知道为何川普之前不作为吧，白人至上，美利坚清洗计划
16,修罗城之瞳：这是美国政府在借刀杀人乘机挑起针对亚裔的仇恨！
17,半冷不热信：知道川普为啥支持率上去了吧
18,snarryhappyending：因为不支持他的都死了？
19,G9419256麻辣鸡蛋：回复@snarryhappyending:好像有点道理？
20,共3条回复
21,-轩辕十四：肮脏的美利坚
22,角度清奇评论员：新冠这有点政治不正确啊
23,神奇知识点：这就是人权？
24,拍碎一块板砖：快告病毒种族歧视
25,Cynthia萝卜：这个跟人种没有关系吧
26,猪七戒Vi：美国人权，白人优先
27,老猫聊装修：   如果没疫苗，短期内大家的日子都好过不了~
28,是单单同学丫：这得有多绝望啊
29,共1条回复
30,J啊啊啊e啊啊啊s啊啊啊i啊啊啊：这是国际形象问题吗？这都啥时候了，你还关注国际形象？这是公共卫生安全问题！！不要避重就轻！
31,我也不晓得取哪样网名：美国要跟你谈人权
32,共2条回复
33,米酒醉乡愁：你不抗疫，就死给你看。
34,自来卷儿zs：刚看了电影  流感
35,共4条回复
36,鸟山琉生：2020是骇人的一年，是写在科幻日历中的年份。事到如今，我不再祈求全身而退，只希望世界上，善良而可怜的人民一切都会好起来。
37,灵魂舞动在不夜天：道歉不是因为人民的生命而是面子？
38,我陈钰琪：数据172，这是瞒报了多少
39,我想我应该粉钟衍文：死者为大，愿他们安息。底层人民真的最惨
40,黑暗料理的日常：为什么会死在路边啊？
41,共3条回复
42,吃可爱多长大的石榴啊：看到这个真的是毛骨悚然
43,胡子说海：惨
44,全员18CM：所以说这些人是生病后又自愈了吗？
45,共996条回复
46,许许子皿：群体免疫了？
47,共260条回复
48,二十九号纸：所以这到底是无症状感染者还是自我痊愈了？
49,共689条回复
50,加油后生仔：可能去年就出现的病毒
51,共212条回复
52,弋如往熙的你：所以病毒源头真不是中国
53,共331条回复
54,茧简减：我的天这得多久前就有新冠的感染了
55,共176条回复
56,天子酱StarsBlessYou：群体免疫？？
57,共47条回复
58,qwertyuiopoiuytrqe：据说意大利去年的肺炎患者比以前多了许多
59,共112条回复
60,朝花夕逝sz：群体免疫成功了。
61,共58条回复
62,毛发医生徐鲁：在不知道的情况下自愈了？研究请火速跟上
63,共18条回复
64,忠厚近鲁愚：早就开始了，最开始重视的却是我们武汉
65,共41条回复
66,爱睡懒觉的天王星：这个比例太可怕了吧
67,共1条回复
68,红糖糯米汤圆：是不是又一个证据说明这个病毒根本不是中国武汉发源的
69,共35条回复
70,芯茹芷谁：这新冠每天都有新发现
71,共2条回复
72,Mr_周仪良民：库存量还有大把，正好消化
73,游侠李夏：好吧
74,大爷6啊：车企员工瑟瑟发抖
75,追风逸云：买车去
76,蔡元杰：新能源汽车即将问世
77,嗖一下skr：估计一波工厂受影响了
78,笛卡尔的情书：汽车行业太难了！
79,DHB-小胖鱼布店：这情况预料之中，就是不知道会达到什么严重程度。
80,ChanfirefireV：@虎头虎脑的郭小虎
81,刺刺岚：@小致没吃饱
82,霓裳姑娘之熊猫故事：真是
83,秋意携凉：哦豁
84,苏晓渝：全球一体化，谁也不能独善其身
85,relax201104：麻烦了
86,buzhis：正好去库存
87,marry_kiy：人类命运共同体， 全球要团结一心 众志成城抗疫啊🙏
