,2020-05-17
0,木头574580451：要在中国调查对美国的观感，我估记百分之六十一没有好感。
1,共121条回复
2,泉水叮当响2017：据我调查90%中国人拒买美国货
3,共113条回复
4,梦想的力量2018：不要光说抵制，有志气就别用任何一件“Made In China”！
5,共57条回复
6,M小皓妈Y：中国人还是争先恐后的买苹果🍎
7,共104条回复
8,鱼嘉有南2：一半美国人民看起来真的水平不咋样啊，那么好忽悠
9,共17条回复
10,宁静的天空l：愚昧的美国平民！太好忽悠了。美国下流政客说啥，他们就信啥。
11,共20条回复
12,TJ奔跑者：意愿是一方面，中国产品性价比是另一方面，很多时候起决定作用的恐怕是后者。
13,共7条回复
14,倒在路边：中国一样如此，对没负面情绪同样上升得很快！不买就不买吧！其实最好现在就别买中国口罩
15,饭圈女孩Cherry：呵呵，美国市面上用的吃的医的几乎都是中国货，嘴巴说不用，实际在打抢！
16,odm-：说得好像它们有很多选择一样
17,共1条回复
18,娱闻小子：别让自己活得太累。应该学着想开、看淡，学着不强求，学着深藏。别让自己活得太累
19,秋天的枫叶9335：挺好，袜子，衣服，裤子，鞋子，家具都抵制吧
20,不惑的_LSR：这两班去纽约，还是能感觉得到，都互相不再友好的打招呼，不再维系原来表面的礼貌（个别上年纪的人还是会一如既往的绅士）
21,__Quists：我天，这就有点广了，一定要加以防范🙏不能掉以轻心🙏
22,共5条回复
23,marry_kiy：快递员能接触不少人吧
24,共1条回复
25,温七安：简直是死亡快递
26,谜底啊：以为是德邦快递…
27,好正宗的水瓶座啊啊啊：直说了吧就是dpd
28,Hallie-11： dpd
29,hsrylw：病毒快递上门？
30,爱吃铁板茄盒的溜溜：德国的快递员一对一送上门的啊这得多少人可能被接触啊。
31,共3条回复
32,阿八和小鹿：一波未平一波又起
33,小丸子的刘海君：还好最近没收DPD快递 都是DHL和UPS的
34,共2条回复
35,喜欢秋天的喵喵：德国
36,利威尔兵长有小洁癖：还是要最好自我防护啊，不能掉以轻心！
37,昊仔太难啦：卧槽我家，高风险了
38,旅行小小V：
39,中华门在线：转发微博
40,"小寒是个矫情鬼：钟原话是The majority of Chinese at the moment are still susceptible of the Covid-19 infection, because (of) a lack of immunity,""""We are facing (a) big challenge, it's not better than the foreign countries I think at the moment.""另外又一次批判了武汉当局didn't tell the truth."
