,2020-02-26
0,黄金博士：河南的领导总是很出彩
1,共3条回复
2,咪星人04032：我们湖北襄樊改名襄阳已经有十年啦！
3,共2条回复
4,落羽羽啊：襄樊已经改名襄阳了，小编请认真一点
5,共4条回复
6,不扣纽女孩：每次都刷到你哦
7,笑打鼾的熊二蛋：转发微博
8,空城只有旧梦在1876：
9,小V是Carol：来，竟然离得近那就直接送咱湖北来，湖北人现在门出不了天天在家霍霍菜面粉鸡蛋，保管给你霍霍完🙋
10,chosen1_LC：@武汉发布
11,我在商朝读春秋：为啥我们这一根5块钱
12,秋萌如月：，
13,灬liot风云：为啥俺这里5块钱只能买三根
14,共2条回复
15,深海里系银河：来深圳吧
16,cheryl女士：为生我养我的故乡转一个！
17,A沉默秋啵：图中的一大捆葱不会超过10块……很多菜都出不去……很多养殖场的鸡子没私聊喂等着被饿死…都不叫出村，哎
18,HB旭日东升：我一个荆门人要不服了，明明那几天湖北其他市也是核减啊，就处罚荆门市……荆门市除了物价贵点了管的真的严，外地健康人也不许出去，在荆外地人都在骂…不过也给荆门市领导上了一课，前些日子医疗人员被扣了屁都不敢放，有事了又立刻拿你开刀，湖北唯一不通高铁地级市，本地人外地人领导有气都找你们发
19,共93条回复
20,设计无界：荆门防控做的很好，不要冤枉荆门！做为荆门的老百姓这段时间我切身体会，这段疫情期间，防护宣传天天做，村干部天天巡视，生活物资社区帮忙购买，嘘寒问暖关心着老百姓的身体状况，不信可以派人一看便知，如果是核减的问题，全省各市都有，没必要拿荆门出气。
21,共17条回复
22,就要皮哟：身为荆门人，我们想说荆门真的管理得非常好，希望中央能认真调查，真实反应人民的心声
23,共16条回复
24,prague0824：我就是荆门人，我们一大家族所有人都称荆门行动迅速，无论是从安置确诊病人还是隔离疑似，城市的管控，生活物资配送等，所有工作都有条不紊，此次上报也是应湖北政府要求，怎么没看对发号施令的从根本惩戒，反而抓按照规定如实上报核减最多的，其余市的领导呢？核减最多说明我们之前排查严格不敢错漏！
25,共5条回复
26,敲可爱滴屁屁：荆门好惨 太委屈了领导诚心实意为人民服务为人民着想 防控措施那么到位 真是人在家中坐 锅从天上来
27,共4条回复
28,奶布莱达：荆门是不是上面没人？高铁不给我们通？物资被武汉占了！医疗人员都被武汉截胡了？我们荆门老板姓都觉得荆门这次做的不错，上面什么狗屁调查？
29,共19条回复
30,奶布莱达：我是荆门人！我爸妈住在东宝区！我爸妈说了荆门是第一批封城的！乡下村村闭村！荆门的老百姓都觉得荆门市领导做的很好！上面的要拿荆门领导开刀我反对！荆门物资被武汉扣了湖北领导咋没人管？
31,共9条回复
32,弥月是白的：请不要随便开骂，我们荆门管得挺不错的，之前全省都这样算，现在就只说我们不好。
33,共1条回复
34,心思放晴：就知道欺负我们这个不通高铁，只有小绿皮的五线小城，委屈
35,共12条回复
