,2020-01-23
0,数码疯报：希望能帮上忙
1,无产阶级白日梦想家：给力
2,共7条回复
3,勤奋啊青：9958
4,小黑猪的大白蛋：直接转账？
5,李积铃：直接把钱转到账户上就行了吗
6,GaryWong虫虫：主要现在很多快递人员都放假了，只剩下一小部份人在岗位上，另外，快递车应该进不了武汉了吧？更地应该集中捐赠，然后由当地政府统一由专车运送到武汉。
7,H-Pearl0818：邮政免费寄递
8,虽无远方诗心长漾：不支持转账
9,李淳风·：湖北所有市都该行动了
10,刚好你也在阿：宜昌呢！！
11,戕词：安徽确诊9例安徽确诊9例安徽确诊9例 我好不容易上了一条热评，结果微博删了，害
12,夏洛特高冷：对不起蹭一下！希望大家能关注一下！！！在今天武汉10点已经宣布封城并且发布武汉机场等全部停运的情况下，13:50仍有从武汉天河机场出发前往锦州湾机场的东方航空公司的客机。当提前打电话给东方航空公司时他们表示只有乘客本人投诉才会取消航班！！！我们需要一个解释！！！
13,谢从从_：黄石市政府在干嘛黄石市政府在干嘛黄石市政府在干嘛黄石市政府在干嘛黄石市政府在干嘛黄石市政府在干嘛黄石市政府在干嘛黄石市政府在干嘛黄石市政府在干嘛黄石市政府在干嘛黄石市政府在干嘛黄石市政府在干嘛黄石市政府在干嘛黄石市政府在干嘛黄石市政府在干嘛黄石市政府在干嘛黄石市政府在干嘛
14,小咸去小米发布会现场没票：求求你看看我们湖北咸宁吧！咸宁不大也不报道吗！
15,陈信宏快到我碗里来：湖北所有市都要行动啊！黄石黄石！
16,小小跟你拼啦_：十堰十堰十堰十堰！！
17,骂我就砍你：少聚一顿饭 亲情不会断 聚一起吃饭 给社会添乱
18,每日甜份：孝感呢？
19,iomecho：荆州呢？!
20,卷卷毛球呀：终于到湖北周边省市了
21,宇宙超级无敌美少女之队长楚楚酱：希望关注一下武汉的独居老人 他们有的没有信息来源 并且口罩购买途径也基本没有 口罩也抢不过年轻人 武汉被封城也不一定知道 老人家是易感人群 抵抗力也弱 拜托一定要给独居老人发放口罩和宣传册❗️❗️❗️
22,NDcarigi：天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门
23,亲吻大海的鲨鱼y：别的省都一级了  你们最严重还二级  玩呢？
24,暗·GGG：请十堰市政府进行严查并如实通报！！！请不要不要不作为！！！
25,羊仔咩：请不要单纯的只用是否发烧测试新肺炎了，有些病人是不会发烧的。既然找不到可以快速检测的方法，那就请给每个乘客发放口罩。
26,八十五号的张同学：孝感在干啥？我一个外省都看不下去了
27,Zerone_____：荆州荆州荆州荆州荆州荆州荆州
28,cc甜仔：不仅只有武汉，还有湖北其他城市我们也多关注一下
29,_惜朝：其他地方也请赶紧的吧，我家里亲戚好多都不以为然，还要一起团年聚会拜年，我说什么都不听，说了就是不孝不懂礼貌晦气
30,扎根叶茂：加油吧！我们的鸡就剩鸡屁股不红了
31,樲似：请荆州公开谢谢 别藏着掖着
32,要见很多人的自己：天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门天门
33,人间风物皆有灵性：众志成城共渡难关
34,江漢狂狷之徒：天门跟进一下
35,院里的玫瑰像你：襄阳呢
