,2020-02-09
0,硬邦邦的鸽子：别尽量了，禁止吧。
1,共64条回复
2,渣浪不让我改个好名字：英雄不问出处 作死不挑坟墓
3,共33条回复
4,咸蛋黄啵啵小兔鹅：然后明天就说 无证据证明新冠病毒存在多个中间宿主
5,共43条回复
6,宁超文Victory：防疫相关问题，有关部门要给公众一个权威说法。例如有专家说，新冠肺炎传播途径包括气溶胶传播。又有专家说，新冠病毒气溶胶传播尚待明确。到底是传播还是不传播，今天一个说法，明天又一个说法，公众无所适从。
7,共50条回复
8,吃草老牛牛：最大的宿主是谎言
9,共16条回复
10,我偏要讲：所以不要吃野味今天十六了我还是得骂
11,共14条回复
12,哆啦C梦叮裆猫：宁可裤子坐破，决不出门惹祸
13,共18条回复
14,矜持小女孩儿：佟湘玉：吃野味容易得病。
15,共4条回复
16,realluoyonghao：带毒也许是野生动物最后的抵抗 管住嘴放过他们也放过自己吧
17,祖国统一k：动物说反正我不会说话，看着办吧。。。。。，
18,尼奇窝窝：现在什么话不敢信！出门戴口罩岁王道
19,共2条回复
20,Faeries：众所周知，除了蝙蝠、穿山甲之外，还有葫芦娃、老爷爷、蝎子精和蛇精
21,蒙面加菲猫：是的 都是官姥爷喜欢吃的那些野味
22,共1条回复
23,在西藏的浙江人：是不是他们吃了个野味的满汉全席？
24,朱一龙你压着我头发啦：要是再学不会与野生动物与自然和谐相处，人类肯定还会受到报复的
25,开学初三：有1说1 吃野生动物的都是sb
26,共1条回复
27,Flankerdog：穿山甲会挖洞就去吃穿山甲，那挖掘机会挖洞怎么没有见人去吃挖掘机？！
28,共1条回复
29,_釋懷·：虽然少了喧闹与欢庆，却决不缺席爱与温暖。 虽然不能走亲访友，全国人民的心却更紧连在一起。虽然空旷的街巷有些萧瑟，我们却坚信终有一天会春暖花开。我们等待着白衣天使凯旋归来，我们等待着武汉重现蓬勃生机，我们等待着防控阻击战全面告捷的喜讯，春暖花开，我们等待着又一个春天向坚强的中国走来
30,沈总的圈外女友：这个疫情什么时候才能结束啊
31,共14条回复
32,悲素清风：直接立法，什么是野生动物，清单写清楚，违者重罚
33,共1条回复
34,谷柏杉：就不许养野生动物！吃野生动物就违法！都违法！你让养就一定有买卖和进食！这特么就是个悖论！养野生动物如果违法！抱着侥幸心理去吃它的人就会减少很多.不敢在作死了.害人害己
35,共1条回复
36,尼奇窝窝：可能？
37,共1条回复
38,港湾傻事：一天一套说法之今日说法
39,没有分享：我就想问问最开始吃野味的死了没
40,共2条回复
41,为什么这么爱喝汽水：还敢吃 找死吗。
42,共1条回复
43,_不知秋_：不管几个宿主我现在只想骂吃野味的
44,杨柳依依Willow：犯了两次的错误，犯第三次的几率很大啊
45,共1条回复
46,建国爱吃坚果：就为了满足一点猎奇心理人还是老实一点都好
47,不认输小渔：总之野味不要吃
48,布心手作：必须立法严格禁止，我们已经在同一个地方摔倒两次了，绝对不能再有第三次！
