,2020-03-02
0,一路向北笑北北：愿大家都好好的
1,中国长安网：都要好好的
2,鸭梨山大的塔塔：终于有渠道了！
3,中国长安网：转扩～
4,云南政法：需转，给需要的朋友们，希望大家都好好的！
5,平安曲靖：需转，给需要的朋友们，希望大家都好好的！
6,共9条回复
7,zfw平安浦城：：请转给滞留湖北的外地朋友！遇到困难，上这里求助！希望大家都好好的！
8,河北长安网：请转发！
9,谁家D静静：安哥：转给需要的朋友们，希望大家都好好的！
10,陕西政法：转给需要的朋友们，希望大家都好好的！@中国长安网
11,上海长安网：看这里！
12,净-东方净：再转～滞留湖北的外地朋友，遇到困难，请看，来这里求助
13,陇南政法：
14,山西政法：遇到困难，上这里求助，转发。
15,新疆平安网：@滞留湖北外地人员，有需要可在这里求助。
16,天津政法：需转，给需要的朋友们，希望大家都好好的！
17,长安皖韵：滞留在湖北的外地朋友！如遇到困难，请在此求助！
18,LanternDog：我们的医生护士真的奉献了太多...
19,共267条回复
20,夏洛克和果：我们的医护人员真的太伟大了
21,共134条回复
22,Jenova再感染：所以请大家好好爱护我们国家的白衣天使
23,共31条回复
24,宁子衿：知道咱们中国人民有多幸福了吧   “中国人民总是被他们那群最勇敢的人保护得很好”
25,共80条回复
26,虫大爷：想想我们的医护，他们牺牲了多少
27,共22条回复
28,种花家的小兔兔_42561：理解！只是普通人
29,共420条回复
30,是条小锦鲤呀：我们国家的医护人员太伟大了
31,共8条回复
32,兔小虎软fufu：我们的医护人员反而写请战书上前，除了尊敬还是尊敬
33,共6条回复
34,佛祖动粗：反观中国疫情爆发期的护士医生，是多么的不容易，，，，
35,yeroyu：只能说我国的医护人员太伟大了，希望所有人能记住这一点，疫情过后也能继续善待和尊重他们
36,共3条回复
37,原图儿：虽然说这有临阵脱逃，但是这是别人选择的权利
38,共144条回复
39,肆意西风：人比人的死货比货得扔致敬我们的白衣天使
40,共1条回复
41,赵天天：主席 辛苦了！注意身体！中国加油！
42,吴林非：抗“疫”必胜！中国必胜！抗“疫”必胜！中国必胜！
43,小腿一翘_开心最重要：支持大大，大大保重身体
