,2020-02-25
0,琴小小酒：感同身受，并肩作战，希望其他国家也要快点好起来啊
1,奈何何以然：这个时候就应该团结起来。
2,小珞先生：电视连续剧
3,小街后面的小巷：很实际的情况！
4,小萌歌235163780：祈祷平安
5,一句话入你心：一定要做好防护🙏
6,梦阁君：。。
7,纸扎铺老板娘：🤓
8,用户7309102469：回复@盛家军72 的表态:谢谢你的关注
9,用户7309102469：回复@小乖小小怪10086 的表态:谢谢你的关注，国之兴亡匹夫有责
10,手机用户3145866230：−107都一样说个毛
11,贱贱的小愿望：记得收费
12,共10条回复
13,阑珊韵：还免费提供，这样就导致大量外国人进来
14,共11条回复
15,谢晓虎tiger：不明白，为什么免费
16,共19条回复
17,魔都_Julian：中国之前抗议别国禁止中国人入境，所以现在也肯定不会禁止韩国人入境，这是国际关系的大事。但是进来了，那就隔离14天吧，现在我们公司外地同事返沪也要隔离14天，所以一视同仁也正常。
18,共4条回复
19,mingtongbank冥通银行就是要你死：我觉得评论里的人真好笑，还在抗议国家免费隔离和治疗他们？现在到的大部分都是中国的人吧，日韩的人要到中国签证也没那么快。而且当初从湖北逃出来去日本的人也是免费隔离治疗的。
20,共6条回复
21,迷小糊娃娃：白吃白住白治病，全世界的人都可以往中国涌入了，中国没必要扮演拯救世界的角色吧，想想疫情爆发时全球200多个国家给与援助的才多少
22,共8条回复
23,KoEunChan20190808：日韩入境人员又不是单单指韩国人日本人，经常去日韩的都了解，一大半都是中国乘客
24,共4条回复
25,小馥馥和大孟孟的幸福生活：骂完武汉人骂韩国回来的人人家韩国捐物资的时候你们怎么赞扬的，翻脸就不认人了？而且大部分还是中国人会往回跑
26,共21条回复
27,子轩水中望你：为啥免费，韩国就是一群白眼狼，用宽和大度的大国风范感化不了的得收费，不能让奋战在一线的白衣天使们免费为白眼狼服务！
28,共6条回复
29,美美的Casie：这老俩口的样子，还不以为然，觉着事小
30,卡尔追梦人_1221：中国某些政府官员的奴才性又来了，为什么外国人免费隔离，国人隔离每天几百块钱。
31,共4条回复
32,梦想家SUM：没住所来青岛干什么？
33,擢石黑：非中国籍直接劝返不省事嘛？
34,发声不同憨批就会怼你：客气了，病毒是全人类的公敌！
35,老王爷儿：感谢联合国
36,marry_kiy：谢谢！致敬每一位为这次战疫付出贡献的人
37,海平浪静Dylan：应该的
38,明湖水怪：真厉害……慢性病一堆……乙肝丙肝也有 昏迷了还活过来了 厉害
39,共125条回复
40,莉莲不邪恶：每次这样的人成功出院，我就会想到武汉有多少人本来可以不用死，难受
41,共248条回复
42,随便吧一直在：上海的医疗真是牛啊
43,共260条回复
44,Vveris：上海的治愈率好高其他省市也加油，早日战胜疫情
45,共45条回复
46,第一次见：有慢阻肺得新冠也能救回来，这个牛啊。上海有你们真好
47,共10条回复
48,带带孙老八：运气好，晚回来呆在武汉，基本就。。。。
49,共20条回复
50,简_52hz鲸：张文宏医生说了，上海这边都是所有专家扑上去，传染科，呼吸科，心脏病方面的等等，全部都是最好的医生参与救治！
51,共7条回复
52,吴呆呆sh：上海牛逼 平时都遇不到挂不到号的专家都集体给你会诊。
53,共3条回复
54,_金融民工：上海医疗水平全国最高无可争议。有些人非要来拉个死亡率做一下比较，满足一下他们的自卑扭曲心理，仿佛上海医疗就被比下去了一样，傻不傻？有本事得了重症别来上海看
55,共19条回复
56,今天10点睡了吗：1月18号确诊，上海首例确诊不是1月20号吗？
57,共20条回复
58,骑着小龟上青云：真心运气好，留武汉估计药丸，上海马上要清零了，金山这个小汤山已经清零，太好啦
59,共7条回复
