,2020-03-09
0,式微胡不归mm：谢谢，有被吓到
1,令狐掌门-：有了枪就什么都有了
2,共2条回复
3,派大星呀海绵呀：买子弹可比买口罩靠谱多了....碰见疑似直接突突灭掉传染源
4,女王范路在何方：尸体也有病毒吧
5,12中的罗老师：你有口罩，你有粮食，别人有枪。然后。。。。
6,天后曙光：全世界人民都在问:为什么迄今为止，新冠病例主要集中在中日韩（经济对手？），欧盟国家（也是经济对手？）和伊朗？？？
7,鼎脉机械：你是不是想把自己吓死
8,天后曙光：事情看起来比较蹊跷，慢慢观察，，用事实说话
9,共8条回复
10,工程师Shawn：这是准备人类清除计划了吧
11,Tenten要做L的last_juliet：能理解。疫情起来，经济崩盘，社会动荡，肯定出现更多治安问题。
12,赛艇的赛艇选手：胖了
13,鼎脉机械：病毒到了美国就变成了丧尸
14,时光倒流30年双子座：屯枪是为了方便抢东西吗？
15,李冰cuger：胖成这样？！@王冰汝
16,高敦威凡品工场：转发微博
17,Longlivemacsoap：手枪容易隐藏所以不好买到吧
18,李淳风·：新冠:这盛世如我所愿
19,共2条回复
20,大阿酷：生命诚可贵，自由价更高
21,共2条回复
22,医美小卖部-：若为平等故，得冠又何妨
23,哥谭唱跳第一人：讽刺的是口罩的发明者就是一位伟大的女性，本意也是防传染的。
24,共1条回复
25,赵老宽：女拳智商堪忧啊
26,LaNostalgie_：是我给你自由过了火。
27,weiweiyy-：马德里都436了 还不戴口罩
28,沙雕萌鹅：这时候还游行？？
29,共2条回复
30,斗羊宝宝：疫情面前，世界分成了两个阵营，一个是中国，一个是外国。
31,黄焖鸡限定微辣：这个自由最好是保障自己生命安全下进行
32,旅行仙肌：中国呼吁：全球人必须戴口罩，不戴不许出门，都长点儿心吧……
33,年华9518：昨天  妇女节大规模的游行活动  有可能造成全球疫情的蔓延
34,爱摄影的野生梦想家：堪忧堪忧
35,每日甜份：自信点，把拟去掉
36,一枚有态度de青年：亡羊补牢，为时不晚。加油吧。
37,不够优秀的lala：赶紧重视吧
38,共1条回复
39,我也不晓得卖了个啥子：这次全球都搞得挺严重的
40,共2条回复
41,沙雕萌鹅：新冠都上历史了，成会了
42,医美小卖部-：这个应该会通过吧
43,不够优秀的lala：赶紧重视起来吧
44,武之花仲基：这个姐姐好帅啊
45,共12条回复
46,勤奋的小牙牙：对纪录清楚，在哪个湖，哪条小船，上面都有谁
47,共5条回复
48,木元shinn：莲舫嫌い
49,心血管科张医生：@心血管科张医生: 我现在担心一个问题，就是如果美国这样不作为的话，是不是冠状病毒永远也不可能被消灭？
50,共1条回复
51,o心平气和看微博o：只有中国的努力是不够的，希望键盘侠门发挥作用督促一下国外政府
52,共1条回复
53,无尽之虚：以后的日本：要背的历史作业增加了！
54,takaaki777：所……所以呢？？解决呀！
55,2020奥运年：N+年以后，历史上的今天，日本...
56,东方明珠真人7：美国淫百毒不侵，一般就是歧视和欺诈
57,君哥0612：美国政府的不负责任，他们的确诊人数可能在未来的月份要赶超韩国！
58,不吃胡萝卜的兔子Smile：马上清明节了 我想知道之前已经隔离结束。  要是外出回老家了 再回北京 还要隔离吗
59,夏去秋至冬未到：隔离。隔离，隔离
60,共3条回复
61,排骨kula：还有除菌皂… 也被偷了…
62,赵群777：笑死了
63,快乐之星201910：袁教授接受媒体采访，所说每一句我都相信。我觉得袁教授有最起码的良知和担当！竟然有人指责袁教授，真不知道这个人是不是疯了。。
64,共14条回复
65,凡世掇拾：我只信钟老的，听多了乱。
66,共2条回复
67,一支西地兰的凝望：废青们继续游行好了
68,共16条回复
69,我的好朋友跳跳虎：袁国勇是国家首批派去武汉专家组成员
70,共4条回复
71,阿咻Bro辉：不想看到国泰航空的飞机，滚远点
72,宝恩恩宝：香港目前的防疫表现还是比较拉胯的
73,北冥有鱼其名大鱼：我们公司还有人说要等疫情过去了才上班，我直接劝他离职吧
74,共2条回复
75,李想VivianLee：香港的医护罢工最后害的还得是他们自己！
76,黄埔一投：转发微博
77,武汉2049V：大家保护好自己，不要连累爸妈，不要有车有房，父母双亡。
78,华夏复兴四字千钧：港大还有教授吗
79,美人鱼儿日本代购：长期戴口罩😷
80,百里弘毅的小厨娘：看样子口罩还要再屯点啊
81,亚特兰蒂斯之秋：
82,不锋魔不成活F：香港啊 呵呵 支持废青游行
83,阿凡璇王子：我想撇开资本市场的联想和政治因素的外国人条例，单纯只说这个巴铁，我祝福他
84,共14条回复
85,巫婆公主大：像这种留下来也没有关系，怕的是那种三无人员。工作都不工作，为了逃难，来这还要享受大爷待遇，对了还随便睡女生
86,快乐的小敏儿：我们反对的是洋垃圾，但是能实实在在为中国做出贡献的，经过严格审核之后，可以永居，但需要每年年检一次，有违法犯罪记录立即驱逐。还有，要一视同仁，反对超国民待遇。
87,共5条回复
88,趁晨昏：别跟风评论 因为舆论一边倒反对条例但是不反对国家 可是也反对网络上煽风点火的人呢
89,共6条回复
90,汀兰雨潇：感谢，辛苦了
91,比乌龟还要快的兔子：巴的留学生很操蛋
92,共3条回复
93,大叔冲鸭向前：Jo太郎，能把那个樱桃给我吗？
94,vikingHIT：这种高端人才是欢迎的
95,飞鸟和鱼萌萌哒：能问一下他负责对接的物质有多少吗？如果有个具体数字（大致也行）更能说服人
96,共5条回复
97,青筋也现形-：为何需要一个巴基斯坦人去对接，是中国没人还是怎么了？说真的，我质疑这样的消息
98,smileJ静：毫无疑问巴铁是我们最铁的哥们
99,阿堡的灵魂：官方媒体为啥要报道这种东西？  目前这种局势还不是媒体宣传的结果
100,野蘑菇only：真的很喜欢这样的外国人来中国生活，不给国家制造麻烦，实实在在的生活
101,冷之溪：反对条例，不忘初心方得始终
102,共10条回复
103,国民男友：这位置一般人坐上去都紧张
104,共189条回复
105,isakandeven：这位小哥，你的tony老师一直没上班吧 哈哈哈哈
106,共70条回复
107,小赵新的一年要加油：小哥人生巅峰
108,共42条回复
109,人家就是条咸鱼：看着他读，我也好紧张
110,共32条回复
111,一样不可少：你紧张得把我紧张得都不敢往下看完我怕我也紧张
112,共17条回复
113,我爱二次元0022：特意不给换衣服，用意明显
114,共209条回复
115,十年Niyoo：没想到吧，干快递干到去国务院发言了
116,共15条回复
117,Hello我本沉默飞扬：表现不错，我坐到那，会紧张的说不出话。
118,共12条回复
119,芝麻糊一定要加橙膏和花生碎：看着他好紧张，好可爱
120,共2条回复
121,年年月月天天都在减肥：这头发看起来也是好几天没剪头发
122,共3条回复
