,2020-02-20
0,木子微微波：湖北还能复工呢？我之前觉得复工这个词对湖北来说遥遥无期
1,努力的保护你：哦
2,草莓味的Y锦鲤：只希望能够赶快地结束这一切，然后让那些必须要上班的恢复上班，毕竟人民要吃饭，要用
3,芒果味的娟姐：生命诚可贵，一定要防护好，保护好自己
4,王花花不喜欢吃：胜利就在前方，曙光即将出现，大家一起加油武汉加油
5,咕嚕咕嚕咸奶蓋：大家都要好好的保护好自己，一定会越来越好的，大家都要平平安安
6,王花花不喜欢吃：胜利就在前方，曙光即将出现，大家一起加油武汉加油
7,苟小钥：各个行业的复工真的很不错，我们中国可以的
8,盐系酷钙：风雨压不垮，苦难中开花。你就是我，我就是你，天耀中华
9,少女弗洛伊德：有些工作没办法的必须要复工不然怎么生活呀b
10,不吃萝卜汁：我们一定会成功的，胜利就在前方！
11,酸奶蛋糕可可：我们团结一致终将会战胜病毒的，我希望我们加油💪
12,裴川慕瑶：坚决防止聚集性感染。一定要小心，一定要注意安全
13,端木欣鸿：财务管理专业进法院，你以为人家没有关系
14,共194条回复
15,平凡少年的英雄梦：这个时候👊🏻 师们该来说我们用外貌来判定女性了
16,共64条回复
17,卡夫卡198810：所以？法庭那么严肃的地方披头散发真的好吗
18,共52条回复
19,皇冠哥：确实美的让人窒息
20,共3条回复
21,滁州零距离：秋山澪？
22,共9条回复
23,夏沐子_：法院里上班这仪容仪表能过关？？
24,共36条回复
25,WJ14X_妖孽老大：其实，下了班怎样都无所谓，在公检法这种单位上班，最好不要这样吧，毕竟是国家强制部门，维护国家的法律和规范，要严肃。我们单位要是这样穿，会有处分的，不能浓妆，长发可以，但是要扎起来或者盘起来，简单干净就行。
26,共5条回复
27,万里飞霜1982：这卡兰姿大眼，老子爱了
28,共2条回复
29,暴躁的小圈圈丶：我们这里的人 她的个人信息已经被人扒光了真的惨
30,共13条回复
31,LJ_threemou3：这头发好不专业
32,燕子和鸭子的幸福生活：河海大学。成人大学，只要交钱就能上的本科～
33,共11条回复
34,粟倩twinkle：在法庭上还能搞那发型？？
35,共4条回复
36,那是怎样的心情双眼流泪不停：不得不说戴上口罩后真的好看
37,Zenta000：屌丝们又幻灭了 ¡评论配图
38,共4条回复
39,盐罐小熊：我们常州的小姐姐诶！
40,共4条回复
41,末小凉要加油：杀了她？？？？就因为她得了病？？？
42,苏胖胖-：喊出这种话感觉像邪教似的
43,柒商：还为了900万，为了他一个吧～～
44,共4条回复
45,半旯子-：无奈和废青一个德行
46,亿万富翁预备队员：因为患病杀了她什么魔幻喊话啊
47,Juanru儒：杀了她？？？？太不尊重了吧
48,devilchen_：在这么乱的国家还谈什么仁义礼智信
49,共2条回复
50,每日甜份：唉，第一次听说这个国家的名字确实因为疫情，有点无奈
51,presten：因为患病就要杀了她 ？？？
52,白发幽魂：有病，你有种有本事把全中国7万多感染的人也杀了吧
53,风满袖花满怀：神经病！
54,白发幽魂：回复@风满袖花满怀:你啥玩意
55,anvicl：这是对生命的不尊重，怎能这么。。。
56,男德：这病毒不横扫全世界誓不罢休吗
57,TellerDog：台湾的“友邦”
58,共1条回复
59,大-金-币-哥哥：让洪都拉斯爆发吧！你们都自杀
60,爱不解释51104：病毒不可怕，可怕的是人心
61,仿佛夢魂歸帝所Dream：不应该是为了900万人请一定要保护好治好她吗？
62,FlyingRabbit123：900万人算多吗……
63,ryanyhan：不知道撤侨撤走了多少“假阴性”
64,共3条回复
65,presten：这个船上的人都有风险
66,就此阡陌多暖春：真的多测几遍
67,紫林轩主人：“不知道什么时候感染上”和“感染上了也不知道”
68,富坚老贼催稿大队七番队队长：撤走了就不关日本什么事了，他们在本地还是会被隔离至少14天的，倒霉的只是一起坐飞机的人...
69,娜妈Amei：死亡游轮
70,梦里财水中月：不会没事的，回到香港就确诊了
71,文兿笵：那个核酸检测的  不是经常不准吗  不是有的点测好几次才阳性吗
72,懒癌喵6-6：还记得四次检测才阳性的李文亮医生吗
73,夜下星空KevinX：这种病毒刚接触人体有点兴奋，人刚接触病毒有点不适应，时间长了，就会出现更多轻症或者无症状者，双方互相磨合适应一下，新冠就会变成普通感冒或流感那种了，如果有疫苗就会隔绝消灭病毒
74,最开始也是最尽头：该不会真有人跟小日本称兄道弟吧
75,我的王甜甜哟：这个没事应该是你以为的没事
76,想要长尾巴的之之：所以这个病毒四散开花了@憩羽
77,羽智飞桁：太恐怖了
78,爱吃鱼的橙子C：不撤职留着干什么！刑拘管用？
79,共42条回复
80,撮巴子卫士：性质恶劣，只拘留10日？！背景强大啊！！
81,共18条回复
82,西域一老兵：拘10日太轻了吧~董某某身为枣庄市住房公积金管理中心党组成员~副主任~作为公职人员在战疫情这种时刻难道不应开除公职吗？？？
83,共17条回复
84,北京整形医生SUN：这带头作用起的
85,共1条回复
86,卖橘子的老男孩：为啥有的判六个月，有的判十天
87,共6条回复
88,叮当叮叮当201909：拘留10日？完了？
89,共7条回复
90,满山的子弹壳：开除公职
91,落魄皇城o0：这公务员跟“优秀”！
92,DoodleDoodleDoodle：这种情况下开除公职可以吗
93,youtome-metoyou：特殊时期，打伤特定职务的人，才刑拘10天？犯罪成本太低了吧。
94,共2条回复
95,柒hyacinth：这种社会无赖最近揭发的越来越多了……防疫人员的处境真的太难了……
96,共1条回复
97,再见厄运：10天？这特妈故意伤害罪了吧
98,看着很萌的id：希望“不是因辛苦得到同情，而是因专业性得到尊重”！我是护理专业学生，护理专业性值得尊重！希望不要带节奏了！！
99,水煮鱼肉卷：你们能不能去求证下就天天搁这喷啊？本来就是剃光头方便而且也不是强制剃的啊？一个个说宣传剃光头不好，一个个又说长头发对女生超重要，那她们牺牲了重要的东西上前线不是很合你们逻辑吗？？？之前还有医护小姐姐穿着防护服热到中暑，你们想想穿上那个的感觉，光头是让人难过，但是确实方便安全啊！
100,罗志祥御用供药厂商：底下评论都有问题吧，这叫摆拍？这叫拿女生身体消费？防护服里头发长多不方便你们不能想象？谁乐意剪，还不是为了更方便服务大家。哭怎么了，你剪你他吗也哭。男生当兵吃苦我们要宣传，女生为疫情剃光头我们也要宣传。不是为了卖惨，而是告诉你们这些在家待着瞎评论的人，你能平安是有因为有英雄的牺牲
101,打败恶龙的骑士：光头也漂亮，剃了光头以后头发又密又长。。别难过。
102,麻麻奂：工作要求   岗位要求   安全起见    跟按头没多大关系…还穿纸尿裤也不是心甘情愿啊
103,墨迹墨叽墨墨迹：所以能不宣传这点了吗？这么消费有意思吗？有时间多夸夸他们的专业技术
104,今世遗wyy：理解不了剃光头，剪短发不好吗？
105,小卡yoooo：p4的她们在哭！！！她们至少不是心甘情愿的！！！
106,Panda_0519：宣传这个不如追究一下让剃光头领导的责任
107,你默背为我掉过几次泪：男的都比女的头发剩的多，天天报道，领导为什么不起到带头作用，应该一视同仁
108,亭亭明轩照99：男医生都比他们长，有必要么，值得宣传么，真的是自愿的么，还是逼迫，捆绑利益，医院作秀
109,老娘名唤阿貓：国内媒体整天在宣传些什么东西？老人捐款，女医护剃光头？那怎么男医护不全部剃光？
110,傻狗两三只：别他妈宣传这个了行吗好像不剃头就不配做医护人员了什么辣鸡价值观 给他们补贴让他们休息
111,啊嘟嘟嘟嘟嘟啊嘟：为什么要剃光头？剪短了不可以吗？
112,语过天以晴：这样做对其他考生不太公平。
113,共754条回复
114,心有猛猫细嗅蔷薇：没孩子的医护人员呢？明明可以公平给予经济补偿，为什么要采取破坏公平的方式呢？为什么把上一代的功绩兑换给下一代？
115,共142条回复
116,壹枚搬砖工：本质上是不想掏钱，相较于物质奖励、职称评定这又不用政府买单
117,共116条回复
118,是君卿离：那么其他一线呢？警察不辛苦吗？这种事本质该补偿的是本人，而不是形成一种依赖父母的贡献的意识！
119,共128条回复
120,可乐加柠檬少冰呀：有一说一，关子女什么事
121,共105条回复
122,神气的花菜：不公平，那些同样在一线的警务人员呢？同样在医院的保洁和其他工作人员呢？那些没日没夜建造火神雷神山的人呢？给予父母工作上的奖励支持就可以了，干嘛给子女，你又不能全部照顾到。
123,共116条回复
124,小爱violin：太不公平了。奖励是他们父母的奖励，为什么父母还在要奖励下一代！其他考生凭什么呢？而且，做贡献不止医护人员！建设者！后勤人员！这些都是！高考加分真的太过份了，一分就差个学校，别说二十分了。
125,共94条回复
126,普通用户不交会费：万一有医务人员孩子明年中考的，会觉得很遗憾吧
127,共23条回复
128,欢乐噜噜妈：这对其他孩子很不公平。是，确实医务人员付出很多，这是职业需要，但是其他一线人员也付出很多。老百姓也想也能付出的，只是职业的限制。奖励的方法有很多，谁付出奖励谁。本来考试就是给寒窗苦读的学生公平，但是现在这么做已经让考试失去了公平。
129,共25条回复
130,Jacky_4：这涉及公平原则，有没有征求社会意见？
131,共54条回复
132,H微雨燕双飞H：有效期只有一年，是另外一种不公平
133,共3条回复
134,苏先生吧：这个蠢政策竟然争相模仿
135,共3条回复
136,路人丙201601：加油，早日康复
137,整形就问小仙女：我不介意整个世界都把我遗忘了
138,可爱李LJY：加油(ง •̀_•́)ง你们都会好的
139,爱花的牛油果：他乡遇故知
140,行走在大山里的蜀黍：好样的
141,苏锦军201808：赞赞赞赞
142,Blossoms非官方小站：贼喊捉贼倒是有可能……
143,共122条回复
144,慕飒34：我还想怀疑是敌特投的呢，猪八戒倒打一耙？
145,共7条回复
146,Karmacomesback：讲真的武汉病毒所有这水平能搞出病毒，早就研制出特效药了。会搞的现在死这么多人？
147,共21条回复
148,是浅葱呀：这种脑残言论又不是西方媒体第一次说的了
149,共1条回复
150,鱼香潜邸：是美国人投毒的可能性更大一些，时机地点都可疑，而且符合美国顽固派们的疯狂性格。
151,共54条回复
152,玲玲振玉：爽哥怼人从来都是一击即中
153,这是真的真的真的真的小号：那我是不是可以怀疑美国，毕竟这事最大的获利方是美国啊
154,共14条回复
155,Fighter-PC：说美国投毒，公知说你们瞎说，要是说中国实验室造的，公知说，嗯，高度怀疑。
156,共13条回复
157,禾几日月秘书处开水房勤杂工：一个四级医学实验室要泄露病毒，那实验室先倒一大波，而且释放埃博拉是不是成本更低点，杀伤力更强点？这种谣言就哄骗对四级医学实验室不了解的人。
158,共2条回复
159,我的前任是贱人：耿爽回复的好
160,共3条回复
161,医美小卖部-：怕不是贼喊捉贼
162,海绵饱饱饱饱饱饱饱饱：无良媒体
163,圆满的姨母震惊了：柳叶刀那么多专家出来辟谣都不信，这样的人怎么解释也没用啊
164,共3条回复
165,扣扣CHAN：跟随李易峰，一起禁食野味
166,李易峰喵喵：敬畏自然 敬畏生命跟李易峰一起做自律青年
167,可愛·草：敬畏自然 敬畏生命 跟@李易峰 一起！
168,共2条回复
169,FIIIIIIII星灼：和李易峰一起做自律青年 ¡评论配图
170,我草不是卧槽：和@李易峰 一起 禁食野生动物
171,共2条回复
172,Eramaaaaa：跟着正能量偶像杨紫@杨紫 一起禁食野生动物，争做自律青年 ¡评论配图
173,麓川cherry：和@李易峰 一起为中国加油 战疫必胜
174,共2条回复
175,不知不知不懂不懂：敬畏自然，敬畏生命@杨紫 ¡评论配图
176,不一样的我哈哈哈哈：跟着杨紫一起禁食野生动物，争做自律青年！ ¡评论配图
177,李加贝的小酒窝TaDa_：和@李易峰 一起禁食野生动物
178,奥奥是个小奶糖：和杨紫一起呀！ ¡评论配图
179,奶油蜜橘a：和@杨紫 一起拒绝野味！
180,怎么还没困：敬畏自然 敬畏生命💜 ¡评论配图
181,我是06啊啊：和@杨紫 一起敬畏自然，敬畏生命，拒绝野味 ¡评论配图
182,今天宇智波佐良娜出手办了吗：跟杨紫一起敬畏自然，敬畏生命 ¡评论配图
183,marry_kiy：中韩两国同舟共济，尽快度过难关，中国加油。
184,zhuzz1：好事，希望平安，中韩两地都早日消除疫情
185,只为在路上：开口这中文还以为是中国人
186,毛晨宇_Momo：韩国是真想和咱们走东盟这条路
187,情何以堪483：这个真的厉害
188,易玺叔叔：祖国加油！
189,口天先生的余淮：姜承陆？
190,口天先生的余淮：IG–Theshy
191,TsuiTso：文在寅挺会当总统啊
192,俪12345：同舟共济
193,祥瑞福德工作室06：东北亚自贸区。日，韩算是明白过来了！
194,雁渡寒潭1009：韩突然调整对华政策了？印象中韩国人可不是这样
195,HaEunLee夏恩：转发微博
196,英语的曼驼铃：真的，非常感谢╰(*´︶`*)╯
197,飞花沉香：会中文得干部
