,2020-05-08
0,深海-8899：我去……我戴口罩跑了好几个月了 这么看多吓人
1,彗心小姐：剧烈运动千万千万别戴口罩
2,超超头很大：渐渐地脱掉口罩，渐渐地恢复正常运动，但依然保持好安全距离。健康第一，安全第一。
3,灯浅月深露华凝：运动的时候慢跑以及强度不大的无所谓带不带，但无氧运动以及需要强力心肺功能支撑的运动就必须不能戴口罩。
4,四州山上三泉茂：户外不用戴口罩！
5,月霖子lin：知道了
6,天空中沉睡的星星星愿93079：减少高强度，剧烈运动。慢跑2圈，比较合当前形势。
7,Ki7e韵：跑步本来就呼吸困难戴口罩我是受不了所以我现在不敢跑步
8,师永刚：新冠病毒后遗症或比非典更严重
9,共7条回复
10,师永刚：新冠后遗症正式被国家层面关注，并被列为医保诊治范围。 在15号国家卫计委发布的指南中，明确：Covid-19患者康复后将需要接受治疗，以治疗肺部和心脏损伤，肌肉丢失引起的运动问题以及心理疾病。 目前来看，新冠后遗症或比非典列为严重。
11,师永刚：英相“新冠”后自曝遗症，严重影视视力，他现在不得不带近视眼镜了
12,自然的张侃：长期伤害肯定是难免的。估计美国早就有结论了。要不然怎么会传出，未来得过新冠肺炎的，入伍要特别审批？这个疫情肯定要拉低全世界的人均寿命。对全人类是福是祸？都只能面对。
13,共2条回复
14,年度微博精选：先管好自己的防疫吧！至少我们在疫情中救治了那么多人！至于愈后的事，不用你们的预测，我们的长期跟踪比你们样本更多更严谨科学。当然谢谢你们不怀好意的提醒。
15,论语天下：阔怕的后遗症 小心
16,九品搞笑：这个病毒太可怕了
17,共1条回复
18,菜鸟军虫：人受感染，大病一场，身体肯定会受到不同程度的损伤。想完全恢复那是很难的。
19,品道：//@cbbj:关键希望看到对自愈患者的预后报告，是否终身携带并遗传或有传染力、生育力是否被损害。重症者必然肺损伤无疑。
20,迷惑发言人：这么可怕？
21,夙生律师事务所：//@积雪山峰: //@迟夙生律师:啊！两年后还有可能发做？
22,迟夙生律师：啊！两年后还有可能发做？
23,Geeeeeeeni：看到这后遗症才觉得可怕😱
24,背景图壁纸集：
25,爱讲笑话的特长生：//@轻风细雨大叔小号://@吖麦基: 这个病毒太可怕了😱//@师永刚:新冠病毒后遗症或比非典更严重
26,北爱语录：新冠病毒后遗症或比非典更严重
27,夏日大叔：Hi，我已将你的微博收录到新鲜事 O每日热点新闻 ，微博会被推荐给更多用户（°什么是新鲜事收录？）。如不希望微博下出现新鲜事标签，请戳 °删除标签说明
28,飞过二次坑：应该是重症患者才有此现象
29,共2条回复
30,轻风细雨大叔小号：//@吖麦基: 这个病毒太可怕了😱//@师永刚:新冠病毒后遗症或比非典更严重
31,财来得容易而且频繁：任何疾病都会或多或少有些后遗症，就看周围的社会和家里人群怎么对待处理了。人是群体动物，除了要满足生理上的需求外，更多的是需要对心理的安慰和支持。唉，一次疫情，不仅考验了每个人的体质，也考验了无数的潜在问题。用高尔基的海燕里的一句话总结“让暴风雨来得更猛烈些吧”~~
32,幻之痕seven：没完没了
33,skqi33：多多研究，全力隔离
34,此号已弃用多年：挺恐怖😱
35,大刀子：群体免疫，群体药丸
36,老鱼·观察：由此看来，新冠肺炎的后遗症是个很大很大的麻烦。――若有可能，还是远离新冠的好，这东西太狡猾了。再说一遍：我们对它的认知还非常非常有限！
37,永恒的奥古斯都08376：攻击生殖系统，有艾滋的特性。厉害厉害
38,股乐888：群体免疫那不完蛋了？
39,corwiz：Repost
40,周家兵：目前有学者指出，新冠病毒患者治愈后，有可能出现肺损伤、肾脏与肝脏、中风等严重问题。
41,付士山：#全球新冠肺炎报道# //@师永刚: //@迟夙生律师:啊！两年后还有可能发做？
42,张无是2017：好吓人啊//@用户_202022314910: ⚠️ 🐴
43,0号患者：重感冒还有后遗症 何况NCP
44,oriolesings云栖：转发微博
45,欤珺：那走群体免疫路线的国家……
46,青鸟不知更：以后结婚要问问有没有得过这病//@自然的张侃: 长期伤害肯定是难免的。估计美国早就有结论了。要不然怎么会传出，未来得过新冠肺炎的，入伍要特别审批？这个疫情肯定要拉低全世界的人均寿命。对全人类是福是祸？都只能面对。
47,三维i空间：国内怎么没看到这样的新闻呢？
48,"不蓝不叫天：钟院士说基本可以恢复,谁的说法更权威?我比较信钟院士,因为他在一线."
49,共3条回复
50,读书即修行：没完了
51,东北利亚：地球之肺人类之肺//@三思逍遥: “肺纤维化等9种新冠病毒“后遗症”或两年左右发作”，这话有点危言耸听了，如果有肺纤维化那么会持续观察到它的进展，不会在两年后才突兀地冒出来
52,理想家居生活：肺纤维化等9种新冠病毒“后遗症”或两年左右发作，华裔学者呼吁需警惕
53,小城无产者：后遗症呀
54,旅途中的百合：转发微博
55,鸟爱天高：但愿不会发生这种情况！密切监测愈后症状吧！
56,1998成都伟哥：转发微博
57,1380大头：转发微博
58,连线记者：后遗症？可能引起男性生殖功能障碍。
59,寒风山竹：怪不得美军永久禁止曾经感染新冠病毒的人参军。
60,豪放的秋水：之前这方面消息比较少，其实跟萨斯一样，后遗症才是影响生命质量最大的。
61,爱吃橙子的火华妹妹：@火华妹妹的大橙子
62,房产销售崔岑15618865178：转发微博
63,海道张：可能会对身体造成一些不可逆化影响、终生伴随？//@师永刚: //@迟夙生律师:啊！两年后还有可能发做？
64,清净妙花：这个病毒太可怕了。
65,我酷酷的_：@Turbozyx
66,二圆软又萌：@利波德阿 可怕
67,无间的老道：宁可信其有不可信其无//@迟夙生律师: 啊！两年后还有可能发做？
68,看着她流泪：有着如此严重的后遗症，还有网传的各种信息，很难让人相信新冠是自然的产物，尤其是美国那边的实验室突兀的诡异关闭，种种线索都让人不得不怀疑，一切元凶，都是此刻疯狂甩锅给国内的美国
69,给我来杯人间烟火：@有什么special的名字吗 害…
70,无限透明的河：//@迟夙生律师: 啊！两年后还有可能发做？
71,cachaca2017：@CoucouluckyFreiburgerin
72,共1条回复
73,张聪宇358：转发
74,妙木山灵感大王：我太久没看电影了 真的
75,共49条回复
76,宿根K影：749局看到点曙光了
77,共66条回复
78,_雾都全智贤_：749局要来了吗，四舍五入我等了五年了这部电影🤧🤧
79,共37条回复
80,凉风有俊：749局我等得你好苦！！！
81,共1条回复
82,我往前飞飞过一片试卷海：太期待749局了
83,共11条回复
84,inspirationalwwwwww：749局看到希望了
85,共2条回复
86,蓝瑰心悸：啊啊啊啊太期待749了
87,共1条回复
88,永久保固非卖品：太好了！想去电影院 749局快上吧
89,一杓又一杓：我已经半年没有看电影了！可以看《749局》了吗?救救孩子
90,Karry学长的猫：749局搞快点，太期待了
91,坐kk副驾驶的有缘人：我仿佛看到《749局》在向我招手
92,北京俊昇老板娘：我的《749局》啊
93,宝贝在想什么：749终于能提上日程了！！！！
94,王俊凯要喜乐：749要来了吗 ¡评论配图
95,幸运百分百Lucky：我原先还在纠结大年初一应该先看哪一部 啊我现在好想看唐探3！！
96,共12条回复
97,默默大夜猫：电影院！！！这次可以真的开门了吧？？座位间隔售票即可
98,城南月涌：可以去看花木兰啦
99,共2条回复
100,东郊明大发：天那哭了😢😢，太不容易了，我要看这部电影749局
101,九月有幸事kk：749要来了嘛嘛嘛嘛？？？？？
102,太爱张保庆啦：749局等我
103,我头发以下瘫痪：749局要来了吗？！
104,Super滚筒：终于啊…
105,共14条回复
106,起司酒谁喝谁醉：《749局》也快了是不是！！！
107,逃往月亮岛·：快点开放叭!我好想看电影!好想看749局
108,怎么就九点半了呀kk：749终于要来了
109,九块芝士：749
110,Lovvjk：好想去看电影啊！想看749局
111,芋树琳风：我已经半年没看电影了，我等的749局他要来了吗
112,永瀬洋海：这么多749的托儿
113,共28条回复
114,荷僷：我要去影院看一秒钟 八佰！
115,共9条回复
116,帝国一级美女：啊啊啊啊我好久没看电影了 749我来了！
117,Y君桀__：期待749！！
118,小俊甜啵记w：这是一段少年英雄的动作冒险。神秘组织749局，倾尽所有，只为找寻一切的真相。九个月的努力，成就电影中的人生。期待@TFBOYS-王俊凯 《749局》
119,干影评人：影院要开放了，我估计，五月份限流开放，六月份正式开放，七月份观众徘徊观望，八月份恢复正常。
120,共1条回复
121,李小现baby：我在等待我家的电影院营业我要去电影院看李现
122,共3条回复
123,铜锅涮肉儿：唐探
124,菲重庆森林：唐人街探案三！等太久了！ ¡评论配图
125,票房又不分我：一个知识点：电影局不归国务院管
126,共5条回复
127,2021戒酒了：期待
128,雨乔乔雨：@ 电影院
129,电影通缉令：四个月后终于开门了
130,姜辞乔乔乔乔子：749局啊749局，我等你等的好辛苦，暑假见哦
131,我叫啊柒阿：现在开了也没什么电影可以放啊…或许可以安排些老片重映
132,共2条回复
133,雏菊王先生：期待749局
134,师傅被妖怪抓走了ing：电影院要开门了？
135,7plus12：什么什么？749来了吗？奶奶快来！你等的电影！他来了！
136,拉紧我的被被子：多年以后，我倚在躺椅上，小孙子跑过来对我说，奶奶！电影院开业啦，你要看的唐探三也上映啦！我温柔地抚摸他的脸道，不信谣，不传谣
137,18是星辰大海：749搞快点
138,哎哟U娘：我要去电影院😭 😭 😭
139,夜留香：电影院有人去看吗
140,草莓冰团子酱：好久了
141,珍藏记忆：期待能看到新的优质作品经典影片重映也行
142,凯MrsL：首先谢谢国家。然后就是希望看电影的情侣隔排而坐
143,辣椒炒猪肉吃一锅饭：疫情期间认识的女朋友，终于可以和她一起看电影了～开森
144,Tokdo-：太好啦！姜子牙我来了！
145,莫小淚：终于！
146,火云崽：六一六一！！
147,SofOlivia：电影都推迟了，我去看啥啊
148,劳雷影业：
149,陶尔米纳初遇Karry：749局 加油冲冲冲
150,王俊凯要做最健康的宝宝：749我感觉我已经等了好几年了呢!
151,动画学术趴：
152,冰美式小王子：终于有一件可以期待的事情了！
153,共1条回复
154,aeioufk：终于
155,脑后有杀气：之前说好的哈利波特星际穿越还上吗？
156,共1条回复
157,比耶奶芙丸：749局终于等到你
158,K有种狂野叫凯爷：749局有望了
159,恶意昭昭__：期待电影749局！！！
160,李林考研教育：终于可以看电影了
161,有减快-：期待749局啊啊啊
162,我们仨·：终于我的749局🙊太不容易了！
163,温柔好浓r：为了李现去看电影啊，抵达之谜，赤狐书生，恋曲1980，古董局中局，夺冠（客串）李现全是电影呢
164,共1条回复
165,Butterhtom17：啊啊啊啊啊啊啊啊啊我的唐探三！！！！！！我的风风5555
166,一瓶芒果酱-：好无语啊粉丝可以不要空瓶吗？？？？？？？？？可以吗？？？？？？？？可以吗？？？？？？？？？可以吗？？？？一溜看下来不无趣吗？？？？？留一条就够了吧为什么全是？？？？？？？？？？无聊不无聊？？？？？？？？？？？？？？
167,KOLO街舞：马一个清单，有和我一样的吗？——《婚姻故事》《姜子牙》《夺冠》《海兽之子》《小妇人》《妙先生》（还没看就下映了之前害）#电影院要开门了#
168,karry喲：749局！我来啦
169,进击少年ZZY：还是建议电影可以在这特殊时期线上线下同时上映，即满足大众需求也有效预防
170,花月浓吖：perfect
171,西瓜主义：唐探有望了
172,不想让你知道吧：期待花木兰[花木兰][花木兰][花木兰]
173,820虚构浪漫L：德云社可以开箱啦
174,蝎子奈莱：@小司的爸爸
175,共1条回复
176,nostalgiaaaa：@自贡星维国际电影城
177,一切都ok的ni：@阿钱今天学了嘛 ！！
178,共1条回复
179,静云台雅雅师兄：邓伦博雅
180,Sy_Apricity：唐探三搞快点！！！！！
181,Sy_Apricity：感动了呜呜呜呜
182,宫泽理惠58781：开箱，开箱啦
183,我的ID是大牛：也就是说，开箱指日可待了
184,EASTSIFIVE条NINE号是SB：家里都能看为啥要去电影院花钱呢？
185,我的微博没人看L：盗梦空间 星际穿越 都是后悔没去看的电影 终于有机会去看了。
186,July18Gemini：冲鸭
187,一杯香醇的屠苏酒：太好了！
188,HCY小海豚：半年没看电影了
189,吃照相机的小Y：啊啊啊啊啊啊我的快乐要回来了！
190,_小千是小漂亮：黑寡妇！花木兰！！！！！啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
191,_小千是小漂亮：想看花木兰！
192,胖叮Jessica：太想念电影院🎦
193,M78星云的外来客：唐人街，还有急先锋我来了
194,M78星云的外来客：啊啊啊啊啊啊啊啊终于
195,广安门电影院：终于等到这一天了
196,cocoleiyubest：限流的话票房要挑战了。。。
197,权世界姜只胜下腻裴我__hh：@忻安奇
198,Destiny咸鱼：冲鸭！！
199,鸦鸦的火锅底料：邓伦博雅要来了
200,边玦：想看唐探3
201,一只肥啾扑腾上青天：我要看电影！我要唱k.！！！
202,艺格：太激动了
203,那彤Bruce：来波特价票
204,卿旧想见北哥：姜子牙姜子牙姜子牙!gkd
205,枣泥酱2：我就想喝着奶茶看电影！！！
206,要糖不要甜：我也要开学了
207,简嗝嗝ZIRER：啊啊啊啊啊啊啊啊啊啊啊啊啊啊
208,斯托克斯sir：我马山要来了吗
209,落寞就这样：想看李现的电影
210,菜头就要裂开了MeU：@钰如烟 喜大普奔ヽ(^0^)ﾉ
211,共1条回复
212,大聪看电影：国务院的一声令下，弄得我的爆肝系列可能会有所变动……整个人都变得有干劲起来！
213,Andy是小王子：我太久没去看电影了
214,弓小羽：我就想知道我之前中奖的兑换券还能给我用吗
215,彦平北京育人文化公司：好事。
216,FunBlueeee：@IceTree_
217,张龙-律师：感谢全国各族人民的共同努力！
218,西米圆子露：珍惜奋斗结果，现在又该开始新的奋斗了，复工复业
219,Unhhhh：此生无悔入华夏！🇨🇳🇨🇳🇨🇳
220,Tithounus：湖北保卫战必将写入史册
221,荷尓蒙：确保完成决战决胜脱贫攻坚目标任务，全面建成小康社会。
222,唯Love晨熙：我们要继续抓紧做好各项工作，全面建成小康社会，大大辛苦了！
223,秋三公子：为中国点赞🇨🇳 👍🏻 继续加油！
224,陈陈现现：疫情防控这根弦还不能松！继续加油！
225,深情的炸毛_na：这是大家共同努力的成果，来之不易
226,·南续：我们要继续抓紧做好各项工作，全面建成小康社会，大大辛苦了！
227,秋三公子：我爱中国🇨🇳 ，继续加油
228,嫂家的顶天：为祖国点赞
229,人生随缘sxc：天佑中国，为伟大的祖国点 为伟大的人民点
230,JasonYQC：感谢所有付出努力的人致敬所有逆行者
231,秋三公子：加油！
232,min甜min甜的焦糖：胜利来之不易，继续加油
233,OXUI：加油，中华人民！🇨🇳
234,梁03154：为中国手动点一个大大的赞
235,嫂家的顶天：为祖国点赞天佑中华
236,D-kstly：继续加油！！！
237,三个水头像库：太棒了 我们一定能战胜疫情！ 大家一起加油
238,YZTV_娱乐频道：
239,可C谢：我的国加油此生无悔入华夏，来世还做中国人
240,极品：加油，我的国
241,那有只熊：加油中国🇨🇳
242,一句话入你心：赢了
243,鹿岛起了没_：加油，我的国！！！
244,小石头天堂：这场胜利来之不易
245,邓同学Hearing：高校抓紧时间复学吧
246,Centaureacyanus：加油
247,郑是乂氼予哈：加油！生在🇨🇳真好
248,小兔莉柚：加油
249,·wuli-ruby·：
250,深情的炸毛_na：这是全国人民努力的结果，来之不易加油
251,string717：加油中国🇨🇳
252,银河星爆2018：再接再厉，夺取最后胜利！💪
253,星辰f66：加油
254,带着一一同学去看澳网：千言万语汇聚成两个字：谢谢！
255,·小恋梦游记·：
256,string717：武汉加油，中国加油
257,·橘子小星球·：加油
258,莫莫冲冲冲鸭：转发微博
259,李现心上人-ing：中国加油🇨🇳
260,xiaZHWJE_0714：加油加油加油加油
261,____天女-：
