,2020-02-06
0,木子同学好：感谢！
1,看到慕斯走不动路：感恩，可以推广推广旅游活动了！！我们会努力的！
2,草街2012：白俄 你可以
3,love元生：患难见真情
4,陈小Wei小太阳：感恩！铭记在心！中国加油！
5,温柔岁月倾听时光：非常感谢🙏🙏🙏
6,Ty_curry：感谢🙏
7,养只猫叫暴暴：感谢🙏
8,westlife-liyaojian：谢谢，朋友
9,姑娘心里住着太阳之量：感谢！
10,格物致知Gesla：感谢！
11,梦想成真永远16：
12,你是我心里的毒：谢谢
13,王宇阿Y：真好。
14,风燕云天：患难见真情
15,磊哥爱珈：患难见真情
16,life-size：感谢！
17,li_0721：感谢！
18,为光集结老竹：说真的，白俄罗斯很没有认知，要补地理课了
19,光速四叶：
20,栎之：雪中送炭
21,多言始于厚爱FnM：感谢
22,早点毕业：感谢！
23,柠檬喵大人：感恩，铭记在心
24,颴儿同学吖：感谢，中国铭记于心
25,橙子爱吃橙子吗：感谢
26,欢喜菜崽_717：感谢好兄弟！
27,0_F_0_：感谢！中白友谊长存
28,经纬凤鸣：患难见真情，中国🇨🇳人民谢谢你们
29,大胖小胖儿：感谢🙏
30,归园田者：真是太感谢了！雪中送炭！！！！
31,慧剑焱焱：感恩友好邻邦🙏🙏🙏
32,童乐谣：感恩感谢🙏
33,秦小寒vv：感谢，铭记于心
34,超贤VEALEN：感谢白俄罗斯的朋友 中白友谊长存
35,豪威哥哥：这才是兄弟🙏🙏🙏
36,心态小嘣：感谢😊
37,家有懒小妾：真的谢谢
38,芳大仁：感谢
39,翔毅H：等天朝疫情过了 会好好报答对自己好的国家
40,connie小黑_804：感谢！
41,飞机刚起飞：患难见真情
42,嘻嘻哈哈_讨生活：疫情过后还你多多的游客好了
43,佛魂凯撒：白俄罗斯游戏公司wg捐了7000万美金
44,好似天个穹庐：共度时艰，好人有好报
45,栗子曰_干：谢谢
46,夏夜萤火R：感谢！铭记于心！
47,乐酒今夕：真朋友，够意思！苟富贵，无相忘！
48,不让改名就直说：拿小本本记好
49,樱花树下趁流年：
