,2020-03-30
0,我也不晓得取哪样网名：早上行动，中午解放，下午发户口本，晚上一起看新闻联播
1,共22条回复
2,李淳风·：一样的货色一个唱白脸和黑脸，反正湾湾的未来只有梧桐
3,共6条回复
4,鹿晗关晓彤多久能分手：想要物资了？
5,共20条回复
6,FortissimoChan：合作?是救济你们吧！太高看自己了。梁静茹给你的勇气?
7,共5条回复
8,foxjoeleee：不要被骗，台湾官方和政党都没有善意，只是想骗钱。
9,共62条回复
10,安奕奕chenI：他要绣红旗了，他要绣红旗了，他要绣红旗了
11,爱啃虾子的妃：滚吧，喊不喊都一样，呆🐸不打不老实！
12,天新洲：从两党唱红白脸，变成一党内部接着唱？都不是好东西，想骗好处罢了。
13,财神姐：之前可不是这样
14,海上肥差头70626：回不去了，再改也没用，中国大陆老百姓都看在眼，听在耳。只有武力统一，才能改变现状！中国人民的囗号是，“武力统一，一国一制”！！！
15,虚静186：不需要，梧桐！梧桐！
16,行为艺术bo：美国拒绝WHO去考察，关于病毒一切信息都是关起门来自说自话，显然美国在遮掩真相，欺骗世界。特朗普越气急败坏栽赃中国，说明他们越心虚
17,唯心画忆：这次绝对是美国病毒。美国一直在海上的里根号，西奥多罗斯福号航母怎么可能感染？病毒漂洋过海来看你？肯定是出发前在美国本土感染的。还有，越南三月截止到第五日一直是清零状态(之前的治好了或死了)，然后你美国航母3月5日上午访问完越南，越南疫情呈J型曲线上升？你们的电子烟肺炎和流感呢？
18,冲冲冲冲冲过来了啊：居然还能拒绝
19,共21条回复
20,学习：中国速度：火神医院十日建成，十分了得                  美国速度：新冠病例日增两万，勇夺第一
21,摄界印象：横批:美国牛逼
22,共27条回复
23,今日甜分：囚犯：我想回监狱
24,冲鸭小黑黑：对啊 而且别人被释放了 那些还在里面的人难道不会躁动吗
25,共6条回复
26,iBingo：放了容易，还能抓回来不？
27,旸暘暘：Emmm可能过几天就在安慰号见面了
28,十木_37358：轻罪跟非暴力罪，释放确实可以，暴力的好好关着，不会有太大危害的
29,共14条回复
30,第六感：减少了群体感染的机会，却又增加了社会的不稳定因素
31,旸暘暘：换了个地方感染而已，问题不大复活节很快就到了，god bless America
32,共4条回复
33,今日甜分：川普：就当这是一场梦 醒了很久还是很感动。
34,唯心画忆：川普将它减缩为   淡黄的头发
35,温柔桥：淡黄的长裙，蓬松的头发
36,共5条回复
37,一个不愿意透露姓名的妇女主任：赵括纸上谈兵，特朗普推特治国。
38,共1条回复
39,千又无双_889：一顿操作猛如虎，其实是个二百五
40,IT程序猿日常：囚犯或成疫情中最大赢家
41,王铁成2020：程序猿也是赢家，可以在家工作。薪酬又涨了吧？
42,共4条回复
43,大芬儿大芬儿：放了就不传播了?
44,共1条回复
45,娱乐圈巡察员：放囚犯什么操作
46,飒酒醉红颜：小问好，你是否有很多朋友
47,starlight-晗：主席辛苦了
48,蜡笔小新没有小JJ：同舟共济，共克时艰，鼓舞人心
49,共5条回复
50,宜室宜厅北京除甲醛：听您的，有信心
51,外事札记：迎难而上，加快复工复产。
52,王W小Q强：大国风范，实力浑厚，赞赞赞赞赞赞赞赞赞赞
53,王辰烟花：加油，中国！
54,偷走奥利奥：中国加油
55,听雨漠：第一次前排
56,ygnh美好光明：
57,丽君lijunjin：👍👍
58,IMe娇：大大加油
59,_老叮200805：主席辛苦了！
60,知异行南：重播剧集
61,突然变成社会人还不太适应的译心：这种心情全世界人民都是一样的
62,今日甜分：不光要给抗议人员鼓掌，更要听医护人员的话。不听话鼓掌又有什么用？  
63,共1条回复
64,里多情：你们能不添乱就是给医护人员最大的帮助啊
