,2020-03-11
0,大芬儿大芬儿：才华横溢，国士无双
1,医美小卖部-：钟老辛苦了
2,HYH吴情：国士无双，中国骄傲！钟老辛苦了
3,看微博之胜友如云：钟老是能给各路专家当老师的超级专家
4,lxlself：唉，操心完国内操心国外！太辛苦了！其他人不能分担点吗？80岁的老人了！
5,董宝珍助手：曾有段时间认为自己英语好还不如会做菜实在。 第二次看到钟老接受外媒的采访，用流利的英语回答，顿时感到英语虽然在工作上用不上，但是大学没用白学。
6,自由自在的花路：国之栋梁
7,超不正经的小铺：这样一个老人真的是有才华有担当！国之栋梁！
8,灰色逆旅：钟老的椅子摇起来肯定挺舒服的
9,我是一条鱼17215：这有啥可骄傲的？啥时候意大利人全程汉语交流才值得骄傲。
10,llccggg：你说的也有道理
11,百慕大海王：钟老先生，国士无双;中国，大国风范气度
12,沙雕萌鹅：国士无双
13,大宝jimmy：交流中看到更多以前不知道的信息
14,飚车美妞：真的感到挺可悲的！感谢我生在了中国，感谢我是中国人！
15,搞笑二娘：谢谢国家！现在才知道应收尽收是多么难！
16,心理-汤汤：失去亲人的哀痛与被抛弃的绝望，多么悲伤…
17,_u_cheong：外国人对我国的封城是不是有什么误解？我们的封城是不让进出，但我们尽举国之力往那输送物资，医护精英奋勇冲去前线。而不是封城之后弃之不顾啊。意大利这答案只抄一半是怕被说作弊么？？？
18,AI量化王知能：封城这是一个庞大的战时管理和调配体系，任何一个环节跟不上，造成拥堵的话，那后果可能比病毒更可怕。所以，不得不佩服和敬仰我们国家这次疫情防控的壮举，完全可以用伟大来形容了。谁不服都要憋着！
19,星甲鱼Star-Jiayu：中国有火神山，雷神山，钟南山，意大利感染了只能抬上山。
20,柚Jenny：太难了
21,第11个薛定谔的盒子：建方舱，应收尽收，能听懂不？真的是着急死了
22,爱樱良的春树：惨
23,Calf_08：还人工呼吸 不感染才怪
24,自由自在的花路：呃……这个有点可怕，而且遗体也是传播源吧？
25,大宝家人ayan：幸亏我是中国人，我是中国人我骄傲
26,topdyy：
27,云舒小兔子呀：这种情况，直接按照一类传染病的要求消毒处理尸体，为什么还要做核酸检测呢 这样不是快些么！也能够让逝者早点安息呀
28,愿为西南风-Hz：希望他们在韩国能安安全全的
29,lucifer21u：在中国的黑的白的留学生许多汉语都不会说，豪华宿舍住着，高额奖学金供着，异性女学伴陪着，专业课程翘着，中国高校文凭混着，抽烟喝酒大声吵着，在中国地盘上当大爷横着。这还是外国三流人的素质，更别提滞留广州几十万没文化的三非黑人撕毁护照爆乱饭毒坑蒙拐骗传播病毒，在中国地盘上骚扰中国女子！
30,游娱：在韩国待久了，是不是样子都看起来像韩国人
