,2020-05-19
0,稻亦有稻丶：那以后我充完钱玩游戏爽完了，我退钱就可以找个未成年退。
1,Star_chan_鑫：懂不懂举证这个东西，什么东西都用嘴說，那你是不是宇宙无敌了
2,Aimeyyu：不好搞，主要还是举证难，要自己证明是未成年人操作的
3,共28条回复
4,不科研就难受的阿洛：那请问监护人的作用是什么
5,小仙女不加班谢谢：我也觉得很奇怪，我25岁了，我父母手里的支付密码都不知道多少？为什么家长要让小朋友知道支付密码？？？？
6,Sean_law：是啊 明明只要取消免密支付就能解决的事
7,共6条回复
8,我要操死我自己：但是怎么鉴定是未成年人呢，会不会以后出现打赏后后悔了就嚷嚷自己儿子干的就讨回来
9,反利维坦与黑灰产：成年人怂恿未成年打赏，再要回来
10,大神棍要减肥：谁主张谁举证，说是自己儿子干的得证明是自己儿子干的。不过当然可以做假证据，但是被法院发现了可能就得坐牢了。
11,共3条回复
12,看看娱罢：那我玩游戏后悔了说我孩子玩儿的要求退费可以吗
13,点-Zh：很简单，以后充值前，人脸识别，或者读一段文字语音存储。
14,活着最重要喵：这么说就是诈骗了
15,我不加备注你知道我是谁吗：为什么永远不知道强调监护人的责任   监护人的锅总要别人去背
16,果果喵儿：真有意思。你怎么证明是孩子充值的 不是你这个监护人自己充的？ 这一条行不通的
17,塞瓦斯托波尔kk：有证据可以证明的，比如充值的时间他正在上班，有同事或视频作证，怎么不能证明不是他本人呢？未成年人要想使用成年人手机花费，那会他们俩人绝对不可能在一起，
18,共11条回复
19,段口王里：粑比拿着我的手机泡妞，刷了那么多钱，小姐姐好高兴，爸比也高兴。刷完后，说。二狗子，你说是你刷的。
20,荣耀Allen：充值不是需要密码之类的吗？家长让孩子知道密码也是家长的问题吧。
21,笔墨箮：可能存在家长没有读过书不会智能手机操作，从而在这方面依赖孩子信任孩子，所以孩子能经常用家长手机还知道密码。这是一种情况，但是肯定不是都这样。父母的监护责任还是很重要的，孩子不经父母同意挪用我觉得算得上“偷盗”了，出了这样的事情不应该只看游戏公司的责任，父母与未成年人都有责任
22,义乌狂人：强烈建议禁止一切网络打赏
23,第七魂技：回复@小白龙家的明明:强烈建议禁止一切网络活动，社交活动，吃饭睡觉也禁止了叭。
24,小白龙家的明明：禁止一切营销号自媒体
25,呼啦啦想叫呼啦啦：如果成年人打赏完赖孩子身上呢
26,有钱有钱有钱本人：判断未经监护人同意的标准是什么
27,玩情柳陌花衢：未成年人自身无经济来源，不具备独立大额消费的能力。只要监护人认为这笔支出不合理，则有权追索。 未成年人消费金额超过百元以上则需取得监护人同意，商家需征求监护人意见，再进行交易。
28,清风迎你：建议实名制，还有分级
29,别关注我2222：？家长干嘛用的
30,_BeJoy：明确归你们zf明确了，但是下面执行的空子可太多了。比如孩子拿父母手机花了钱出去，在家里监控摄像头拍到孩子在玩手机，结果别人网络公司会要求拍清楚孩子的手机画面，证实了消费画面才给退。也就是你需要扛着摄像机在旁边拍才可以证实。
31,笔墨箮：想最大限度地避免这种情况，还是要监护人有所警醒，实行好监护权利与义务。
32,共2条回复
33,生命不息hhh：这个是不是未成年人本人玩的，真的不好断定。
34,生命不息hhh：这个大多是监护人的责任。
35,阿猫阿狗bot：只不过是一个笑话
36,共7条回复
37,Stock环球之旅：整天组团汪汪汪
38,共13条回复
39,scrat520：红酒可以少喝点了
40,北京二流三蹦子：停止进口澳大利亚铁矿石 全面封锁制裁澳大利亚！
41,共10条回复
42,鼻整形科普：我成了你的铁粉了！
43,挂了：这些人是🐵 派来的逗比吗
44,共1条回复
45,医美小卖部-：戏精
46,最爱成宝拉：跟美国沆瀣一气.狼狈为奸.蛇鼠一窝
47,共1条回复
48,微创介入-温大夫：笑话
49,明明叫小明明：澳大利亚哈巴狗国家真拿自己当回事
50,落叶磊无心：跟蛙蛙说的第一个警告世卫组织新冠肺炎人传人是不是一个道理
51,清风_吟：土澳
52,兰尼斯特家的龙：看来不仅大麦和牛肉要断掉，以后留学和旅游也要断掉。还有铁矿也断掉。这样袋鼠才会记起来到底谁才是自己的衣食父母
53,微子千魅：别查出是美国，土澳这条狗别咬错人了
54,2018夏天夏天：噗，以后家长打赏就说孩子干的
55,李拜天喽：法律是这样规定，但是你也要证明那的确是未成年打赏的，别把公司当傻子。
56,Hulu-靓亮：中国人就是喜欢钻空子
57,共100条回复
58,李淳风·：还是得靠家人监督，不能只靠平台返还
59,睡不着觉的阿呆：只是提供了一个解决的途径，初衷还是好的，为什么一堆人就开始想别的。
60,共27条回复
61,Tipix：我就问你怎么证明是未成年人打赏的？
62,168SAGE：所以腾讯推出人脸识别，游戏花费超过400元就要识别。
63,深度陷阱深一度：我就问你怎么证明人是他杀的？当然是提供证据啊。这种问题。。。
64,共34条回复
65,歌帝梵桶装：怎么判定是未成年人打赏的呢！
66,邋遢大少爷：谁主张谁举证，家长要有证据证明确实是孩子在玩在打赏。
67,易辩黄卫健律师：证明不了的事情，在法律上就等于未发生过
68,共22条回复
69,人类迷惑行为bot：监护人也要看管好！
70,爱吃大妈_A2Y：恳请纪检部门调查金融局局长霍学文，充当#先锋集团网信理财诈骗750亿# 事件保护伞，捂着事件11个月不立案不还钱，空壳企业借款证据确凿，然而至今诈骗仍然犯逍遥法外，受害百姓却倾家荡产一贫如洗，试问正义何时才会到来？法治何在？天理何在？望各部门和北京经侦能担起职责，立刻对网信进行立案调查！
71,芭菲a：#先锋集团网信理财诈骗750亿# 诉求公安部立案追查！！
72,霞光奇妙强：欠债还钱……#先锋集团网信理财诈骗750亿#
73,共37条回复
74,百草味吖吖吖：家长还是要看管好，怎么区分是不是未成年人呢
75,稻亦有稻丶：那以后我充完钱玩游戏爽完了，我退钱就可以找个未成年退。。
76,呆了那么久：想多了，刷脸认证加实名认证，游戏公司会想尽多种方法证明你是成年人。
77,共23条回复
78,昭法提帮功：未成年人氪金呢？买一咬三
79,心软活该受罪：如何证明是未成年人打赏？以后有得钻空子了。最近喜欢看游戏主播，话不多说要赶紧结婚要小孩去了
80,唯满侠的一朵小花花：哈哈哈哈哈，已婚有子男性的福音
81,大猫和美家：它已经在那边生活20年了，年纪这么大还是在熟悉的环境比较好
