,2020-02-10
0,胖蜂乐：中国加油
1,syfsy詠竹詩溪：主席好
2,穿越时空遇见你1999：正常的生活秩序全打乱了，每天被要求测两次体温，开车出门必须带好通行证，个个戴着口罩，不戴口罩寸步难行，怎么能让人不焦虑？  请问？！
3,共5条回复
4,我们都是害虫：不要你觉得，要专家觉得才行～
5,苏咔_ADA：@一笑_86 是不是有你？
6,共1条回复
7,艾宝吖：比如穿防护服可以消灭以非典和新冠肺炎为基础病毒单位的更变异级的病毒的消毒仓。口罩防护服等基础医疗物资的改造升级更有效的阻断病毒感染，然后就是可以控制病情随时可以联网国际医疗数据库的那种机器人医生等等。
8,艾宝吖：咱们全国各大医院有没有消毒仓这样的设备，有没有被开发出来，全球气候环境改变，我们不得不承认病菌也在不断进化。尤其经历过非典和新冠肺炎，我们国家更应该重视医疗科技发展和医疗设备的研发，白衣战士也需要有更强大的武器来捍卫自己和人民。
9,大盗贼r：我该相信吗
10,smnnnh：有心理疾病的人是不会主动寻求心理帮助的！
11,LxD小鸡：我能说是新冠肺炎的症状太多了吗
12,孤城80：口罩家里存货不多了，从大年初二就开始上班执勤。
13,熊三大：这是明显的中度焦虑症
14,刘超辉：转发微博
15,我是佛前的一只鱼帅哥：做人不要自己吓自己
16,Cheeze-C：这病毒太变态了
17,Biubiubiu_奶思冫：说了多少次了！不聚会不聚会
18,毕业才能改名：为什么就不能好好在家待着
19,·循跡星·：这个病毒太可怕了…
20,一只善笑的猫咪：好好呆着吧，老铁们
21,yx树懒：有些人真的待不住的！
22,熬熬熬熬熬夜第一名：这辐散效应也忒恐怖了
23,ye叶顺维：🙏
24,Amy夜月：哎
25,逸文Giser：实在是这病毒太牛逼了。。。尤其是第五个
26,夜的明与光：嗯
27,清闲勿无聊：
28,冰冰的荠菜团子：本宝宝开始慌了，害怕地裹紧自己的小被子
29,我的队友是个胖子：@carrotBunny_
30,120的胖子减肥ING：第五例好吓人，不知道怎么传染的
31,薰珏：转发微博
32,一句话入你心：张院长一定要保重好身体
33,阿蛋种草bot：还好 如果有二次感染就太难受了
34,主持人李春姬：我想问一下，A、B、C三个人，A是新冠肺炎感染者，今晚的这个时候，A接触了B，假设B被A传染了，那么到了明晚的这个时候也就是24小时后，B再跟C接触的话，传染给C的概率有多大？
35,在绝情谷底灭渣男：院长注意休息。
36,持仓无畏：因为有抗体吗
37,社会你超哥的微博：辛苦了
38,moon橡子：抓紧研究
39,巍哥奇谈：真的吗？
40,小杨哥JKY：@颜王大话重庆楼
41,咸蛋黄啵啵小兔鹅：虽然希望大家痊愈了就不会再感染了 但还是希望多多观察吧
42,讲述林芝：希望是真的
43,豚鼠牧鼠人：张院长辛苦了，希望这次疫情后，您的渐冻症不会再恶化下去，🙏🙏🙏🙏🙏
44,阿蛋种草bot：所以平时要多运动提高免疫力 身体好比什么都重要
45,o0享耳类类0o：就是靠自身免疫系统硬撑的意思
46,与您共享源远流长的茶文化：武汉胜，则湖北胜！湖北胜，则全国胜！加油！！
47,篱落清澄雪：只能提高自身免疫力了
48,PRC人民：心态很重要很重要，湖北昨天出院的91岁老爷子肯定是心态好。就好比癌症患者，心态好的活好几年都没事，心态不好的，很快就完了。
49,一宝的妈妈_61266：张院长，加油！
50,老猫的生活：我想说：能不能让张医生多休息休息？这种发布会让其他人代替行吗
51,磨洋工332211：中国可以的！
52,光合4：院长注意身体，注意休息
53,白羊座酒冷：实话实说，即可得到尊重、又可获得信任，还能让全国人民做到心中有数，并全力以赴共同抗击疫情！
54,·循跡星·：希望能快点出现特效药太可怕了这个病毒
55,zhjgms：选了个值得信任的人
56,桃之夭夭紫：
57,galaxy银河系小凡行星：加油(ง •̀_•́)ง
58,翔宇XZ：信心比黄金更重要！
59,摩托黑马拉：终于来了个正儿八经专业人士
60,我喝茶168：等疫情过后，我会带上家人去武汉，看看这座经历过磨难的，英雄的城市，去李文亮医生墓前献花，去吃热干面，会去东湖边走走，去小餐馆吃吃特色菜，会和当地人聊天，能待几天就几天。有想去的吗？  
61,撒拉特思的小诗：环球网！速度真快！三分钟前才直播回答的问题已经出新闻稿了！
62,有脾气的小颖子：武汉加油！！
63,minyaolvxing：愿每人都可以平安
64,那情蛮假：大武汉加油
65,熊熊部落：捕杀贩卖一律死刑！
66,共339条回复
67,与孙先生异地恋的倒数呀：江苏物资怎么说
68,共349条回复
69,·循跡星·：江苏医疗队物资被扣是怎么回事？？？？
70,共90条回复
71,白马啸西风为啥呢：建议猫狗也包括在内
72,共396条回复
73,·循跡星·：吃野味的 卖野味的都biss
74,共54条回复
75,年少有你也有我1111：江苏物资问题拜托核实下 别让医护人员心寒
76,共47条回复
77,回馈活动中心：我想知道江苏队的物资哪去了
78,共23条回复
79,卖不出衣服的小哥哥：吃野味卖野味的赶紧死绝。
80,共9条回复
81,SD_菁菁：我苏的物资
82,共10条回复
83,QueenLengJW：听说江苏带去的物资被扣了？？？？湖北政府是人吗  我们去支援的物资也要扣？？？去支援的医护人员用什么！？！就这么让人心寒的
84,共20条回复
85,胡同里有只猫·：建议死刑
86,共4条回复
87,这位幸运的宝宝：江苏医疗队物资被扣是怎么回事？
88,共4条回复
89,0Leben0：还有农村偷狗毒狗杀狗的行为，一并革除了
90,共31条回复
91,医美小卖部-：搞不懂为啥要吃野味
92,共20条回复
93,六块钱的团子：辽宁离武汉够远了吧 全省去了1400多医生。 物资都自己背，到那物资不够打电话回辽宁要，辽宁给她们寄…… 辽宁1000医生接管雷神山。火神山一半医生是辽宁的陆军总院的。 结果一个报道没有 现在说是武汉中南医院接管雷神山，怎么接？11个人就接管了。 辽宁1000人能给放回来么？ 沈阳全市医院门诊全停了
94,共70条回复
95,-热心网友小袁：对于销售和吃野味的憨批支持立法判刑！求重判！
96,共5条回复
97,热血女汉子_Eva：强烈支持，建议把反虐待动物法一起整了！
98,共8条回复
99,吕哥在北京：有朋友说林业局白天研究保护野生动物，晚上研究怎么吃。。。
100,共10条回复
101,阿蛋种草bot：必须立刻马上！刻不容缓
102,饺子煮着吃：建议把随地吐痰的治理也提上日程
103,共13条回复
104,塔巴甲曾：素食它不香么？？还吃野生动物，真的搞不懂
105,共19条回复
106,绗缝熊：建议禁止吃猫狗肉也立法！
107,戚家小酒窝1-：请保护好我们江苏医疗队
108,黑妹妹乖乖：麻烦把猫猫狗狗也加进去
109,鹿是宝贝甜蜜饯儿：想知道江苏医疗队以及其他省医疗队被扣物资的情况是不是真的？？？
110,共11条回复
111,--MX体育：立法  保护野生动物     保护生态环境
112,绗缝熊：美国著名传染病学专家：为了十年后不再有新的大型传染病爆发！请中国一定要永久关闭野生动物交易市场、并且对野生动物及家畜、屠宰行业进行有效监管！ ！
113,共2条回复
114,向所有懒惰说拜拜：他们是顶着压力来帮助的医生，不是可以随意放置的机器能对医生好点儿吗武汉zf你到底有心吗
115,·榛果拿铁无糖·：江苏医疗队行李被扣调查调查ok？？
116,共4条回复
117,云烟200003：爱护野生动物人人有责！
118,黄景瑜的致命wink：搞快点
119,尼奇窝窝：猪牛羊鸡鸭鹅肉不够吃吗？！
120,共1条回复
121,瓜瓜49492：还有吃狗肉也要纳入
122,静_rachel：永久禁止吧，残忍
